FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202506_0081,1,81,0,81,100000,JE,07/16/2025,-1-1,ASC Monthly Financials        ,USD,0.00,52567.35,GL,06/30/2025,               ,81000          ,     ,N101,144141705
AHF,202506_0081,2,81,0,81,101010,JE,07/16/2025,-1-2,ASC Monthly Financials        ,USD,0.00,-160701.86,GL,06/30/2025,               ,81000          ,     ,N102,144141706
AHF,202506_0081,3,81,0,81,105194,JE,07/16/2025,-1-5,ASC Monthly Financials        ,USD,0.00,-37472.14,GL,06/30/2025,               ,81000          ,     ,N105,144141709
AHF,202506_0081,4,81,0,81,106000,JE,07/16/2025,-1-3,ASC Monthly Financials        ,USD,0.00,28954.64,GL,06/30/2025,               ,81000          ,     ,N103,144141707
AHF,202506_0081,5,81,0,81,107060,JE,07/16/2025,-1-4,ASC Monthly Financials        ,USD,0.00,-6957.93,GL,06/30/2025,               ,81000          ,     ,N104,144141708
AHF,202506_0081,6,81,0,81,111510,JE,07/16/2025,-1-7,ASC Monthly Financials        ,USD,0.00,-27042.26,GL,06/30/2025,               ,81000          ,     ,N107,144141711
AHF,202506_0081,7,81,0,81,113040,JE,07/16/2025,-1-6,ASC Monthly Financials        ,USD,0.00,-19793.41,GL,06/30/2025,               ,81000          ,     ,N106,144141710
AHF,202506_0081,8,81,0,81,200000,JE,07/16/2025,-1-8,ASC Monthly Financials        ,USD,0.00,-25026.51,GL,06/30/2025,               ,81000          ,     ,N108,144141712
AHF,202506_0081,9,81,0,81,201190,JE,07/16/2025,-1-11,ASC Monthly Financials        ,USD,0.00,-45380.84,GL,06/30/2025,               ,81000          ,     ,N1011,144141715
AHF,202506_0081,10,81,0,81,201520,JE,07/16/2025,-1-9,ASC Monthly Financials        ,USD,0.00,-2941.53,GL,06/30/2025,               ,81000          ,     ,N109,144141713
AHF,202506_0081,11,81,0,81,203020,JE,07/16/2025,-1-10,ASC Monthly Financials        ,USD,0.00,-8.14,GL,06/30/2025,               ,81000          ,     ,N1010,144141714
AHF,202506_0081,12,81,0,81,203306,JE,07/16/2025,-1-12,ASC Monthly Financials        ,USD,0.00,15082.49,GL,06/30/2025,               ,81000          ,     ,N1012,144141716
AHF,202506_0081,13,81,0,81,412255,JE,07/16/2025,-1-25,ASC Monthly Financials        ,USD,0.00,14593.59,GL,06/30/2025,               ,81010          ,     ,N1025,144141729
AHF,202506_0081,14,81,0,81,430360,JE,07/16/2025,-1-13,ASC Monthly Financials        ,USD,0.00,-40191.31,GL,06/30/2025,               ,81010          ,     ,N1013,144141717
AHF,202506_0081,15,81,0,81,499996,JE,07/16/2025,-1-27,ASC Monthly Financials        ,USD,0.00,80966.92,GL,06/30/2025,               ,82010          ,     ,N1027,144141731
AHF,202506_0081,16,81,0,81,520298,JE,07/16/2025,-1-14,ASC Monthly Financials        ,USD,0.00,46779.75,GL,06/30/2025,               ,81010          ,     ,N1014,144141718
AHF,202506_0081,17,81,0,81,624000,JE,07/16/2025,-1-15,ASC Monthly Financials        ,USD,0.00,19234.12,GL,06/30/2025,               ,81010          ,     ,N1015,144141719
AHF,202506_0081,18,81,0,81,700030,JE,07/16/2025,-1-20,ASC Monthly Financials        ,USD,0.00,-15079.56,GL,06/30/2025,               ,81010          ,     ,N1020,144141724
AHF,202506_0081,19,81,0,81,701170,JE,07/16/2025,-1-24,ASC Monthly Financials        ,USD,0.00,5239.31,GL,06/30/2025,               ,81010          ,     ,N1024,144141728
AHF,202506_0081,20,81,0,81,701260,JE,07/16/2025,-1-16,ASC Monthly Financials        ,USD,0.00,1279.97,GL,06/30/2025,               ,81010          ,     ,N1016,144141720
AHF,202506_0081,21,81,0,81,710610,JE,07/16/2025,-1-18,ASC Monthly Financials        ,USD,0.00,59442.03,GL,06/30/2025,               ,81010          ,     ,N1018,144141722
AHF,202506_0081,22,81,0,81,730280,JE,07/16/2025,-1-21,ASC Monthly Financials        ,USD,0.00,16775.85,GL,06/30/2025,               ,81010          ,     ,N1021,144141725
AHF,202506_0081,23,81,0,81,732000,JE,07/16/2025,-1-17,ASC Monthly Financials        ,USD,0.00,738.52,GL,06/30/2025,               ,81010          ,     ,N1017,144141721
AHF,202506_0081,24,81,0,81,737010,JE,07/16/2025,-1-22,ASC Monthly Financials        ,USD,0.00,2041.01,GL,06/30/2025,               ,81010          ,     ,N1022,144141726
AHF,202506_0081,25,81,0,81,738000,JE,07/16/2025,-1-23,ASC Monthly Financials        ,USD,0.00,91042.92,GL,06/30/2025,               ,81010          ,     ,N1023,144141727
AHF,202506_0081,26,81,0,81,741020,JE,07/16/2025,-1-26,ASC Monthly Financials        ,USD,0.00,19793.41,GL,06/30/2025,               ,81010          ,     ,N1026,144141730
AHF,202506_0081,27,81,0,81,745000,JE,07/16/2025,-1-19,ASC Monthly Financials        ,USD,0.00,7030.53,GL,06/30/2025,               ,81010          ,     ,N1019,144141723
AHF,202506_0081,28,81,0,81,799996,JE,07/16/2025,-1-28,ASC Monthly Financials        ,USD,0.00,-80966.92,GL,06/30/2025,               ,81010          ,     ,N1028,144141732

