FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202507_0081,1,81,0,81,100000,JE,08/14/2025,-1-1,ASC Monthly Financials        ,USD,0.00,59462.25,GL,07/31/2025,               ,81000          ,     ,N101,144729905
AHF,202507_0081,2,81,0,81,101010,JE,08/14/2025,-1-2,ASC Monthly Financials        ,USD,0.00,-44201.10,GL,07/31/2025,               ,81000          ,     ,N102,144729906
AHF,202507_0081,3,81,0,81,103190,JE,08/14/2025,-1-3,ASC Monthly Financials        ,USD,0.00,-128742.53,GL,07/31/2025,               ,81000          ,     ,N103,144729907
AHF,202507_0081,4,81,0,81,105194,JE,08/14/2025,-1-6,ASC Monthly Financials        ,USD,0.00,-31845.53,GL,07/31/2025,               ,81000          ,     ,N106,144729910
AHF,202507_0081,5,81,0,81,106000,JE,08/14/2025,-1-4,ASC Monthly Financials        ,USD,0.00,-477.18,GL,07/31/2025,               ,81000          ,     ,N104,144729908
AHF,202507_0081,6,81,0,81,107060,JE,08/14/2025,-1-5,ASC Monthly Financials        ,USD,0.00,7450.32,GL,07/31/2025,               ,81000          ,     ,N105,144729909
AHF,202507_0081,7,81,0,81,111510,JE,08/14/2025,-1-8,ASC Monthly Financials        ,USD,0.00,-27121.08,GL,07/31/2025,               ,81000          ,     ,N108,144729912
AHF,202507_0081,8,81,0,81,113040,JE,08/14/2025,-1-7,ASC Monthly Financials        ,USD,0.00,-16919.40,GL,07/31/2025,               ,81000          ,     ,N107,144729911
AHF,202507_0081,9,81,0,81,200000,JE,08/14/2025,-1-9,ASC Monthly Financials        ,USD,0.00,36379.22,GL,07/31/2025,               ,81000          ,     ,N109,144729913
AHF,202507_0081,10,81,0,81,201190,JE,08/14/2025,-1-12,ASC Monthly Financials        ,USD,0.00,-10654.14,GL,07/31/2025,               ,81000          ,     ,N1012,144729916
AHF,202507_0081,11,81,0,81,201520,JE,08/14/2025,-1-10,ASC Monthly Financials        ,USD,0.00,-4663.13,GL,07/31/2025,               ,81000          ,     ,N1010,144729914
AHF,202507_0081,12,81,0,81,203020,JE,08/14/2025,-1-11,ASC Monthly Financials        ,USD,0.00,608.42,GL,07/31/2025,               ,81000          ,     ,N1011,144729915
AHF,202507_0081,13,81,0,81,203306,JE,08/14/2025,-1-13,ASC Monthly Financials        ,USD,0.00,15180.77,GL,07/31/2025,               ,81000          ,     ,N1013,144729917
AHF,202507_0081,14,81,0,81,412255,JE,08/14/2025,-1-27,ASC Monthly Financials        ,USD,0.00,-1496.83,GL,07/31/2025,               ,81010          ,     ,N1027,144729931
AHF,202507_0081,15,81,0,81,430360,JE,08/14/2025,-1-14,ASC Monthly Financials        ,USD,0.00,-41734.43,GL,07/31/2025,               ,81010          ,     ,N1014,144729918
AHF,202507_0081,16,81,0,81,499996,JE,08/14/2025,-1-29,ASC Monthly Financials        ,USD,0.00,51522.26,GL,07/31/2025,               ,82010          ,     ,N1029,144729933
AHF,202507_0081,17,81,0,81,520298,JE,08/14/2025,-1-15,ASC Monthly Financials        ,USD,0.00,48685.88,GL,07/31/2025,               ,81010          ,     ,N1015,144729919
AHF,202507_0081,18,81,0,81,624000,JE,08/14/2025,-1-16,ASC Monthly Financials        ,USD,0.00,-4452.00,GL,07/31/2025,               ,81010          ,     ,N1016,144729920
AHF,202507_0081,19,81,0,81,700030,JE,08/14/2025,-1-22,ASC Monthly Financials        ,USD,0.00,-13502.14,GL,07/31/2025,               ,81010          ,     ,N1022,144729926
AHF,202507_0081,20,81,0,81,701170,JE,08/14/2025,-1-26,ASC Monthly Financials        ,USD,0.00,7719.21,GL,07/31/2025,               ,81010          ,     ,N1026,144729930
AHF,202507_0081,21,81,0,81,701260,JE,08/14/2025,-1-17,ASC Monthly Financials        ,USD,0.00,690.33,GL,07/31/2025,               ,81010          ,     ,N1017,144729921
AHF,202507_0081,22,81,0,81,710610,JE,08/14/2025,-1-20,ASC Monthly Financials        ,USD,0.00,19970.49,GL,07/31/2025,               ,81010          ,     ,N1020,144729924
AHF,202507_0081,23,81,0,81,730280,JE,08/14/2025,-1-23,ASC Monthly Financials        ,USD,0.00,13165.33,GL,07/31/2025,               ,81010          ,     ,N1023,144729927
AHF,202507_0081,24,81,0,81,732000,JE,08/14/2025,-1-19,ASC Monthly Financials        ,USD,0.00,626.46,GL,07/31/2025,               ,81010          ,     ,N1019,144729923
AHF,202507_0081,25,81,0,81,737010,JE,08/14/2025,-1-24,ASC Monthly Financials        ,USD,0.00,2072.64,GL,07/31/2025,               ,81010          ,     ,N1024,144729928
AHF,202507_0081,26,81,0,81,738000,JE,08/14/2025,-1-25,ASC Monthly Financials        ,USD,0.00,89748.42,GL,07/31/2025,               ,81010          ,     ,N1025,144729929
AHF,202507_0081,27,81,0,81,739140,JE,08/14/2025,-1-18,ASC Monthly Financials        ,USD,0.00,859.94,GL,07/31/2025,               ,81010          ,     ,N1018,144729922
AHF,202507_0081,28,81,0,81,741020,JE,08/14/2025,-1-28,ASC Monthly Financials        ,USD,0.00,16919.40,GL,07/31/2025,               ,81010          ,     ,N1028,144729932
AHF,202507_0081,29,81,0,81,745000,JE,08/14/2025,-1-21,ASC Monthly Financials        ,USD,0.00,6270.41,GL,07/31/2025,               ,81010          ,     ,N1021,144729925
AHF,202507_0081,30,81,0,81,799996,JE,08/14/2025,-1-30,ASC Monthly Financials        ,USD,0.00,-51522.26,GL,07/31/2025,               ,81010          ,     ,N1030,144729934

