FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202507_0063,1,63,0,63,100000,JE,08/01/2025,-30-116,Optum RX M3P ACHPMT           ,USD,0.00,3974.54,GL,07/31/2025,               ,63000          ,     ,N300116,144438881
AHF,202507_0063,2,63,0,63,100000,AP,07/03/2025,      4115-7-1,Cash Disbursement             ,USD,0.00,-1196.87,AP,07/03/2025,               ,63000          ,     ,N701,143771102
AHF,202507_0063,3,63,0,63,100000,AP,07/08/2025,      4116-19-1,Cash Disbursement             ,USD,0.00,-2938.01,AP,07/08/2025,               ,63000          ,     ,N1901,143825577
AHF,202507_0063,4,63,0,63,100000,AP,07/10/2025,      4117-29-1,Cash Disbursement             ,USD,0.00,-28600.00,AP,07/10/2025,               ,63000          ,     ,N2901,143862638
AHF,202507_0063,5,63,0,63,100000,AP,07/10/2025,      4118-29-2,Cash Disbursement             ,USD,0.00,-1123.13,AP,07/10/2025,               ,63000          ,     ,N2902,143862639
AHF,202507_0063,6,63,0,63,100000,AP,07/10/2025,      4119-29-3,Cash Disbursement             ,USD,0.00,-208458.42,AP,07/10/2025,               ,63000          ,     ,N2903,143862640
AHF,202507_0063,7,63,0,63,100000,AP,07/11/2025,      1173-39-1,Cash Disbursement             ,USD,0.00,-6330.00,AP,07/11/2025,               ,63000          ,     ,N3901,143887447
AHF,202507_0063,8,63,0,63,100000,AP,07/11/2025,      1174-39-2,Cash Disbursement             ,USD,0.00,-10879.00,AP,07/11/2025,               ,63000          ,     ,N3902,143887448
AHF,202507_0063,9,63,0,63,100000,AP,07/15/2025,      4120-44-1,Cash Disbursement             ,USD,0.00,-640.00,AP,07/15/2025,               ,63000          ,     ,N4401,143916301
AHF,202507_0063,10,63,0,63,100000,AP,07/15/2025,      4121-44-2,Cash Disbursement             ,USD,0.00,-1326.30,AP,07/15/2025,               ,63000          ,     ,N4402,143916302
AHF,202507_0063,11,63,0,63,100000,AP,07/15/2025,      4122-44-3,Cash Disbursement             ,USD,0.00,-9326.20,AP,07/15/2025,               ,63000          ,     ,N4403,143916303
