FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202511_0063,1,63,0,63,100000,NL,11/03/2025,GL165-1-34,Summarized transaction        ,USD,0.00,-360660.64,GL,11/30/2025,               ,63000          ,     ,N1034,146263889
AHF,202511_0063,2,63,0,63,100000,NL,11/04/2025,GL165-2-35,Summarized transaction        ,USD,0.00,-392139.21,GL,11/30/2025,               ,63000          ,     ,N2035,146303927
AHF,202511_0063,3,63,0,63,100000,NL,11/05/2025,GL165-3-35,Summarized transaction        ,USD,0.00,-236855.68,GL,11/30/2025,               ,63000          ,     ,N3035,146325240
AHF,202511_0063,4,63,0,63,100000,NL,11/06/2025,GL165-4-32,Summarized transaction        ,USD,0.00,-340334.97,GL,11/30/2025,               ,63000          ,     ,N4032,146349184
AHF,202511_0063,5,63,0,63,100000,AP,11/04/2025,      4624-5-1,Cash Disbursement             ,USD,0.00,-1244.99,AP,11/04/2025,               ,63000          ,     ,N501,146143944
AHF,202511_0063,6,63,0,63,100000,NL,11/07/2025,CLM GEN-5-35,11-7-2025EFTAHIC              ,USD,0.00,-162570.92,GL,11/30/2025,               ,63000          ,     ,N5035,146368919
AHF,202511_0063,7,63,0,63,100000,NL,11/07/2025,CLM GEN-5-36,11-7-2025CHKAHIC              ,USD,0.00,-42924.92,GL,11/30/2025,               ,63000          ,     ,N5036,146368920
AHF,202511_0063,8,63,0,63,100000,NL,11/10/2025,GL165-6-34,Summarized transaction        ,USD,0.00,-231171.41,GL,11/30/2025,               ,63000          ,     ,N6034,146378690
AHF,202511_0063,9,63,0,63,100000,AP,11/07/2025,      1191-23-1,Cash Disbursement             ,USD,0.00,-210.00,AP,11/07/2025,               ,63000          ,     ,N2301,146339288
AHF,202511_0063,10,63,0,63,100000,AP,11/11/2025,      4628-29-2,Cash Disbursement             ,USD,0.00,-86486.52,AP,11/11/2025,               ,63000          ,     ,N2902,146369333
