FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202508_0030,1,30,0,30,101010,JE,45697,-152,Brightree Journal Export ARAdj,USD,0,-80729.32,GL,08/31/2025,               ,30002,     ,N113039,144977257,Global Ledger Transaction Interface created
AHF,202508_0030,2,30,0,30,101010,JE,45697,-151,Brightree Journal Export ARAdj,USD,0,-118286.31,GL,08/31/2025,               ,30002,     ,N113038,144977256,Global Ledger Transaction Interface created
AHF,202508_0030,3,30,0,30,101010,JE,45697,-150,Brightree Journal Export ARAdj,USD,0,-39197.16,GL,08/31/2025,               ,30002,     ,N113037,144977255,Global Ledger Transaction Interface created
AHF,202508_0030,4,30,0,30,101010,JE,45697,-149,Brightree Journal Export ARAdj,USD,0,-28891.42,GL,08/31/2025,               ,30002,     ,N113036,144977254,Global Ledger Transaction Interface created
AHF,202508_0030,5,30,0,30,101010,JE,45697,-148,Brightree Journal Export ARAdj,USD,0,-467177.01,GL,08/31/2025,               ,30002,     ,N113035,144977253,Global Ledger Transaction Interface created
AHF,202508_0030,6,30,0,30,101010,JE,45697,-128,Brightree Journal Export ARRev,USD,0,150179.58,GL,08/31/2025,               ,30002,     ,N113015,144977233,Global Ledger Transaction Interface created
AHF,202508_0030,7,30,0,30,101010,JE,45697,-127,Brightree Journal Export ARRev,USD,0,208484.23,GL,08/31/2025,               ,30002,     ,N113014,144977232,Global Ledger Transaction Interface created
AHF,202508_0030,8,30,0,30,101010,JE,45697,-126,Brightree Journal Export ARRev,USD,0,76529.66,GL,08/31/2025,               ,30002,     ,N113013,144977231,Global Ledger Transaction Interface created
AHF,202508_0030,9,30,0,30,101010,JE,45697,-125,Brightree Journal Export ARRev,USD,0,770985.47,GL,08/31/2025,               ,30002,     ,N113012,144977230,Global Ledger Transaction Interface created
AHF,202508_0030,10,30,0,30,101010,JE,45697,-124,Brightree Journal Export ARRev,USD,0,64768.77,GL,08/31/2025,               ,30002,     ,N113011,144977229,Global Ledger Transaction Interface created
AHF,202508_0030,11,30,0,30,101010,AD,08/20/2025,   3148537-529-60,999385836KIMBERLY LYONS       ,USD,0,392.47,AP,08/26/2025,               ,30002,     ,N529060,144843416,Global Ledger Transaction Interface created
AHF,202508_0030,12,30,0,30,101010,AD,08/19/2025,   3148536-529-59,999385835LINDA SCHARVER       ,USD,0,300,AP,08/26/2025,               ,30002,     ,N529059,144843415,Global Ledger Transaction Interface created
AHF,202508_0030,13,30,0,30,101010,AD,08/18/2025,   3148535-529-58,999385834THOMAS THOMAS        ,USD,0,8.87,AP,08/26/2025,               ,30002,     ,N529058,144843414,Global Ledger Transaction Interface created
AHF,202508_0030,14,30,0,30,101010,AD,08/18/2025,   3148534-529-57,999385833JAMEY WILLIAMS       ,USD,0,100,AP,08/26/2025,               ,30002,     ,N529057,144843413,Global Ledger Transaction Interface created
AHF,202508_0030,15,30,0,30,101010,AD,08/18/2025,   3148533-529-56,999385832WADE RADABAUGH       ,USD,0,178.71,AP,08/26/2025,               ,30002,     ,N529056,144843412,Global Ledger Transaction Interface created
AHF,202508_0030,16,30,0,30,101010,AD,08/18/2025,   3148532-529-55,999385831MARK CAPUANO         ,USD,0,300,AP,08/26/2025,               ,30002,     ,N529055,144843411,Global Ledger Transaction Interface created
AHF,202508_0030,17,30,0,30,101010,AD,08/18/2025,   3148531-529-54,999385830MARK SCHLEAPPI       ,USD,0,896.68,AP,08/26/2025,               ,30002,     ,N529054,144843410,Global Ledger Transaction Interface created
AHF,202508_0030,18,30,0,30,101010,AD,08/13/2025,   3146095-344-2,999385701GREGORY BLILE        ,USD,0,162.98,AP,08/18/2025,               ,30002,     ,N34402,144758932,Global Ledger Transaction Interface created
AHF,202508_0030,19,30,0,30,101010,JE,45697,-140,Brightree Journal Export ARPmt,USD,0,-275861.15,GL,08/31/2025,               ,30002,     ,N113027,144977245,Global Ledger Transaction Interface created
AHF,202508_0030,20,30,0,30,101010,JE,45697,-141,Brightree Journal Export ARPmt,USD,0,-30647.44,GL,08/31/2025,               ,30002,     ,N113028,144977246,Global Ledger Transaction Interface created
AHF,202508_0030,21,30,0,30,101010,JE,45697,-142,Brightree Journal Export ARPmt,USD,0,-35544.2,GL,08/31/2025,               ,30002,     ,N113029,144977247,Global Ledger Transaction Interface created
AHF,202508_0030,22,30,0,30,101010,JE,45697,-143,Brightree Journal Export ARPmt,USD,0,-98500.83,GL,08/31/2025,               ,30002,     ,N113030,144977248,Global Ledger Transaction Interface created
AHF,202508_0030,23,30,0,30,101010,JE,45697,-144,Brightree Journal Export ARPmt,USD,0,-70926.24,GL,08/31/2025,               ,30002,     ,N113031,144977249,Global Ledger Transaction Interface created
AHF,202508_0030,24,30,0,30,101010,AD,45665,   3142835-185-7,999384708LEWIE BEE            ,USD,0,48.17,AP,45877,               ,30002,     ,N18507,144516064,Global Ledger Transaction Interface created
AHF,202508_0030,25,30,0,30,102230,JE,45756,-200,PAC Allowances 08             ,USD,0,-20869,GL,08/31/2025,               ,30002,     ,N187013,145021510,Global Ledger Transaction Interface created
