FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202501_0090,1,90,0,90,100008,JE,45749,-70,CC Payment -TAF               ,USD,0,-2265.41,GL,01/31/2025,               ,90000,     ,I47023,140849528,Global Ledger Transaction Interface created
AHF,202501_0090,2,90,0,90,100008,JE,45749,-140,CC Payment -TAF               ,USD,0,-866.7,GL,01/31/2025,               ,90000,     ,I46094,140849603,Global Ledger Transaction Interface created
AHF,202501_0090,3,90,0,90,100008,JE,45779,-84,CC Payment -TAF               ,USD,0,866.7,GL,01/31/2025,               ,90000,     ,I57027,140862328,Global Ledger Transaction Interface created
AHF,202501_0090,4,90,0,90,100008,JE,45902,-295,12.31 Merch Fee-2712 Aultman F,USD,0,-364.98,GL,01/31/2025,               ,90000,     ,N270025,140913853,Global Ledger Transaction Interface created
AHF,202501_0090,5,90,0,90,100008,JE,45932,-423,RF Deposit 01/31 CC           ,USD,0,27.75,GL,01/31/2025,               ,90000,     ,N2940129,140929819,Global Ledger Transaction Interface created
AHF,202501_0090,6,90,0,90,100008,JE,45932,-422,RF Deposit 01/31 CC           ,USD,0,12050,GL,01/31/2025,               ,90000,     ,N2940128,140929818,Global Ledger Transaction Interface created
AHF,202501_0090,7,90,0,90,100008,JE,45932,-421,RF Deposit 01/31 CC           ,USD,0,500,GL,01/31/2025,               ,90000,     ,N2940127,140929817,Global Ledger Transaction Interface created
AHF,202501_0090,8,90,0,90,100008,JE,45932,-420,RF Deposit 01/31 CC           ,USD,0,925,GL,01/31/2025,               ,90000,     ,N2940126,140929816,Global Ledger Transaction Interface created
AHF,202501_0090,9,90,0,90,100008,JE,45932,-419,RF Deposit 01/31 CC           ,USD,0,50,GL,01/31/2025,               ,90000,     ,N2940125,140929815,Global Ledger Transaction Interface created
AHF,202501_0090,10,90,0,90,100008,AP,01/30/2025,       214-517-1,Cash Disbursement             ,USD,0,-8,AP,01/30/2025,               ,90000,     ,N51701,140628538,Global Ledger Transaction Interface created
AHF,202501_0090,11,90,0,90,100008,AP,01/24/2025,      1274-424-1,Cash Disbursement             ,USD,0,-190.96,AP,01/24/2025,               ,90000,     ,N42401,139817529,Global Ledger Transaction Interface created
AHF,202501_0090,12,90,0,90,100008,AP,01/17/2025,AP170-293-1,Summarized transaction        ,USD,0,-1260.47,AP,01/17/2025,               ,90000,     ,N29301,139784008,Global Ledger Transaction Interface created
AHF,202501_0090,13,90,0,90,100008,AP,45931,AP170-160-2,Summarized transaction        ,USD,0,-464.78,AP,45931,               ,90000,     ,N16002,139706677,Global Ledger Transaction Interface created
AHF,202501_0090,14,90,0,90,100008,AP,45931,AP170-160-1,Summarized transaction        ,USD,0,-439.9,AP,45931,               ,90000,     ,N16001,139706676,Global Ledger Transaction Interface created
AHF,202501_0090,15,90,0,90,100008,AP,45717,      1270-48-1,Cash Disbursement             ,USD,0,-627.5,AP,45717,               ,90000,     ,N4801,139620252,Global Ledger Transaction Interface created
AHF,202501_0090,16,90,0,90,100008,JE,02/13/2025,-152,Angel Auction Bank Fees       ,USD,0,-10,GL,01/31/2025,               ,91000,     ,I14903,141044547,Global Ledger Transaction Interface created
AHF,202501_0090,17,90,0,90,100008,AP,01/24/2025,      1066-432-1,Cash Disbursement             ,USD,0,-550,AP,01/24/2025,               ,91000,     ,N43201,139827934,Global Ledger Transaction Interface created
AHF,202501_0090,18,90,0,90,100008,AP,01/16/2025,      1035-247-1,Cash Disbursement             ,USD,0,-360,AP,01/16/2025,               ,91000,     ,N24701,139766201,Global Ledger Transaction Interface created
AHF,202501_0090,19,90,0,90,100008,AP,45689,      1034-2-1,Cash Disbursement             ,USD,0,-2495,AP,45689,               ,91000,     ,N201,139488774,Global Ledger Transaction Interface created
AHF,202501_0090,20,90,0,90,105110,ZB,01/31/2025,GL190-14-111,Auto Offset From Zone 10      ,USD,0,-103.5,GL,01/31/2025,               ,91000,     ,I140111,140889914,Global Ledger Transaction Interface created
AHF,202501_0090,21,90,0,90,105110,ZB,45475,GL190-506-288,Auto Offset From Zone 10      ,USD,0,-250.02,AP,01/28/2025,               ,91000,     ,N5060288,140437973,Global Ledger Transaction Interface created
AHF,202501_0090,22,90,0,90,105110,ZB,45717,GL190-1-8352,Auto Offset From Zone 10      ,USD,0,665.56,PR,45717,               ,91000,     ,I108352,140572602,Global Ledger Transaction Interface created
AHF,202501_0090,23,90,0,90,105110,ZB,01/17/2025,GL190-5-8212,Auto Offset From Zone 10      ,USD,0,694.41,PR,01/17/2025,               ,91000,     ,I508212,140579782,Global Ledger Transaction Interface created
AHF,202501_0090,24,90,0,90,105110,ZB,01/31/2025,GL190-11-8405,Auto Offset From Zone 10      ,USD,0,665.56,PR,01/31/2025,               ,91000,     ,I1108405,140594142,Global Ledger Transaction Interface created
AHF,202501_0090,25,90,0,90,105110,ZB,09/21/2024,GL190-448-238,Auto Offset From Zone 10      ,USD,0,-315,AP,01/23/2025,               ,91000,     ,N4480238,140398475,Global Ledger Transaction Interface created
AHF,202501_0090,26,90,0,90,105110,ZB,45749,GL190-48-166,Auto Offset From Zone 10      ,USD,0,103450,GL,01/31/2025,               ,91000,     ,I480166,140850623,Global Ledger Transaction Interface created
AHF,202501_0090,27,90,0,90,105110,ZB,45993,GL190-139-22,Auto Offset From Zone 10      ,USD,0,-360,GL,01/31/2025,               ,90000,     ,I139022,141034329,Global Ledger Transaction Interface created
AHF,202501_0090,28,90,0,90,105110,ZB,45993,GL190-137-16,Auto Offset From Zone 10      ,USD,0,-576.93,GL,01/31/2025,               ,90000,     ,I137016,141034293,Global Ledger Transaction Interface created
AHF,202501_0090,29,90,0,90,105110,ZB,45963,GL190-122-52,Auto Offset From Zone 10      ,USD,0,1620.06,GL,01/31/2025,               ,90000,     ,I122052,141022947,Global Ledger Transaction Interface created
AHF,202501_0090,30,90,0,90,105110,ZB,45932,GL190-112-199,Auto Offset From Zone 10      ,USD,0,-176.01,GL,01/31/2025,               ,90000,     ,I1120199,140930587,Global Ledger Transaction Interface created
AHF,202501_0090,31,90,0,90,105110,ZB,45810,GL190-79-278,Auto Offset From Zone 10      ,USD,0,-151.99,GL,01/31/2025,               ,90000,     ,I790278,140914526,Global Ledger Transaction Interface created
AHF,202501_0090,32,90,0,90,105110,ZB,45718,GL190-22-155,Auto Offset From Zone 10      ,USD,0,-1032.71,GL,01/31/2025,               ,90000,     ,I220155,140843701,Global Ledger Transaction Interface created
AHF,202501_0090,33,90,0,90,105110,ZB,12/27/2024,GL190-283-109,Auto Offset From Zone 10      ,USD,0,-261.78,AP,01/14/2025,               ,90000,     ,N2830109,140271028,Global Ledger Transaction Interface created
