FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202510_0065,1,65,0,65,100000,AP,10/9/2025,     11277-28-3,Cash Disbursement             ,USD,0,-450,AP,10/9/2025,               ,65000,     ,N2803,145731711,Global Ledger Transaction Interface created
AHF,202510_0065,2,65,0,65,100000,AP,10/9/2025,     11278-28-4,Cash Disbursement             ,USD,0,-715,AP,10/9/2025,               ,65000,     ,N2804,145731712,Global Ledger Transaction Interface created
AHF,202510_0065,3,65,0,65,100000,AP,10/14/2025,     11279-48-2,Cash Disbursement             ,USD,0,-120,AP,10/14/2025,               ,65000,     ,N4802,145785107,Global Ledger Transaction Interface created
AHF,202510_0065,4,65,0,65,100000,JE,10/15/2025,-13,AultComp Admin Fee (BZ - 55)  ,USD,0,9048.03,GL,10/31/2025,               ,65000,     ,N1102,145975153,Global Ledger Transaction Interface created
AHF,202510_0065,5,65,0,65,100000,JE,10/15/2025,-214,AultComp MCO Revenue          ,USD,0,228044.38,RJ,10/31/2025,               ,65000,     ,N21301,145975700,Global Ledger Transaction Interface created
AHF,202510_0065,6,65,0,65,100000,JE,10/15/2025,-289,AultComp Admin Fee            ,USD,0,-157262.57,RJ,10/31/2025,               ,65000,     ,N28702,145975699,Global Ledger Transaction Interface created
AHF,202510_0065,7,65,0,65,100000,JE,10/16/2025,-22,AHF to AultComp Deposit       ,USD,0,1000000,GL,10/31/2025,               ,65000,     ,N2101,145985574,Global Ledger Transaction Interface created
AHF,202510_0065,8,65,0,65,100000,AP,10/21/2025,     11280-78-4,Cash Disbursement             ,USD,0,-150,AP,10/21/2025,               ,65000,     ,N7804,146006310,Global Ledger Transaction Interface created
AHF,202510_0065,9,65,0,65,100000,AP,10/21/2025,     11281-78-5,Cash Disbursement             ,USD,0,-500,AP,10/21/2025,               ,65000,     ,N7805,146006311,Global Ledger Transaction Interface created
AHF,202510_0065,10,65,0,65,100000,AP,10/21/2025,     11282-78-6,Cash Disbursement             ,USD,0,-4470.64,AP,10/21/2025,               ,65000,     ,N7806,146006312,Global Ledger Transaction Interface created
