FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202502_0065,1,65,0,65,100000,AP,2/4/2025,     11195-2-2,Cash Disbursement             ,USD,0,-250,AP,2/4/2025,               ,65000,     ,N202,140663194,Global Ledger Transaction Interface created
AHF,202502_0065,2,65,0,65,100000,AP,2/6/2025,     11196-11-4,Cash Disbursement             ,USD,0,-40,AP,2/6/2025,               ,65000,     ,N1104,140859276,Global Ledger Transaction Interface created
AHF,202502_0065,3,65,0,65,100000,AP,2/6/2025,     11197-11-5,Cash Disbursement             ,USD,0,-4467.46,AP,2/6/2025,               ,65000,     ,N1105,140859277,Global Ledger Transaction Interface created
AHF,202502_0065,4,65,0,65,100000,AP,2/6/2025,     11198-11-6,Cash Disbursement             ,USD,0,-150,AP,2/6/2025,               ,65000,     ,N1106,140859278,Global Ledger Transaction Interface created
AHF,202502_0065,5,65,0,65,100000,AP,2/7/2025,      5151-21-2,Cash Disbursement             ,USD,0,-714.43,AP,2/7/2025,               ,65000,     ,N2102,140897802,Global Ledger Transaction Interface created
AHF,202502_0065,6,65,0,65,100000,AP,2/11/2025,     11199-31-3,Cash Disbursement             ,USD,0,-150,AP,2/11/2025,               ,65000,     ,N3103,140915275,Global Ledger Transaction Interface created
AHF,202502_0065,7,65,0,65,100000,AP,2/11/2025,     11200-31-4,Cash Disbursement             ,USD,0,-1500,AP,2/11/2025,               ,65000,     ,N3104,140915276,Global Ledger Transaction Interface created
AHF,202502_0065,8,65,0,65,100000,AP,2/18/2025,     11201-84-2,Cash Disbursement             ,USD,0,-4126.8,AP,2/18/2025,               ,65000,     ,N8402,141083638,Global Ledger Transaction Interface created
AHF,202502_0065,9,65,0,65,100000,AP,2/20/2025,     11202-90-5,Cash Disbursement             ,USD,0,-40,AP,2/20/2025,               ,65000,     ,N9005,141213633,Global Ledger Transaction Interface created
AHF,202502_0065,10,65,0,65,100000,AP,2/20/2025,     11203-90-6,Cash Disbursement             ,USD,0,-617.5,AP,2/20/2025,               ,65000,     ,N9006,141213634,Global Ledger Transaction Interface created
AHF,202502_0065,11,65,0,65,100000,AP,2/20/2025,     11204-90-7,Cash Disbursement             ,USD,0,-19.7,AP,2/20/2025,               ,65000,     ,N9007,141213635,Global Ledger Transaction Interface created
AHF,202502_0065,12,65,0,65,100000,AP,2/20/2025,     11205-90-8,Cash Disbursement             ,USD,0,-1601.44,AP,2/20/2025,               ,65000,     ,N9008,141213636,Global Ledger Transaction Interface created
AHF,202502_0065,13,65,0,65,100000,JE,2/20/2025,-289,Aultcomp Admin                ,USD,0,-344372.61,RJ,2/28/2025,               ,65000,     ,N28702,141219718,Global Ledger Transaction Interface created
AHF,202502_0065,14,65,0,65,100000,AP,2/25/2025,     11206-115-2,Cash Disbursement             ,USD,0,-500,AP,2/25/2025,               ,65000,     ,N11502,141242454,Global Ledger Transaction Interface created
AHF,202502_0065,15,65,0,65,100000,AP,2/27/2025,     11207-127-2,Cash Disbursement             ,USD,0,-25.5,AP,2/27/2025,               ,65000,     ,N12702,141291966,Global Ledger Transaction Interface created
AHF,202502_0065,16,65,0,65,100000,JE,3/6/2025,-53,AultComp Deposit              ,USD,0,216568.91,GL,2/28/2025,               ,65000,     ,N5201,141514137,Global Ledger Transaction Interface created
AHF,202502_0065,17,65,0,65,100000,JE,2/20/2025,-214,AultComp MCO Revenue          ,USD,0,234329.06,RJ,2/28/2025,               ,65000,     ,N21301,141219751,Global Ledger Transaction Interface created
AHF,202502_0065,18,65,0,65,105150,ZB,2/1/2025,GL190-100001-5,Auto Offset From Zone 50      ,USD,0,-408.45,AP,2/1/2025,               ,65000,     ,I10000105,141043219,Global Ledger Transaction Interface created
AHF,202502_0065,19,65,0,65,105150,ZB,2/10/2025,GL190-100001-4,Auto Offset From Zone 50      ,USD,0,-1598,GL,2/28/2025,               ,65000,     ,I10000104,141043803,Global Ledger Transaction Interface created
AHF,202502_0065,20,65,0,65,105150,ZB,1/20/2025,GL190-100002-489,Auto Offset From Zone 50      ,USD,0,-1194.19,PR,2/8/2025,               ,65000,     ,I1000020489,141044249,Global Ledger Transaction Interface created
AHF,202502_0065,21,65,0,65,105150,ZB,2/14/2025,GL190-100003-123,Auto Offset From Zone 50      ,USD,0,-37498.86,PR,2/14/2025,               ,65000,     ,I1000030123,141044395,Global Ledger Transaction Interface created
AHF,202502_0065,22,65,0,65,105150,ZB,2/12/2025,GL190-100004-128,Auto Offset From Zone 50      ,USD,0,-12195.45,GL,2/28/2025,               ,65000,     ,I1000040128,141044103,Global Ledger Transaction Interface created
AHF,202502_0065,23,65,0,65,105150,ZB,2/14/2025,GL190-100029-21,Auto Offset From Zone 50      ,USD,0,-10,AP,2/14/2025,               ,65000,     ,I100029021,141043665,Global Ledger Transaction Interface created
AHF,202502_0065,24,65,0,65,105150,ZB,1/31/2025,GL190-1-22,Auto Offset From Zone 50      ,USD,0,161.28,PO,2/1/2025,               ,65000,     ,A1022,141095092,Global Ledger Transaction Interface created
AHF,202502_0065,25,65,0,65,105150,ZB,2/17/2025,GL190-472-6,Auto Offset From Zone 50      ,USD,0,-2415,RJ,2/28/2025,               ,65000,     ,N47206,141095602,Global Ledger Transaction Interface created
AHF,202502_0065,26,65,0,65,105150,ZB,1/31/2025,GL190-100006-672,Auto Offset From Zone 50      ,USD,0,-3331.5,PR,2/1/2025,               ,65000,     ,R1000060672,141095138,Global Ledger Transaction Interface created
AHF,202502_0065,27,65,0,65,105150,ZB,1/31/2025,GL190-100007-411,Auto Offset From Zone 50      ,USD,0,-21.57,PR,2/1/2025,               ,65000,     ,R1000070411,141095178,Global Ledger Transaction Interface created
AHF,202502_0065,28,65,0,65,105150,ZB,1/31/2025,GL190-100033-23,Auto Offset From Zone 50      ,USD,0,-81.71,AP,2/13/2025,               ,65000,     ,I100033023,141083504,Global Ledger Transaction Interface created
AHF,202502_0065,29,65,0,65,105150,ZB,2/5/2025,GL190-100058-411,Auto Offset From Zone 50      ,USD,0,21.57,GL,2/1/2025,               ,65000,     ,R1000580411,141095002,Global Ledger Transaction Interface created
AHF,202502_0065,30,65,0,65,105150,ZB,2/5/2025,GL190-100059-411,Auto Offset From Zone 50      ,USD,0,21.57,GL,2/1/2025,               ,65000,     ,R1000590411,141095046,Global Ledger Transaction Interface created
AHF,202502_0065,31,65,0,65,105150,ZB,2/20/2025,GL190-287-6,Auto Offset From Zone 50      ,USD,0,344372.61,RJ,2/28/2025,               ,65000,     ,N28706,141219906,Global Ledger Transaction Interface created
AHF,202502_0065,32,65,0,65,105150,ZB,2/28/2025,GL190-100004-643,Auto Offset From Zone 50      ,USD,0,3331.5,PR,2/28/2025,               ,65000,     ,I1000040643,141290437,Global Ledger Transaction Interface created
AHF,202502_0065,33,65,0,65,105150,ZB,2/28/2025,GL190-100005-351,Auto Offset From Zone 50      ,USD,0,21.57,PR,2/28/2025,               ,65000,     ,I1000050351,141290497,Global Ledger Transaction Interface created
AHF,202502_0065,34,65,0,65,105150,ZB,2/3/2025,GL190-100008-460,Auto Offset From Zone 50      ,USD,0,-1197.37,PR,2/22/2025,               ,65000,     ,I1000080460,141290565,Global Ledger Transaction Interface created
AHF,202502_0065,35,65,0,65,105150,ZB,2/28/2025,GL190-100009-125,Auto Offset From Zone 50      ,USD,0,-37556.2,PR,2/28/2025,               ,65000,     ,I1000090125,141290629,Global Ledger Transaction Interface created
AHF,202502_0065,36,65,0,65,105150,ZB,2/28/2025,GL190-100068-21,Auto Offset From Zone 50      ,USD,0,-10,AP,2/28/2025,               ,65000,     ,I100068021,141290309,Global Ledger Transaction Interface created
AHF,202502_0065,37,65,0,65,105150,ZB,2/26/2025,GL190-100011-125,Auto Offset From Zone 50      ,USD,0,-12055.97,GL,2/28/2025,               ,65000,     ,I1000110125,141295718,Global Ledger Transaction Interface created
