FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202501_0067,1,67,0,67,100008,JE,02/03/2025,-100026-13, Cerner Activity Reclass      ,USD,0.00,19865.22,GL,01/31/2025,               ,67102          ,     ,I100026013,140831678
AHF,202501_0067,2,67,0,67,100008,JE,02/07/2025,-103-1,Reclass Bal Sht post errors   ,USD,0.00,-19865.22,GL,01/31/2025,               ,67102          ,     ,N10301,140903801
AHF,202501_0067,3,67,0,67,100008,JE,02/03/2025,-100026-39, Cerner Activity Reclass      ,USD,0.00,172.14,GL,01/31/2025,               ,67230          ,     ,I100026039,140831704
AHF,202501_0067,4,67,0,67,100008,JE,02/07/2025,-103-2,Reclass Bal Sht post errors   ,USD,0.00,-172.14,GL,01/31/2025,               ,67230          ,     ,N10302,140903802
AHF,202501_0067,5,67,0,67,100008,JE,02/07/2025,-103-3,Reclass Bal Sht post errors   ,USD,0.00,-15693.96,GL,01/31/2025,               ,67235          ,     ,N10303,140903803
AHF,202501_0067,6,67,0,67,100008,JE,02/03/2025,-100026-45, Cerner Activity Reclass      ,USD,0.00,15693.96,GL,01/31/2025,               ,67235          ,     ,I100026045,140831710
AHF,202501_0067,7,67,0,67,100008,NL,01/15/2025,AMBULATORY-35-46,Cash                          ,USD,0.00,265.30,GL,01/14/2025,               ,67241          ,     ,N35046,139758776
AHF,202501_0067,8,67,0,67,100008,NL,01/09/2025,AMBULATORY-18-21,Cash                          ,USD,0.00,382.26,GL,01/08/2025,               ,67241          ,     ,N18021,139693061
AHF,202501_0067,9,67,0,67,100008,NL,01/10/2025,AMBULATORY-21-26,Cash                          ,USD,0.00,853.75,GL,01/09/2025,               ,67241          ,     ,N21026,139705450
AHF,202501_0067,10,67,0,67,100008,NL,01/29/2025,AMBULATORY-73-27,Cash                          ,USD,0.00,653.86,GL,01/28/2025,               ,67241          ,     ,N73027,140622679
AHF,202501_0067,11,67,0,67,100008,NL,01/21/2025,AMBULATORY-52-34,Cash                          ,USD,0.00,1316.80,GL,01/20/2025,               ,67241          ,     ,N52034,139800707
AHF,202501_0067,12,67,0,67,100008,NL,01/24/2025,AMBULATORY-60-25,Cash                          ,USD,0.00,28.78,GL,01/23/2025,               ,67241          ,     ,N60025,139815854
AHF,202501_0067,13,67,0,67,100008,NL,01/23/2025,AMBULATORY-58-22,Cash                          ,USD,0.00,173.10,GL,01/22/2025,               ,67241          ,     ,N58022,139810947
AHF,202501_0067,14,67,0,67,100008,NL,01/14/2025,AMBULATORY-32-25,Cash                          ,USD,0.00,402.39,GL,01/13/2025,               ,67241          ,     ,N32025,139729157
AHF,202501_0067,15,67,0,67,100008,JE,02/07/2025,-103-4,Reclass Bal Sht post errors   ,USD,0.00,-6705.68,GL,01/31/2025,               ,67241          ,     ,N10304,140903804
AHF,202501_0067,16,67,0,67,100008,NL,01/31/2025,AMBULATORY-78-32,Cash                          ,USD,0.00,2629.44,GL,01/30/2025,               ,67241          ,     ,N78032,140636829
AHF,202501_0067,17,67,0,67,100008,JE,02/07/2025,-103-5,Reclass Bal Sht post errors   ,USD,0.00,-66846.99,GL,01/31/2025,               ,67242          ,     ,N10305,140903805
AHF,202501_0067,18,67,0,67,100008,JE,02/03/2025,-100026-62, Cerner Activity Reclass      ,USD,0.00,66846.99,GL,01/31/2025,               ,67242          ,     ,I100026062,140831727
AHF,202501_0067,19,67,0,67,100008,JE,02/07/2025,-103-6,Reclass Bal Sht post errors   ,USD,0.00,-466074.62,GL,01/31/2025,               ,68020          ,     ,N10306,140903806
AHF,202501_0067,20,67,0,67,100008,JE,02/03/2025,-100026-93, Cerner Activity Reclass      ,USD,0.00,466074.62,GL,01/31/2025,               ,68020          ,     ,I100026093,140831758
AHF,202501_0067,21,67,0,67,100008,JE,02/03/2025,-100026-112, Cerner Activity Reclass      ,USD,0.00,89921.06,GL,01/31/2025,               ,68021          ,     ,I1000260112,140831777
AHF,202501_0067,22,67,0,67,100008,JE,02/07/2025,-103-7,Reclass Bal Sht post errors   ,USD,0.00,-89921.06,GL,01/31/2025,               ,68021          ,     ,N10307,140903807
AHF,202501_0067,23,67,0,67,100008,JE,02/07/2025,-103-8,Reclass Bal Sht post errors   ,USD,0.00,-68061.83,GL,01/31/2025,               ,68023          ,     ,N10308,140903808
AHF,202501_0067,24,67,0,67,100008,JE,02/03/2025,-100026-121, Cerner Activity Reclass      ,USD,0.00,68061.83,GL,01/31/2025,               ,68023          ,     ,I1000260121,140831786
AHF,202501_0067,25,67,0,67,100008,JE,02/03/2025,-100026-131, Cerner Activity Reclass      ,USD,0.00,189714.45,GL,01/31/2025,               ,68040          ,     ,I1000260131,140831796
AHF,202501_0067,26,67,0,67,100008,JE,02/07/2025,-103-9,Reclass Bal Sht post errors   ,USD,0.00,-189714.45,GL,01/31/2025,               ,68040          ,     ,N10309,140903809
AHF,202501_0067,27,67,0,67,100008,JE,02/07/2025,-103-10,Reclass Bal Sht post errors   ,USD,0.00,-168519.45,GL,01/31/2025,               ,68041          ,     ,N103010,140903810
AHF,202501_0067,28,67,0,67,100008,JE,02/03/2025,-100026-146, Cerner Activity Reclass      ,USD,0.00,168519.45,GL,01/31/2025,               ,68041          ,     ,I1000260146,140831811
AHF,202501_0067,29,67,0,67,100008,JE,02/03/2025,-100026-155, Cerner Activity Reclass      ,USD,0.00,274076.41,GL,01/31/2025,               ,68042          ,     ,I1000260155,140831820
AHF,202501_0067,30,67,0,67,100008,JE,02/07/2025,-103-11,Reclass Bal Sht post errors   ,USD,0.00,-274076.41,GL,01/31/2025,               ,68042          ,     ,N103011,140903811
AHF,202501_0067,31,67,0,67,100008,NL,01/06/2025,AMBULATORY-7-95,Cash                          ,USD,0.00,6.22,GL,01/05/2025,               ,68043          ,     ,N7095,139636683
AHF,202501_0067,32,67,0,67,100008,NL,01/04/2025,AMBULATORY-5-122,Cash                          ,USD,0.00,241.97,GL,01/03/2025,               ,68043          ,     ,N50122,139635972
AHF,202501_0067,33,67,0,67,100008,NL,01/04/2025,AMBULATORY-5-123,Cash                          ,USD,0.00,-3.00,GL,01/03/2025,               ,68043          ,     ,N50123,139635973
AHF,202501_0067,34,67,0,67,100008,NL,01/03/2025,AMBULATORY-3-86,Cash                          ,USD,0.00,64.09,GL,01/02/2025,               ,68043          ,     ,N3086,139619045
AHF,202501_0067,35,67,0,67,100008,NL,01/28/2025,AMBULATORY-70-157,Cash                          ,USD,0.00,87.60,GL,01/27/2025,               ,68043          ,     ,N700157,139840575
AHF,202501_0067,36,67,0,67,100008,NL,01/24/2025,AMBULATORY-60-189,Cash                          ,USD,0.00,183.08,GL,01/23/2025,               ,68043          ,     ,N600189,139816018
AHF,202501_0067,37,67,0,67,100008,NL,01/25/2025,AMBULATORY-62-154,Cash                          ,USD,0.00,183.58,GL,01/24/2025,               ,68043          ,     ,N620154,139832227
AHF,202501_0067,38,67,0,67,100008,NL,01/08/2025,AMBULATORY-16-174,Cash                          ,USD,0.00,3051.45,GL,01/07/2025,               ,68043          ,     ,N160174,139670982
AHF,202501_0067,39,67,0,67,100008,NL,01/07/2025,AMBULATORY-13-165,Cash                          ,USD,0.00,1510.05,GL,01/06/2025,               ,68043          ,     ,N130165,139657830
AHF,202501_0067,40,67,0,67,100008,NL,01/09/2025,AMBULATORY-18-170,Cash                          ,USD,0.00,1539.92,GL,01/08/2025,               ,68043          ,     ,N180170,139693210
AHF,202501_0067,41,67,0,67,100008,NL,01/09/2025,AMBULATORY-18-171,Cash                          ,USD,0.00,-22.76,GL,01/08/2025,               ,68043          ,     ,N180171,139693211
AHF,202501_0067,42,67,0,67,100008,NL,01/10/2025,AMBULATORY-21-180,Cash                          ,USD,0.00,1797.39,GL,01/09/2025,               ,68043          ,     ,N210180,139705604
AHF,202501_0067,43,67,0,67,100008,NL,01/10/2025,AMBULATORY-21-181,Cash                          ,USD,0.00,-657.60,GL,01/09/2025,               ,68043          ,     ,N210181,139705605
AHF,202501_0067,44,67,0,67,100008,NL,01/11/2025,AMBULATORY-24-161,Cash                          ,USD,0.00,489.51,GL,01/10/2025,               ,68043          ,     ,N240161,139718058
AHF,202501_0067,45,67,0,67,100008,NL,01/13/2025,AMBULATORY-26-71,Cash                          ,USD,0.00,81.06,GL,01/12/2025,               ,68043          ,     ,N26071,139718890
AHF,202501_0067,46,67,0,67,100008,NL,01/14/2025,AMBULATORY-32-165,Cash                          ,USD,0.00,187.92,GL,01/13/2025,               ,68043          ,     ,N320165,139729297
AHF,202501_0067,47,67,0,67,100008,NL,01/19/2025,AMBULATORY-45-83,Cash                          ,USD,0.00,294.06,GL,01/18/2025,               ,68043          ,     ,N45083,139792742
AHF,202501_0067,48,67,0,67,100008,NL,01/17/2025,AMBULATORY-41-170,Cash                          ,USD,0.00,-120.27,GL,01/16/2025,               ,68043          ,     ,N410170,139782897
AHF,202501_0067,49,67,0,67,100008,NL,01/16/2025,AMBULATORY-38-204,Cash                          ,USD,0.00,430.02,GL,01/15/2025,               ,68043          ,     ,N380204,139768788
AHF,202501_0067,50,67,0,67,100008,NL,01/15/2025,AMBULATORY-35-207,Cash                          ,USD,0.00,3516.75,GL,01/14/2025,               ,68043          ,     ,N350207,139758837
AHF,202501_0067,51,67,0,67,100008,NL,01/15/2025,AMBULATORY-35-208,Cash                          ,USD,0.00,-112.62,GL,01/14/2025,               ,68043          ,     ,N350208,139758838
AHF,202501_0067,52,67,0,67,100008,NL,01/17/2025,AMBULATORY-41-169,Cash                          ,USD,0.00,796.80,GL,01/16/2025,               ,68043          ,     ,N410169,139782896
AHF,202501_0067,53,67,0,67,100008,NL,01/18/2025,AMBULATORY-44-158,Cash                          ,USD,0.00,-5.20,GL,01/17/2025,               ,68043          ,     ,N440158,139792281
AHF,202501_0067,54,67,0,67,100008,NL,01/23/2025,AMBULATORY-58-170,Cash                          ,USD,0.00,128.78,GL,01/22/2025,               ,68043          ,     ,N580170,139811095
AHF,202501_0067,55,67,0,67,100008,NL,01/23/2025,AMBULATORY-58-171,Cash                          ,USD,0.00,-28.78,GL,01/22/2025,               ,68043          ,     ,N580171,139811096
AHF,202501_0067,56,67,0,67,100008,NL,01/29/2025,AMBULATORY-73-183,Cash                          ,USD,0.00,834.82,GL,01/28/2025,               ,68043          ,     ,N730183,140622835
AHF,202501_0067,57,67,0,67,100008,NL,01/29/2025,AMBULATORY-73-184,Cash                          ,USD,0.00,-251.93,GL,01/28/2025,               ,68043          ,     ,N730184,140622836
AHF,202501_0067,58,67,0,67,100008,NL,01/30/2025,AMBULATORY-76-168,Cash                          ,USD,0.00,1263.87,GL,01/29/2025,               ,68043          ,     ,N760168,140631154
AHF,202501_0067,59,67,0,67,100008,NL,01/21/2025,AMBULATORY-52-180,Cash                          ,USD,0.00,469.42,GL,01/20/2025,               ,68043          ,     ,N520180,139800853
AHF,202501_0067,60,67,0,67,100008,NL,01/22/2025,AMBULATORY-55-181,Cash                          ,USD,0.00,396.41,GL,01/21/2025,               ,68043          ,     ,N550181,139805411
