FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202508_0019,1,19,0,19,100072,JE,8/14/2025,-6,P7 Sales Tax pd 8.2025        ,USD,0,-10.3,GL,8/31/2025,               ,19000,     ,I501,144732014,Global Ledger Transaction Interface created
AHF,202508_0019,2,19,0,19,100072,JE,9/2/2025,-44,CC Payment - Aultman College  ,USD,0,-4491.39,GL,8/31/2025,               ,19000,     ,I4103,144997922,Global Ledger Transaction Interface created
AHF,202508_0019,3,19,0,19,100072,JE,9/4/2025,-212,7.31 Merch Fee-6883 CON       ,USD,0,-441.44,GL,8/31/2025,               ,19000,     ,N193019,145030347,Global Ledger Transaction Interface created
AHF,202508_0019,4,19,0,19,100072,JE,9/5/2025,-223,Outside Scholarships - ck - 8/,USD,0,25016,GL,8/31/2025,               ,19000,     ,N21805,145042053,Global Ledger Transaction Interface created
AHF,202508_0019,5,19,0,19,100072,JE,9/5/2025,-224,Logostore - ca - 8/20/25      ,USD,0,42.25,GL,8/31/2025,               ,19000,     ,N21806,145042054,Global Ledger Transaction Interface created
AHF,202508_0019,6,19,0,19,100072,JE,9/5/2025,-225,Logostore - cc - 8/20/25      ,USD,0,67.61,GL,8/31/2025,               ,19000,     ,N21807,145042055,Global Ledger Transaction Interface created
AHF,202508_0019,7,19,0,19,100072,JE,9/5/2025,-226,Logostore Tax - 08/20/2025    ,USD,0,7.14,GL,8/31/2025,               ,19000,     ,N21808,145042056,Global Ledger Transaction Interface created
AHF,202508_0019,8,19,0,19,100072,JE,9/5/2025,-227,Graduation Regalia - cc - 8/20,USD,0,80.16,GL,8/31/2025,               ,19000,     ,N21809,145042057,Global Ledger Transaction Interface created
AHF,202508_0019,9,19,0,19,100072,JE,9/5/2025,-228,Transcript - ca - 8/20/25     ,USD,0,4.69,GL,8/31/2025,               ,19000,     ,N218010,145042058,Global Ledger Transaction Interface created
AHF,202508_0019,10,19,0,19,100072,JE,9/5/2025,-229,Transcript - ck - 8/20/25     ,USD,0,4.69,GL,8/31/2025,               ,19000,     ,N218011,145042059,Global Ledger Transaction Interface created
AHF,202508_0019,11,19,0,19,100072,JE,9/5/2025,-230,Transcript - cc - 8/20/25     ,USD,0,51.64,GL,8/31/2025,               ,19000,     ,N218012,145042060,Global Ledger Transaction Interface created
AHF,202508_0019,12,19,0,19,100072,JE,9/5/2025,-231,Tax on Transcript - 08/20/2025,USD,0,3.98,GL,8/31/2025,               ,19000,     ,N218013,145042061,Global Ledger Transaction Interface created
