FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202510_0019,1,19,0,19,100072,JE,11/6/2025,-121,Interco Transfer 10.20.25     ,USD,0,-75000,GL,10/31/2025,               ,19000,     ,I105016,146335753,Global Ledger Transaction Interface created
AHF,202510_0019,2,19,0,19,100072,JE,11/6/2025,-119,Interco Transfer 10.9.25      ,USD,0,-15000,GL,10/31/2025,               ,19000,     ,I105014,146335751,Global Ledger Transaction Interface created
AHF,202510_0019,3,19,0,19,100072,JE,11/6/2025,-106,VAED Deposit 5.2025           ,USD,0,-7785,GL,10/31/2025,               ,19000,     ,I10501,146335738,Global Ledger Transaction Interface created
AHF,202510_0019,4,19,0,19,100072,JE,11/5/2025,-280,Check - 10/30/2025            ,USD,0,20,GL,10/31/2025,               ,19000,     ,N220060,146310886,Global Ledger Transaction Interface created
AHF,202510_0019,5,19,0,19,100072,JE,11/5/2025,-279,Credit Card - 10/30/2025      ,USD,0,29331.93,GL,10/31/2025,               ,19000,     ,N220059,146310885,Global Ledger Transaction Interface created
AHF,202510_0019,6,19,0,19,100072,JE,11/5/2025,-276,SFA L Altern - 10/30/2025     ,USD,0,2000,GL,10/31/2025,               ,19000,     ,N220056,146310882,Global Ledger Transaction Interface created
AHF,202510_0019,7,19,0,19,100072,JE,11/5/2025,-275,SFA G War Orph - 10/30/2025   ,USD,0,3245,GL,10/31/2025,               ,19000,     ,N220055,146310881,Global Ledger Transaction Interface created
AHF,202510_0019,8,19,0,19,100072,JE,11/5/2025,-268,Cash - 10/20/2025             ,USD,0,380.35,GL,10/31/2025,               ,19000,     ,N220048,146310874,Global Ledger Transaction Interface created
AHF,202510_0019,9,19,0,19,100072,JE,11/5/2025,-266,Check - 10/20/2025            ,USD,0,1732,GL,10/31/2025,               ,19000,     ,N220046,146310872,Global Ledger Transaction Interface created
AHF,202510_0019,10,19,0,19,100072,JE,11/5/2025,-265,Credit Card - 10/20/2025      ,USD,0,13262.75,GL,10/31/2025,               ,19000,     ,N220045,146310871,Global Ledger Transaction Interface created
AHF,202510_0019,11,19,0,19,100072,JE,11/5/2025,-262,SFA VA - 10/16/2025           ,USD,0,7420,GL,10/31/2025,               ,19000,     ,N220042,146310868,Global Ledger Transaction Interface created
AHF,202510_0019,12,19,0,19,100072,JE,11/5/2025,-251,Check - 10/16/2025            ,USD,0,41239.75,GL,10/31/2025,               ,19000,     ,N220031,146310857,Global Ledger Transaction Interface created
AHF,202510_0019,13,19,0,19,100072,JE,11/5/2025,-250,Credit Card - 10/16/2025      ,USD,0,58766.26,GL,10/31/2025,               ,19000,     ,N220030,146310856,Global Ledger Transaction Interface created
AHF,202510_0019,14,19,0,19,100072,JE,11/5/2025,-245,SFA L Altern - 10/16/2025     ,USD,0,130105,GL,10/31/2025,               ,19000,     ,N220025,146310851,Global Ledger Transaction Interface created
AHF,202510_0019,15,19,0,19,100072,JE,11/5/2025,-244,SFA G War Orph - 10/16/2025   ,USD,0,3245,GL,10/31/2025,               ,19000,     ,N220024,146310850,Global Ledger Transaction Interface created
AHF,202510_0019,16,19,0,19,100072,JE,11/5/2025,-241,Accuplacer - cc - 10/30/25    ,USD,0,20,GL,10/31/2025,               ,19000,     ,N220021,146310847,Global Ledger Transaction Interface created
AHF,202510_0019,17,19,0,19,100072,JE,11/5/2025,-240,CCP Books - ck - 10/30/25     ,USD,0,35.73,GL,10/31/2025,               ,19000,     ,N220020,146310846,Global Ledger Transaction Interface created
AHF,202510_0019,18,19,0,19,100072,JE,11/5/2025,-239,Accuplacer - cc - 10/20/25    ,USD,0,20,GL,10/31/2025,               ,19000,     ,N220019,146310845,Global Ledger Transaction Interface created
AHF,202510_0019,19,19,0,19,100072,JE,11/5/2025,-238,Tax on Transcript - 10/20/2025,USD,0,10.38,GL,10/31/2025,               ,19000,     ,N220018,146310844,Global Ledger Transaction Interface created
AHF,202510_0019,20,19,0,19,100072,JE,10/23/2025,-10,P9 Sales Tax pd 10.2025       ,USD,0,-55.42,GL,10/31/2025,               ,19000,     ,I901,146075641,Global Ledger Transaction Interface created
AHF,202510_0019,21,19,0,19,100072,JE,11/9/2025,-324,9.30 Merch Fee-6883 CON       ,USD,0,-1336.72,GL,10/31/2025,               ,19000,     ,N305019,146359615,Global Ledger Transaction Interface created
AHF,202510_0019,22,19,0,19,100072,JE,11/7/2025,-203,RF Deposit 10/20 cc           ,USD,0,20,GL,10/31/2025,               ,19000,     ,I109094,146340731,Global Ledger Transaction Interface created
AHF,202510_0019,23,19,0,19,100072,JE,11/5/2025,-237,Transcript - cc - 10/20/25    ,USD,0,159.62,GL,10/31/2025,               ,19000,     ,N220017,146310843,Global Ledger Transaction Interface created
AHF,202510_0019,24,19,0,19,100072,JE,11/5/2025,-236,Logostore Tax - 10/20/2025    ,USD,0,12.64,GL,10/31/2025,               ,19000,     ,N220016,146310842,Global Ledger Transaction Interface created
AHF,202510_0019,25,19,0,19,100072,JE,11/5/2025,-235,Logostore - cc - 10/20/25     ,USD,0,51.64,GL,10/31/2025,               ,19000,     ,N220015,146310841,Global Ledger Transaction Interface created
AHF,202510_0019,26,19,0,19,100072,JE,11/5/2025,-234,CCP Books - ck - 10/20/25     ,USD,0,662.46,GL,10/31/2025,               ,19000,     ,N220014,146310840,Global Ledger Transaction Interface created
AHF,202510_0019,27,19,0,19,100072,JE,11/5/2025,-233,Logostore Tax - ca - 10/20/25 ,USD,0,142.72,GL,10/31/2025,               ,19000,     ,N220013,146310839,Global Ledger Transaction Interface created
AHF,202510_0019,28,19,0,19,100072,JE,11/5/2025,-232,Badge Replacement - cc - 10/16,USD,0,40,GL,10/31/2025,               ,19000,     ,N220012,146310838,Global Ledger Transaction Interface created
