FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202510_0041,1,41,0,41,100008,AP,45848,      7099-13-2,Cash Disbursement             ,USD,0,-144,AP,45848,               ,41010,     ,N1302,145677646,Global Ledger Transaction Interface created
AHF,202510_0041,2,41,0,41,100008,AP,45848,      7097-13-1,Cash Disbursement             ,USD,0,-708.83,AP,45848,               ,41010,     ,N1301,145677645,Global Ledger Transaction Interface created
AHF,202510_0041,3,41,0,41,100008,AP,45848,      7103-12-4,Cash Disbursement             ,USD,0,-33.75,AP,45848,               ,41010,     ,N1204,145677640,Global Ledger Transaction Interface created
AHF,202510_0041,4,41,0,41,100008,AP,45848,AP170-12-3,Summarized transaction        ,USD,0,-80.44,AP,45848,               ,41010,     ,N1203,145677639,Global Ledger Transaction Interface created
AHF,202510_0041,5,41,0,41,100008,AP,45848,      7101-12-2,Cash Disbursement             ,USD,0,-16.25,AP,45848,               ,41010,     ,N1202,145677638,Global Ledger Transaction Interface created
AHF,202510_0041,6,41,0,41,100008,AP,45848,      7098-12-1,Cash Disbursement             ,USD,0,-400,AP,45848,               ,41010,     ,N1201,145677637,Global Ledger Transaction Interface created
AHF,202510_0041,7,41,0,41,100008,AP,45698,      7094-3-4,Cash Disbursement             ,USD,0,-456.29,AP,45698,               ,41010,     ,N304,145601993,Global Ledger Transaction Interface created
AHF,202510_0041,8,41,0,41,100008,AP,45698,AP170-3-3,Summarized transaction        ,USD,0,-761.83,AP,45698,               ,41010,     ,N303,145601992,Global Ledger Transaction Interface created
AHF,202510_0041,9,41,0,41,100008,AP,45698,      7088-3-2,Cash Disbursement             ,USD,0,-147.25,AP,45698,               ,41010,     ,N302,145601991,Global Ledger Transaction Interface created
AHF,202510_0041,10,41,0,41,100008,AP,45698,      7084-3-1,Cash Disbursement             ,USD,0,-170,AP,45698,               ,41010,     ,N301,145601990,Global Ledger Transaction Interface created
AHF,202510_0041,11,41,0,41,100008,AP,45698,      7096-2-9,Cash Disbursement             ,USD,0,-62.5,AP,45698,               ,41010,     ,N209,145601980,Global Ledger Transaction Interface created
AHF,202510_0041,12,41,0,41,100008,AP,45698,      7095-2-8,Cash Disbursement             ,USD,0,-125,AP,45698,               ,41010,     ,N208,145601979,Global Ledger Transaction Interface created
AHF,202510_0041,13,41,0,41,100008,AP,45698,      7093-2-7,Cash Disbursement             ,USD,0,-29.26,AP,45698,               ,41010,     ,N207,145601978,Global Ledger Transaction Interface created
AHF,202510_0041,14,41,0,41,100008,AP,45698,      7092-2-6,Cash Disbursement             ,USD,0,-15.63,AP,45698,               ,41010,     ,N206,145601977,Global Ledger Transaction Interface created
AHF,202510_0041,15,41,0,41,100008,AP,45698,      7091-2-5,Cash Disbursement             ,USD,0,-125.84,AP,45698,               ,41010,     ,N205,145601976,Global Ledger Transaction Interface created
AHF,202510_0041,16,41,0,41,100008,AP,45698,      7090-2-4,Cash Disbursement             ,USD,0,-194.85,AP,45698,               ,41010,     ,N204,145601975,Global Ledger Transaction Interface created
AHF,202510_0041,17,41,0,41,100008,AP,45698,      7087-2-3,Cash Disbursement             ,USD,0,-551,AP,45698,               ,41010,     ,N203,145601974,Global Ledger Transaction Interface created
AHF,202510_0041,18,41,0,41,100008,AP,45698,      7086-2-2,Cash Disbursement             ,USD,0,-393,AP,45698,               ,41010,     ,N202,145601973,Global Ledger Transaction Interface created
AHF,202510_0041,19,41,0,41,100008,AP,45698,      7085-2-1,Cash Disbursement             ,USD,0,-446.77,AP,45698,               ,41010,     ,N201,145601972,Global Ledger Transaction Interface created
AHF,202510_0041,20,41,0,41,100008,AP,10/14/2025,      7130-29-1,Cash Disbursement             ,USD,0,-10.99,AP,10/14/2025,               ,41010,     ,N2901,145952425,Global Ledger Transaction Interface created
AHF,202510_0041,21,41,0,41,100008,AP,45910,AP170-19-1,Summarized transaction        ,USD,0,-258.48,AP,45910,               ,41010,     ,N1901,145737038,Global Ledger Transaction Interface created
AHF,202510_0041,22,41,0,41,100008,AP,45848,AP170-13-3,Summarized transaction        ,USD,0,-41292.9,AP,45848,               ,41010,     ,N1303,145677647,Global Ledger Transaction Interface created
AHF,202510_0041,23,41,0,41,100008,AP,10/15/2025,      7868-35-78,Cash Disbursement             ,USD,0,-20,AP,10/15/2025,               ,41010,     ,N35078,145976531,Global Ledger Transaction Interface created
AHF,202510_0041,24,41,0,41,100008,AP,10/15/2025,      7867-35-77,Cash Disbursement             ,USD,0,-40,AP,10/15/2025,               ,41010,     ,N35077,145976530,Global Ledger Transaction Interface created
AHF,202510_0041,25,41,0,41,100008,AP,10/15/2025,      7866-35-76,Cash Disbursement             ,USD,0,-184.63,AP,10/15/2025,               ,41010,     ,N35076,145976529,Global Ledger Transaction Interface created
AHF,202510_0041,26,41,0,41,100008,AP,10/15/2025,      7865-35-75,Cash Disbursement             ,USD,0,-35,AP,10/15/2025,               ,41010,     ,N35075,145976528,Global Ledger Transaction Interface created
AHF,202510_0041,27,41,0,41,100008,AP,10/15/2025,      7864-35-74,Cash Disbursement             ,USD,0,-100,AP,10/15/2025,               ,41010,     ,N35074,145976527,Global Ledger Transaction Interface created
AHF,202510_0041,28,41,0,41,100008,AP,10/15/2025,      7863-35-73,Cash Disbursement             ,USD,0,-95,AP,10/15/2025,               ,41010,     ,N35073,145976526,Global Ledger Transaction Interface created
AHF,202510_0041,29,41,0,41,100008,AP,10/15/2025,      7862-35-72,Cash Disbursement             ,USD,0,-12.67,AP,10/15/2025,               ,41010,     ,N35072,145976525,Global Ledger Transaction Interface created
AHF,202510_0041,30,41,0,41,100008,AP,10/15/2025,      7861-35-71,Cash Disbursement             ,USD,0,-159.58,AP,10/15/2025,               ,41010,     ,N35071,145976524,Global Ledger Transaction Interface created
AHF,202510_0041,31,41,0,41,100008,AP,10/15/2025,      7860-35-70,Cash Disbursement             ,USD,0,-16.4,AP,10/15/2025,               ,41010,     ,N35070,145976523,Global Ledger Transaction Interface created
AHF,202510_0041,32,41,0,41,100008,AP,10/15/2025,      7859-35-69,Cash Disbursement             ,USD,0,-87.19,AP,10/15/2025,               ,41010,     ,N35069,145976522,Global Ledger Transaction Interface created
AHF,202510_0041,33,41,0,41,100008,AP,10/15/2025,      7858-35-68,Cash Disbursement             ,USD,0,-19.26,AP,10/15/2025,               ,41010,     ,N35068,145976521,Global Ledger Transaction Interface created
AHF,202510_0041,34,41,0,41,100008,AP,10/15/2025,      7857-35-67,Cash Disbursement             ,USD,0,-200,AP,10/15/2025,               ,41010,     ,N35067,145976520,Global Ledger Transaction Interface created
AHF,202510_0041,35,41,0,41,100008,AP,10/15/2025,      7856-35-66,Cash Disbursement             ,USD,0,-13.62,AP,10/15/2025,               ,41010,     ,N35066,145976519,Global Ledger Transaction Interface created
AHF,202510_0041,36,41,0,41,100008,AP,10/15/2025,      7855-35-65,Cash Disbursement             ,USD,0,-1512,AP,10/15/2025,               ,41010,     ,N35065,145976518,Global Ledger Transaction Interface created
AHF,202510_0041,37,41,0,41,100008,AP,10/15/2025,      7854-35-64,Cash Disbursement             ,USD,0,-21.76,AP,10/15/2025,               ,41010,     ,N35064,145976517,Global Ledger Transaction Interface created
AHF,202510_0041,38,41,0,41,100008,AP,10/15/2025,      7853-35-63,Cash Disbursement             ,USD,0,-226.85,AP,10/15/2025,               ,41010,     ,N35063,145976516,Global Ledger Transaction Interface created
AHF,202510_0041,39,41,0,41,100008,AP,10/15/2025,      7852-35-62,Cash Disbursement             ,USD,0,-35,AP,10/15/2025,               ,41010,     ,N35062,145976515,Global Ledger Transaction Interface created
AHF,202510_0041,40,41,0,41,100008,AP,10/15/2025,      7851-35-61,Cash Disbursement             ,USD,0,-30,AP,10/15/2025,               ,41010,     ,N35061,145976514,Global Ledger Transaction Interface created
AHF,202510_0041,41,41,0,41,100008,AP,10/15/2025,      7850-35-60,Cash Disbursement             ,USD,0,-105,AP,10/15/2025,               ,41010,     ,N35060,145976513,Global Ledger Transaction Interface created
AHF,202510_0041,42,41,0,41,100008,AP,10/15/2025,      7849-35-59,Cash Disbursement             ,USD,0,-31.19,AP,10/15/2025,               ,41010,     ,N35059,145976512,Global Ledger Transaction Interface created
AHF,202510_0041,43,41,0,41,100008,AP,10/15/2025,      7848-35-58,Cash Disbursement             ,USD,0,-8.41,AP,10/15/2025,               ,41010,     ,N35058,145976511,Global Ledger Transaction Interface created
AHF,202510_0041,44,41,0,41,100008,AP,10/15/2025,      7847-35-57,Cash Disbursement             ,USD,0,-34.49,AP,10/15/2025,               ,41010,     ,N35057,145976510,Global Ledger Transaction Interface created
AHF,202510_0041,45,41,0,41,100008,AP,10/15/2025,      7846-35-56,Cash Disbursement             ,USD,0,-67.86,AP,10/15/2025,               ,41010,     ,N35056,145976509,Global Ledger Transaction Interface created
AHF,202510_0041,46,41,0,41,100008,AP,10/15/2025,      7845-35-55,Cash Disbursement             ,USD,0,-10.33,AP,10/15/2025,               ,41010,     ,N35055,145976508,Global Ledger Transaction Interface created
AHF,202510_0041,47,41,0,41,100008,AP,10/15/2025,      7844-35-54,Cash Disbursement             ,USD,0,-127.72,AP,10/15/2025,               ,41010,     ,N35054,145976507,Global Ledger Transaction Interface created
AHF,202510_0041,48,41,0,41,100008,AP,10/15/2025,      7843-35-53,Cash Disbursement             ,USD,0,-148.13,AP,10/15/2025,               ,41010,     ,N35053,145976506,Global Ledger Transaction Interface created
AHF,202510_0041,49,41,0,41,100008,AP,10/15/2025,      7842-35-52,Cash Disbursement             ,USD,0,-21.82,AP,10/15/2025,               ,41010,     ,N35052,145976505,Global Ledger Transaction Interface created
AHF,202510_0041,50,41,0,41,100008,AP,10/15/2025,      7841-35-51,Cash Disbursement             ,USD,0,-105,AP,10/15/2025,               ,41010,     ,N35051,145976504,Global Ledger Transaction Interface created
AHF,202510_0041,51,41,0,41,100008,AP,10/15/2025,      7840-35-50,Cash Disbursement             ,USD,0,-86.39,AP,10/15/2025,               ,41010,     ,N35050,145976503,Global Ledger Transaction Interface created
AHF,202510_0041,52,41,0,41,100008,AP,10/15/2025,      7839-35-49,Cash Disbursement             ,USD,0,-38.42,AP,10/15/2025,               ,41010,     ,N35049,145976502,Global Ledger Transaction Interface created
AHF,202510_0041,53,41,0,41,100008,AP,10/15/2025,      7838-35-48,Cash Disbursement             ,USD,0,-61.19,AP,10/15/2025,               ,41010,     ,N35048,145976501,Global Ledger Transaction Interface created
