FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202507_0041,1,41,0,41,100008,AP,45664,      6738-2-4,Cash Disbursement             ,USD,0,-219.64,AP,45664,               ,41010,     ,N204,143595229,Global Ledger Transaction Interface created
AHF,202507_0041,2,41,0,41,100008,AP,45664,AP170-2-3,Summarized transaction        ,USD,0,-28250.58,AP,45664,               ,41010,     ,N203,143595228,Global Ledger Transaction Interface created
AHF,202507_0041,3,41,0,41,100008,AP,45664,      6735-2-2,Cash Disbursement             ,USD,0,-750,AP,45664,               ,41010,     ,N202,143595227,Global Ledger Transaction Interface created
AHF,202507_0041,4,41,0,41,100008,AP,45664,AP170-2-1,Summarized transaction        ,USD,0,-737.74,AP,45664,               ,41010,     ,N201,143595226,Global Ledger Transaction Interface created
AHF,202507_0041,5,41,0,41,100008,AP,45876,      6767-13-4,Cash Disbursement             ,USD,0,-261.89,AP,45876,               ,41010,     ,N1304,143831858,Global Ledger Transaction Interface created
AHF,202507_0041,6,41,0,41,100008,AP,45876,AP170-13-3,Summarized transaction        ,USD,0,-2664,AP,45876,               ,41010,     ,N1303,143831857,Global Ledger Transaction Interface created
AHF,202507_0041,7,41,0,41,100008,AP,45876,      6765-13-2,Cash Disbursement             ,USD,0,-38.75,AP,45876,               ,41010,     ,N1302,143831856,Global Ledger Transaction Interface created
AHF,202507_0041,8,41,0,41,100008,AP,45876,      6764-13-1,Cash Disbursement             ,USD,0,-61.5,AP,45876,               ,41010,     ,N1301,143831855,Global Ledger Transaction Interface created
AHF,202507_0041,9,41,0,41,100008,AP,45754,      7363-11-1,Cash Disbursement             ,USD,0,-3125,AP,45754,               ,41010,     ,N1101,143814125,Global Ledger Transaction Interface created
AHF,202507_0041,10,41,0,41,100008,AP,45723,      6754-6-6,Cash Disbursement             ,USD,0,-48309.03,AP,45723,               ,41010,     ,N606,143786237,Global Ledger Transaction Interface created
AHF,202507_0041,11,41,0,41,100008,AP,45723,AP170-6-5,Summarized transaction        ,USD,0,-861.16,AP,45723,               ,41010,     ,N605,143786236,Global Ledger Transaction Interface created
AHF,202507_0041,12,41,0,41,100008,AP,45723,      6749-6-4,Cash Disbursement             ,USD,0,-74717.2,AP,45723,               ,41010,     ,N604,143786235,Global Ledger Transaction Interface created
AHF,202507_0041,13,41,0,41,100008,AP,45723,      6748-6-3,Cash Disbursement             ,USD,0,-266.55,AP,45723,               ,41010,     ,N603,143786234,Global Ledger Transaction Interface created
AHF,202507_0041,14,41,0,41,100008,AP,45723,      6744-6-2,Cash Disbursement             ,USD,0,-393,AP,45723,               ,41010,     ,N602,143786233,Global Ledger Transaction Interface created
AHF,202507_0041,15,41,0,41,100008,AP,45723,      6743-6-1,Cash Disbursement             ,USD,0,-4905.41,AP,45723,               ,41010,     ,N601,143786232,Global Ledger Transaction Interface created
AHF,202507_0041,16,41,0,41,100008,AP,45723,      6763-5-15,Cash Disbursement             ,USD,0,-12.5,AP,45723,               ,41010,     ,N5015,143786216,Global Ledger Transaction Interface created
AHF,202507_0041,17,41,0,41,100008,AP,45723,      6762-5-14,Cash Disbursement             ,USD,0,-21.94,AP,45723,               ,41010,     ,N5014,143786215,Global Ledger Transaction Interface created
AHF,202507_0041,18,41,0,41,100008,AP,45723,      6761-5-13,Cash Disbursement             ,USD,0,-125,AP,45723,               ,41010,     ,N5013,143786214,Global Ledger Transaction Interface created
