FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202504_0041,1,41,0,41,100008,AP,45720,      6452-7-4,Cash Disbursement             ,USD,0,-207.05,AP,45720,               ,41010,     ,N704,142134057,Global Ledger Transaction Interface created
AHF,202504_0041,2,41,0,41,100008,AP,45720,      6451-7-3,Cash Disbursement             ,USD,0,-46.25,AP,45720,               ,41010,     ,N703,142134056,Global Ledger Transaction Interface created
AHF,202504_0041,3,41,0,41,100008,AP,45720,      6450-7-2,Cash Disbursement             ,USD,0,-94.38,AP,45720,               ,41010,     ,N702,142134055,Global Ledger Transaction Interface created
AHF,202504_0041,4,41,0,41,100008,AP,45720,      6445-7-1,Cash Disbursement             ,USD,0,-531.23,AP,45720,               ,41010,     ,N701,142134054,Global Ledger Transaction Interface created
AHF,202504_0041,5,41,0,41,100008,AP,45873,AP170-19-3,Summarized transaction        ,USD,0,-716.65,AP,45873,               ,41010,     ,N1903,142214858,Global Ledger Transaction Interface created
AHF,202504_0041,6,41,0,41,100008,AP,45873,      6459-19-2,Cash Disbursement             ,USD,0,-481,AP,45873,               ,41010,     ,N1902,142214857,Global Ledger Transaction Interface created
AHF,202504_0041,7,41,0,41,100008,AP,45873,      6455-19-1,Cash Disbursement             ,USD,0,-844.49,AP,45873,               ,41010,     ,N1901,142214856,Global Ledger Transaction Interface created
AHF,202504_0041,8,41,0,41,100008,AP,45873,      6461-18-4,Cash Disbursement             ,USD,0,-10,AP,45873,               ,41010,     ,N1804,142214851,Global Ledger Transaction Interface created
AHF,202504_0041,9,41,0,41,100008,AP,45873,      6458-18-3,Cash Disbursement             ,USD,0,-52.23,AP,45873,               ,41010,     ,N1803,142214850,Global Ledger Transaction Interface created
AHF,202504_0041,10,41,0,41,100008,AP,45873,      6457-18-2,Cash Disbursement             ,USD,0,-56.38,AP,45873,               ,41010,     ,N1802,142214849,Global Ledger Transaction Interface created
AHF,202504_0041,11,41,0,41,100008,AP,45873,      6456-18-1,Cash Disbursement             ,USD,0,-70,AP,45873,               ,41010,     ,N1801,142214848,Global Ledger Transaction Interface created
AHF,202504_0041,12,41,0,41,100008,AP,45751,      7177-15-4,Cash Disbursement             ,USD,0,-1163.11,AP,45751,               ,41010,     ,N1504,142168064,Global Ledger Transaction Interface created
AHF,202504_0041,13,41,0,41,100008,AP,45751,      7176-15-3,Cash Disbursement             ,USD,0,-3341.37,AP,45751,               ,41010,     ,N1503,142168063,Global Ledger Transaction Interface created
AHF,202504_0041,14,41,0,41,100008,AP,45751,      7175-15-2,Cash Disbursement             ,USD,0,-300,AP,45751,               ,41010,     ,N1502,142168062,Global Ledger Transaction Interface created
AHF,202504_0041,15,41,0,41,100008,AP,45751,      7174-15-1,Cash Disbursement             ,USD,0,-588.49,AP,45751,               ,41010,     ,N1501,142168061,Global Ledger Transaction Interface created
AHF,202504_0041,16,41,0,41,100008,AP,45720,      6454-8-6,Cash Disbursement             ,USD,0,-4299.52,AP,45720,               ,41010,     ,N806,142134067,Global Ledger Transaction Interface created
AHF,202504_0041,17,41,0,41,100008,AP,45720,      6453-8-5,Cash Disbursement             ,USD,0,-52.5,AP,45720,               ,41010,     ,N805,142134066,Global Ledger Transaction Interface created
AHF,202504_0041,18,41,0,41,100008,AP,45720,AP170-8-4,Summarized transaction        ,USD,0,-265.88,AP,45720,               ,41010,     ,N804,142134065,Global Ledger Transaction Interface created
AHF,202504_0041,19,41,0,41,100008,AP,45720,      6448-8-3,Cash Disbursement             ,USD,0,-5538,AP,45720,               ,41010,     ,N803,142134064,Global Ledger Transaction Interface created
AHF,202504_0041,20,41,0,41,100008,AP,45720,      6447-8-2,Cash Disbursement             ,USD,0,-79.35,AP,45720,               ,41010,     ,N802,142134063,Global Ledger Transaction Interface created
AHF,202504_0041,21,41,0,41,100008,AP,45720,      6446-8-1,Cash Disbursement             ,USD,0,-792.16,AP,45720,               ,41010,     ,N801,142134062,Global Ledger Transaction Interface created
AHF,202504_0041,22,41,0,41,100008,AP,45661,AP170-2-6,Summarized transaction        ,USD,0,-838.02,AP,45661,               ,41010,     ,N206,141983145,Global Ledger Transaction Interface created
AHF,202504_0041,23,41,0,41,100008,AP,45661,      6439-2-5,Cash Disbursement             ,USD,0,-13124.15,AP,45661,               ,41010,     ,N205,141983144,Global Ledger Transaction Interface created
AHF,202504_0041,24,41,0,41,100008,AP,45661,      6438-2-4,Cash Disbursement             ,USD,0,-919.6,AP,45661,               ,41010,     ,N204,141983143,Global Ledger Transaction Interface created
AHF,202504_0041,25,41,0,41,100008,AP,45661,      6437-2-3,Cash Disbursement             ,USD,0,-219.64,AP,45661,               ,41010,     ,N203,141983142,Global Ledger Transaction Interface created
AHF,202504_0041,26,41,0,41,100008,AP,45661,      6435-2-2,Cash Disbursement             ,USD,0,-750,AP,45661,               ,41010,     ,N202,141983141,Global Ledger Transaction Interface created
AHF,202504_0041,27,41,0,41,100008,AP,45661,      6434-2-1,Cash Disbursement             ,USD,0,-1414.42,AP,45661,               ,41010,     ,N201,141983140,Global Ledger Transaction Interface created
AHF,202504_0041,28,41,0,41,100008,AP,45661,      6444-1-5,Cash Disbursement             ,USD,0,-62.5,AP,45661,               ,41010,     ,N105,141983134,Global Ledger Transaction Interface created
AHF,202504_0041,29,41,0,41,100008,AP,45661,      6443-1-4,Cash Disbursement             ,USD,0,-42,AP,45661,               ,41010,     ,N104,141983133,Global Ledger Transaction Interface created
AHF,202504_0041,30,41,0,41,100008,AP,45661,      6442-1-3,Cash Disbursement             ,USD,0,-3000,AP,45661,               ,41010,     ,N103,141983132,Global Ledger Transaction Interface created
AHF,202504_0041,31,41,0,41,100008,AP,45661,      6441-1-2,Cash Disbursement             ,USD,0,-30.63,AP,45661,               ,41010,     ,N102,141983131,Global Ledger Transaction Interface created
AHF,202504_0041,32,41,0,41,100008,AP,45661,      6436-1-1,Cash Disbursement             ,USD,0,-89.99,AP,45661,               ,41010,     ,N101,141983130,Global Ledger Transaction Interface created
AHF,202504_0041,33,41,0,41,100008,AP,04/17/2025,      6493-39-10,Cash Disbursement             ,USD,0,-47.5,AP,04/17/2025,               ,41010,     ,N39010,142440043,Global Ledger Transaction Interface created
AHF,202504_0041,34,41,0,41,100008,AP,04/17/2025,      6492-39-9,Cash Disbursement             ,USD,0,-15,AP,04/17/2025,               ,41010,     ,N3909,142440042,Global Ledger Transaction Interface created
AHF,202504_0041,35,41,0,41,100008,AP,04/17/2025,      6491-39-8,Cash Disbursement             ,USD,0,-32.5,AP,04/17/2025,               ,41010,     ,N3908,142440041,Global Ledger Transaction Interface created
AHF,202504_0041,36,41,0,41,100008,AP,45934,      6470-26-4,Cash Disbursement             ,USD,0,-25000,AP,45934,               ,41010,     ,N2604,142266218,Global Ledger Transaction Interface created
AHF,202504_0041,37,41,0,41,100008,AP,45934,      6465-26-3,Cash Disbursement             ,USD,0,-63281.39,AP,45934,               ,41010,     ,N2603,142266217,Global Ledger Transaction Interface created
AHF,202504_0041,38,41,0,41,100008,AP,45934,      6464-26-2,Cash Disbursement             ,USD,0,-56.23,AP,45934,               ,41010,     ,N2602,142266216,Global Ledger Transaction Interface created
AHF,202504_0041,39,41,0,41,100008,AP,45934,AP170-26-1,Summarized transaction        ,USD,0,-182.27,AP,45934,               ,41010,     ,N2601,142266215,Global Ledger Transaction Interface created
AHF,202504_0041,40,41,0,41,100008,AP,45904,      7246-24-69,Cash Disbursement             ,USD,0,-481,AP,45904,               ,41010,     ,N24069,142253602,Global Ledger Transaction Interface created
AHF,202504_0041,41,41,0,41,100008,AP,45904,      7245-24-68,Cash Disbursement             ,USD,0,-105,AP,45904,               ,41010,     ,N24068,142253601,Global Ledger Transaction Interface created
AHF,202504_0041,42,41,0,41,100008,AP,45904,      7244-24-67,Cash Disbursement             ,USD,0,-15,AP,45904,               ,41010,     ,N24067,142253600,Global Ledger Transaction Interface created
AHF,202504_0041,43,41,0,41,100008,AP,45904,      7243-24-66,Cash Disbursement             ,USD,0,-38.71,AP,45904,               ,41010,     ,N24066,142253599,Global Ledger Transaction Interface created
AHF,202504_0041,44,41,0,41,100008,AP,45904,      7242-24-65,Cash Disbursement             ,USD,0,-7.23,AP,45904,               ,41010,     ,N24065,142253598,Global Ledger Transaction Interface created
AHF,202504_0041,45,41,0,41,100008,AP,45904,      7241-24-64,Cash Disbursement             ,USD,0,-48.62,AP,45904,               ,41010,     ,N24064,142253597,Global Ledger Transaction Interface created
AHF,202504_0041,46,41,0,41,100008,AP,45904,      7240-24-63,Cash Disbursement             ,USD,0,-60.01,AP,45904,               ,41010,     ,N24063,142253596,Global Ledger Transaction Interface created
AHF,202504_0041,47,41,0,41,100008,AP,45904,      7239-24-62,Cash Disbursement             ,USD,0,-25,AP,45904,               ,41010,     ,N24062,142253595,Global Ledger Transaction Interface created
AHF,202504_0041,48,41,0,41,100008,AP,45904,      7238-24-61,Cash Disbursement             ,USD,0,-13.4,AP,45904,               ,41010,     ,N24061,142253594,Global Ledger Transaction Interface created
AHF,202504_0041,49,41,0,41,100008,AP,45904,      7237-24-60,Cash Disbursement             ,USD,0,-59.17,AP,45904,               ,41010,     ,N24060,142253593,Global Ledger Transaction Interface created
AHF,202504_0041,50,41,0,41,100008,AP,45904,      7236-24-59,Cash Disbursement             ,USD,0,-27.49,AP,45904,               ,41010,     ,N24059,142253592,Global Ledger Transaction Interface created
AHF,202504_0041,51,41,0,41,100008,AP,45904,      7235-24-58,Cash Disbursement             ,USD,0,-8.64,AP,45904,               ,41010,     ,N24058,142253591,Global Ledger Transaction Interface created
AHF,202504_0041,52,41,0,41,100008,AP,45904,      7234-24-57,Cash Disbursement             ,USD,0,-174.78,AP,45904,               ,41010,     ,N24057,142253590,Global Ledger Transaction Interface created
AHF,202504_0041,53,41,0,41,100008,AP,45904,      7233-24-56,Cash Disbursement             ,USD,0,-15,AP,45904,               ,41010,     ,N24056,142253589,Global Ledger Transaction Interface created
AHF,202504_0041,54,41,0,41,100008,AP,45904,      7232-24-55,Cash Disbursement             ,USD,0,-29.26,AP,45904,               ,41010,     ,N24055,142253588,Global Ledger Transaction Interface created
AHF,202504_0041,55,41,0,41,100008,AP,45904,      7231-24-54,Cash Disbursement             ,USD,0,-35,AP,45904,               ,41010,     ,N24054,142253587,Global Ledger Transaction Interface created
AHF,202504_0041,56,41,0,41,100008,AP,45904,      7230-24-53,Cash Disbursement             ,USD,0,-52.64,AP,45904,               ,41010,     ,N24053,142253586,Global Ledger Transaction Interface created
AHF,202504_0041,57,41,0,41,100008,AP,45904,      7229-24-52,Cash Disbursement             ,USD,0,-174.78,AP,45904,               ,41010,     ,N24052,142253585,Global Ledger Transaction Interface created
AHF,202504_0041,58,41,0,41,100008,AP,45904,      7228-24-51,Cash Disbursement             ,USD,0,-38,AP,45904,               ,41010,     ,N24051,142253584,Global Ledger Transaction Interface created
AHF,202504_0041,59,41,0,41,100008,AP,45904,      7227-24-50,Cash Disbursement             ,USD,0,-117.05,AP,45904,               ,41010,     ,N24050,142253583,Global Ledger Transaction Interface created
AHF,202504_0041,60,41,0,41,100008,AP,45904,      7226-24-49,Cash Disbursement             ,USD,0,-37.04,AP,45904,               ,41010,     ,N24049,142253582,Global Ledger Transaction Interface created
AHF,202504_0041,61,41,0,41,100008,AP,45904,      7225-24-48,Cash Disbursement             ,USD,0,-178,AP,45904,               ,41010,     ,N24048,142253581,Global Ledger Transaction Interface created
AHF,202504_0041,62,41,0,41,100008,AP,45904,      7224-24-47,Cash Disbursement             ,USD,0,-63.91,AP,45904,               ,41010,     ,N24047,142253580,Global Ledger Transaction Interface created
AHF,202504_0041,63,41,0,41,100008,AP,45904,      7223-24-46,Cash Disbursement             ,USD,0,-20,AP,45904,               ,41010,     ,N24046,142253579,Global Ledger Transaction Interface created
AHF,202504_0041,64,41,0,41,100008,AP,45904,      7222-24-45,Cash Disbursement             ,USD,0,-113.79,AP,45904,               ,41010,     ,N24045,142253578,Global Ledger Transaction Interface created
AHF,202504_0041,65,41,0,41,100008,AP,45904,      7221-24-44,Cash Disbursement             ,USD,0,-63,AP,45904,               ,41010,     ,N24044,142253577,Global Ledger Transaction Interface created
AHF,202504_0041,66,41,0,41,100008,AP,45904,      7220-24-43,Cash Disbursement             ,USD,0,-90,AP,45904,               ,41010,     ,N24043,142253576,Global Ledger Transaction Interface created
AHF,202504_0041,67,41,0,41,100008,AP,45904,      7219-24-42,Cash Disbursement             ,USD,0,-211.33,AP,45904,               ,41010,     ,N24042,142253575,Global Ledger Transaction Interface created
AHF,202504_0041,68,41,0,41,100008,AP,45904,      7218-24-41,Cash Disbursement             ,USD,0,-20,AP,45904,               ,41010,     ,N24041,142253574,Global Ledger Transaction Interface created
AHF,202504_0041,69,41,0,41,100008,AP,45904,      7217-24-40,Cash Disbursement             ,USD,0,-74.32,AP,45904,               ,41010,     ,N24040,142253573,Global Ledger Transaction Interface created
AHF,202504_0041,70,41,0,41,100008,AP,45904,      7216-24-39,Cash Disbursement             ,USD,0,-45.45,AP,45904,               ,41010,     ,N24039,142253572,Global Ledger Transaction Interface created
AHF,202504_0041,71,41,0,41,100008,AP,45904,      7215-24-38,Cash Disbursement             ,USD,0,-30,AP,45904,               ,41010,     ,N24038,142253571,Global Ledger Transaction Interface created
AHF,202504_0041,72,41,0,41,100008,AP,45904,      7214-24-37,Cash Disbursement             ,USD,0,-77.89,AP,45904,               ,41010,     ,N24037,142253570,Global Ledger Transaction Interface created
AHF,202504_0041,73,41,0,41,100008,AP,45904,      7213-24-36,Cash Disbursement             ,USD,0,-139.21,AP,45904,               ,41010,     ,N24036,142253569,Global Ledger Transaction Interface created
AHF,202504_0041,74,41,0,41,100008,AP,45904,      7212-24-35,Cash Disbursement             ,USD,0,-62.73,AP,45904,               ,41010,     ,N24035,142253568,Global Ledger Transaction Interface created
AHF,202504_0041,75,41,0,41,100008,AP,45904,      7211-24-34,Cash Disbursement             ,USD,0,-7.65,AP,45904,               ,41010,     ,N24034,142253567,Global Ledger Transaction Interface created
AHF,202504_0041,76,41,0,41,100008,AP,45904,      7210-24-33,Cash Disbursement             ,USD,0,-28.47,AP,45904,               ,41010,     ,N24033,142253566,Global Ledger Transaction Interface created
AHF,202504_0041,77,41,0,41,100008,AP,45904,      7209-24-32,Cash Disbursement             ,USD,0,-51.92,AP,45904,               ,41010,     ,N24032,142253565,Global Ledger Transaction Interface created
AHF,202504_0041,78,41,0,41,100008,AP,45904,      7208-24-31,Cash Disbursement             ,USD,0,-20,AP,45904,               ,41010,     ,N24031,142253564,Global Ledger Transaction Interface created
AHF,202504_0041,79,41,0,41,100008,AP,45904,      7207-24-30,Cash Disbursement             ,USD,0,-7.11,AP,45904,               ,41010,     ,N24030,142253563,Global Ledger Transaction Interface created
AHF,202504_0041,80,41,0,41,100008,AP,45904,      7206-24-29,Cash Disbursement             ,USD,0,-71.85,AP,45904,               ,41010,     ,N24029,142253562,Global Ledger Transaction Interface created
AHF,202504_0041,81,41,0,41,100008,AP,45904,      7205-24-28,Cash Disbursement             ,USD,0,-22.7,AP,45904,               ,41010,     ,N24028,142253561,Global Ledger Transaction Interface created
AHF,202504_0041,82,41,0,41,100008,AP,45904,      7204-24-27,Cash Disbursement             ,USD,0,-37.99,AP,45904,               ,41010,     ,N24027,142253560,Global Ledger Transaction Interface created
AHF,202504_0041,83,41,0,41,100008,AP,45904,      7203-24-26,Cash Disbursement             ,USD,0,-53.56,AP,45904,               ,41010,     ,N24026,142253559,Global Ledger Transaction Interface created
AHF,202504_0041,84,41,0,41,100008,AP,45904,      7202-24-25,Cash Disbursement             ,USD,0,-8.87,AP,45904,               ,41010,     ,N24025,142253558,Global Ledger Transaction Interface created
AHF,202504_0041,85,41,0,41,100008,AP,45904,      7201-24-24,Cash Disbursement             ,USD,0,-95,AP,45904,               ,41010,     ,N24024,142253557,Global Ledger Transaction Interface created
AHF,202504_0041,86,41,0,41,100008,AP,45904,      7200-24-23,Cash Disbursement             ,USD,0,-95,AP,45904,               ,41010,     ,N24023,142253556,Global Ledger Transaction Interface created
AHF,202504_0041,87,41,0,41,100008,AP,45904,      7199-24-22,Cash Disbursement             ,USD,0,-25,AP,45904,               ,41010,     ,N24022,142253555,Global Ledger Transaction Interface created
AHF,202504_0041,88,41,0,41,100008,AP,45904,      7198-24-21,Cash Disbursement             ,USD,0,-33.84,AP,45904,               ,41010,     ,N24021,142253554,Global Ledger Transaction Interface created
AHF,202504_0041,89,41,0,41,100008,AP,45904,      7197-24-20,Cash Disbursement             ,USD,0,-13.19,AP,45904,               ,41010,     ,N24020,142253553,Global Ledger Transaction Interface created
AHF,202504_0041,90,41,0,41,100008,AP,45904,      7196-24-19,Cash Disbursement             ,USD,0,-13.34,AP,45904,               ,41010,     ,N24019,142253552,Global Ledger Transaction Interface created
AHF,202504_0041,91,41,0,41,100008,AP,45904,      7195-24-18,Cash Disbursement             ,USD,0,-7.59,AP,45904,               ,41010,     ,N24018,142253551,Global Ledger Transaction Interface created
AHF,202504_0041,92,41,0,41,100008,AP,45904,      7194-24-17,Cash Disbursement             ,USD,0,-43.3,AP,45904,               ,41010,     ,N24017,142253550,Global Ledger Transaction Interface created
AHF,202504_0041,93,41,0,41,100008,AP,45904,      7193-24-16,Cash Disbursement             ,USD,0,-53.46,AP,45904,               ,41010,     ,N24016,142253549,Global Ledger Transaction Interface created
AHF,202504_0041,94,41,0,41,100008,AP,45904,      7192-24-15,Cash Disbursement             ,USD,0,-53.26,AP,45904,               ,41010,     ,N24015,142253548,Global Ledger Transaction Interface created
AHF,202504_0041,95,41,0,41,100008,AP,45904,      7191-24-14,Cash Disbursement             ,USD,0,-30,AP,45904,               ,41010,     ,N24014,142253547,Global Ledger Transaction Interface created
AHF,202504_0041,96,41,0,41,100008,AP,45904,      7190-24-13,Cash Disbursement             ,USD,0,-24.72,AP,45904,               ,41010,     ,N24013,142253546,Global Ledger Transaction Interface created
AHF,202504_0041,97,41,0,41,100008,AP,45904,      7189-24-12,Cash Disbursement             ,USD,0,-20,AP,45904,               ,41010,     ,N24012,142253545,Global Ledger Transaction Interface created
AHF,202504_0041,98,41,0,41,100008,AP,45904,      7188-24-11,Cash Disbursement             ,USD,0,-45,AP,45904,               ,41010,     ,N24011,142253544,Global Ledger Transaction Interface created
AHF,202504_0041,99,41,0,41,100008,AP,45904,      7187-24-10,Cash Disbursement             ,USD,0,-6.46,AP,45904,               ,41010,     ,N24010,142253543,Global Ledger Transaction Interface created
AHF,202504_0041,100,41,0,41,100008,AP,45904,      7186-24-9,Cash Disbursement             ,USD,0,-193.91,AP,45904,               ,41010,     ,N2409,142253542,Global Ledger Transaction Interface created
AHF,202504_0041,101,41,0,41,100008,AP,45904,      7185-24-8,Cash Disbursement             ,USD,0,-10.8,AP,45904,               ,41010,     ,N2408,142253541,Global Ledger Transaction Interface created
AHF,202504_0041,102,41,0,41,100008,AP,45904,      7184-24-7,Cash Disbursement             ,USD,0,-1759.89,AP,45904,               ,41010,     ,N2407,142253540,Global Ledger Transaction Interface created
AHF,202504_0041,103,41,0,41,100008,AP,45904,      7183-24-6,Cash Disbursement             ,USD,0,-68.27,AP,45904,               ,41010,     ,N2406,142253539,Global Ledger Transaction Interface created
AHF,202504_0041,104,41,0,41,100008,AP,45904,      7182-24-5,Cash Disbursement             ,USD,0,-4.26,AP,45904,               ,41010,     ,N2405,142253538,Global Ledger Transaction Interface created
AHF,202504_0041,105,41,0,41,100008,AP,45904,      7181-24-4,Cash Disbursement             ,USD,0,-7.54,AP,45904,               ,41010,     ,N2404,142253537,Global Ledger Transaction Interface created
AHF,202504_0041,106,41,0,41,100008,AP,45904,      7180-24-3,Cash Disbursement             ,USD,0,-16.53,AP,45904,               ,41010,     ,N2403,142253536,Global Ledger Transaction Interface created
AHF,202504_0041,107,41,0,41,100008,AP,45904,      7179-24-2,Cash Disbursement             ,USD,0,-9.6,AP,45904,               ,41010,     ,N2402,142253535,Global Ledger Transaction Interface created
AHF,202504_0041,108,41,0,41,100008,AP,45904,      7178-24-1,Cash Disbursement             ,USD,0,-39.9,AP,45904,               ,41010,     ,N2401,142253534,Global Ledger Transaction Interface created
AHF,202504_0041,109,41,0,41,100008,AP,04/17/2025,AP170-40-4,Summarized transaction        ,USD,0,-32876.06,AP,04/17/2025,               ,41010,     ,N4004,142440059,Global Ledger Transaction Interface created
AHF,202504_0041,110,41,0,41,100008,AP,04/17/2025,AP170-40-5,Summarized transaction        ,USD,0,-1408.54,AP,04/17/2025,               ,41010,     ,N4005,142440060,Global Ledger Transaction Interface created
AHF,202504_0041,111,41,0,41,100008,AP,04/17/2025,      6489-40-6,Cash Disbursement             ,USD,0,-51934.3,AP,04/17/2025,               ,41010,     ,N4006,142440061,Global Ledger Transaction Interface created
AHF,202504_0041,112,41,0,41,100008,AP,04/22/2025,      6495-48-1,Cash Disbursement             ,USD,0,-647.5,AP,04/22/2025,               ,41010,     ,N4801,142466602,Global Ledger Transaction Interface created
AHF,202504_0041,113,41,0,41,100008,AP,04/22/2025,      6498-48-2,Cash Disbursement             ,USD,0,-13.49,AP,04/22/2025,               ,41010,     ,N4802,142466603,Global Ledger Transaction Interface created
AHF,202504_0041,114,41,0,41,100008,AP,04/22/2025,AP170-49-1,Summarized transaction        ,USD,0,-58081.25,AP,04/22/2025,               ,41010,     ,N4901,142466606,Global Ledger Transaction Interface created
AHF,202504_0041,115,41,0,41,100008,AP,04/22/2025,      6497-49-2,Cash Disbursement             ,USD,0,-4235.88,AP,04/22/2025,               ,41010,     ,N4902,142466607,Global Ledger Transaction Interface created
AHF,202504_0041,116,41,0,41,100008,AP,04/22/2025,      6499-49-3,Cash Disbursement             ,USD,0,-25000,AP,04/22/2025,               ,41010,     ,N4903,142466608,Global Ledger Transaction Interface created
AHF,202504_0041,117,41,0,41,100008,AP,04/17/2025,      6494-39-11,Cash Disbursement             ,USD,0,-70,AP,04/17/2025,               ,41010,     ,N39011,142440044,Global Ledger Transaction Interface created
AHF,202504_0041,118,41,0,41,100008,AP,04/17/2025,      6479-40-1,Cash Disbursement             ,USD,0,-86.4,AP,04/17/2025,               ,41010,     ,N4001,142440056,Global Ledger Transaction Interface created
AHF,202504_0041,119,41,0,41,100008,AP,04/17/2025,      6481-40-2,Cash Disbursement             ,USD,0,-101.18,AP,04/17/2025,               ,41010,     ,N4002,142440057,Global Ledger Transaction Interface created
AHF,202504_0041,120,41,0,41,100008,AP,04/17/2025,      6482-40-3,Cash Disbursement             ,USD,0,-170.4,AP,04/17/2025,               ,41010,     ,N4003,142440058,Global Ledger Transaction Interface created
AHF,202504_0041,121,41,0,41,100008,AP,04/25/2025,      7249-59-1,Cash Disbursement             ,USD,0,-1454.4,AP,04/25/2025,               ,41010,     ,N5901,142527913,Global Ledger Transaction Interface created
AHF,202504_0041,122,41,0,41,100008,AP,04/17/2025,      6490-39-7,Cash Disbursement             ,USD,0,-16.25,AP,04/17/2025,               ,41010,     ,N3907,142440040,Global Ledger Transaction Interface created
AHF,202504_0041,123,41,0,41,100008,AP,04/17/2025,      6488-39-6,Cash Disbursement             ,USD,0,-33.75,AP,04/17/2025,               ,41010,     ,N3906,142440039,Global Ledger Transaction Interface created
AHF,202504_0041,124,41,0,41,100008,AP,04/17/2025,      6486-39-5,Cash Disbursement             ,USD,0,-78.13,AP,04/17/2025,               ,41010,     ,N3905,142440038,Global Ledger Transaction Interface created
AHF,202504_0041,125,41,0,41,100008,AP,04/17/2025,      6484-39-4,Cash Disbursement             ,USD,0,-111.84,AP,04/17/2025,               ,41010,     ,N3904,142440037,Global Ledger Transaction Interface created
AHF,202504_0041,126,41,0,41,100008,AP,04/17/2025,      6483-39-3,Cash Disbursement             ,USD,0,-250.94,AP,04/17/2025,               ,41010,     ,N3903,142440036,Global Ledger Transaction Interface created
AHF,202504_0041,127,41,0,41,100008,AP,04/17/2025,      6480-39-2,Cash Disbursement             ,USD,0,-2791,AP,04/17/2025,               ,41010,     ,N3902,142440035,Global Ledger Transaction Interface created
AHF,202504_0041,128,41,0,41,100008,AP,04/17/2025,      6478-39-1,Cash Disbursement             ,USD,0,-395.4,AP,04/17/2025,               ,41010,     ,N3901,142440034,Global Ledger Transaction Interface created
AHF,202504_0041,129,41,0,41,100008,AP,04/15/2025,AP170-34-6,Summarized transaction        ,USD,0,-865.72,AP,04/15/2025,               ,41010,     ,N3406,142363640,Global Ledger Transaction Interface created
AHF,202504_0041,130,41,0,41,100008,AP,04/15/2025,      6476-34-5,Cash Disbursement             ,USD,0,-80,AP,04/15/2025,               ,41010,     ,N3405,142363639,Global Ledger Transaction Interface created
AHF,202504_0041,131,41,0,41,100008,AP,04/15/2025,      6475-34-4,Cash Disbursement             ,USD,0,-19.13,AP,04/15/2025,               ,41010,     ,N3404,142363638,Global Ledger Transaction Interface created
AHF,202504_0041,132,41,0,41,100008,AP,04/15/2025,      6474-34-3,Cash Disbursement             ,USD,0,-209.85,AP,04/15/2025,               ,41010,     ,N3403,142363637,Global Ledger Transaction Interface created
AHF,202504_0041,133,41,0,41,100008,AP,04/15/2025,      6473-34-2,Cash Disbursement             ,USD,0,-1569.7,AP,04/15/2025,               ,41010,     ,N3402,142363636,Global Ledger Transaction Interface created
AHF,202504_0041,134,41,0,41,100008,AP,04/15/2025,      6472-34-1,Cash Disbursement             ,USD,0,-206.84,AP,04/15/2025,               ,41010,     ,N3401,142363635,Global Ledger Transaction Interface created
AHF,202504_0041,135,41,0,41,100008,AP,04/25/2025,      7250-59-2,Cash Disbursement             ,USD,0,-266.75,AP,04/25/2025,               ,41010,     ,N5902,142527914,Global Ledger Transaction Interface created
AHF,202504_0041,136,41,0,41,100008,AP,04/29/2025,      6522-62-1,Cash Disbursement             ,USD,0,-150,AP,04/29/2025,               ,41010,     ,N6201,142543347,Global Ledger Transaction Interface created
AHF,202504_0041,137,41,0,41,100008,AP,04/29/2025,      6524-62-2,Cash Disbursement             ,USD,0,-71.82,AP,04/29/2025,               ,41010,     ,N6202,142543348,Global Ledger Transaction Interface created
AHF,202504_0041,138,41,0,41,100008,AP,04/29/2025,      6525-62-3,Cash Disbursement             ,USD,0,-46.25,AP,04/29/2025,               ,41010,     ,N6203,142543349,Global Ledger Transaction Interface created
AHF,202504_0041,139,41,0,41,100008,AP,45934,      6471-25-6,Cash Disbursement             ,USD,0,-85,AP,45934,               ,41010,     ,N2506,142266208,Global Ledger Transaction Interface created
AHF,202504_0041,140,41,0,41,100008,AP,45934,      6469-25-5,Cash Disbursement             ,USD,0,-30.63,AP,45934,               ,41010,     ,N2505,142266207,Global Ledger Transaction Interface created
AHF,202504_0041,141,41,0,41,100008,AP,45934,      6468-25-4,Cash Disbursement             ,USD,0,-45,AP,45934,               ,41010,     ,N2504,142266206,Global Ledger Transaction Interface created
AHF,202504_0041,142,41,0,41,100008,AP,45934,AP170-25-3,Summarized transaction        ,USD,0,-1866.27,AP,45934,               ,41010,     ,N2503,142266205,Global Ledger Transaction Interface created
