FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202505_0055,1,55,0,55,100000,AP,05/08/2025,     73634-23-1,Cash Disbursement             ,USD,0.00,-15408.04,AP,05/08/2025,               ,55000          ,     ,N2301,142804361
AHF,202505_0055,2,55,0,55,100000,AP,05/08/2025,     73635-23-2,Cash Disbursement             ,USD,0.00,-115.50,AP,05/08/2025,               ,55000          ,     ,N2302,142804362
AHF,202505_0055,3,55,0,55,100000,AP,05/08/2025,AP170-23-3,Summarized transaction        ,USD,0.00,-3040.45,AP,05/08/2025,               ,55000          ,     ,N2303,142804363
AHF,202505_0055,4,55,0,55,100000,AP,05/08/2025,     73637-23-4,Cash Disbursement             ,USD,0.00,-206.88,AP,05/08/2025,               ,55000          ,     ,N2304,142804364
AHF,202505_0055,5,55,0,55,100000,AP,05/08/2025,     73638-23-5,Cash Disbursement             ,USD,0.00,-39330.00,AP,05/08/2025,               ,55000          ,     ,N2305,142804365
AHF,202505_0055,6,55,0,55,100000,AP,05/08/2025,AP170-23-6,Summarized transaction        ,USD,0.00,-254.38,AP,05/08/2025,               ,55000          ,     ,N2306,142804366
AHF,202505_0055,7,55,0,55,100000,AP,05/08/2025,AP170-23-7,Summarized transaction        ,USD,0.00,-378.13,AP,05/08/2025,               ,55000          ,     ,N2307,142804367
AHF,202505_0055,8,55,0,55,100000,AP,05/08/2025,     73641-23-8,Cash Disbursement             ,USD,0.00,-4056.00,AP,05/08/2025,               ,55000          ,     ,N2308,142804368
AHF,202505_0055,9,55,0,55,100000,AP,05/08/2025,     73642-23-9,Cash Disbursement             ,USD,0.00,-168.75,AP,05/08/2025,               ,55000          ,     ,N2309,142804369
AHF,202505_0055,10,55,0,55,100000,AP,05/08/2025,     73643-23-10,Cash Disbursement             ,USD,0.00,-181.75,AP,05/08/2025,               ,55000          ,     ,N23010,142804370
AHF,202505_0055,11,55,0,55,100000,AP,05/08/2025,AP170-23-11,Summarized transaction        ,USD,0.00,-2729.77,AP,05/08/2025,               ,55000          ,     ,N23011,142804371
AHF,202505_0055,12,55,0,55,100000,AP,05/08/2025,AP170-23-12,Summarized transaction        ,USD,0.00,-667.12,AP,05/08/2025,               ,55000          ,     ,N23012,142804372
AHF,202505_0055,13,55,0,55,100000,AP,05/08/2025,     73646-23-13,Cash Disbursement             ,USD,0.00,-7.50,AP,05/08/2025,               ,55000          ,     ,N23013,142804373
AHF,202505_0055,14,55,0,55,100000,AP,05/08/2025,     73647-23-14,Cash Disbursement             ,USD,0.00,-24610.15,AP,05/08/2025,               ,55000          ,     ,N23014,142804374
AHF,202505_0055,15,55,0,55,100000,AP,05/08/2025,AP170-23-15,Summarized transaction        ,USD,0.00,-239.07,AP,05/08/2025,               ,55000          ,     ,N23015,142804375
AHF,202505_0055,16,55,0,55,100000,AP,05/08/2025,AP170-23-16,Summarized transaction        ,USD,0.00,-24155.02,AP,05/08/2025,               ,55000          ,     ,N23016,142804376
AHF,202505_0055,17,55,0,55,100000,AP,05/08/2025,AP170-23-17,Summarized transaction        ,USD,0.00,-26250.00,AP,05/08/2025,               ,55000          ,     ,N23017,142804377
AHF,202505_0055,18,55,0,55,100000,AP,05/08/2025,     73651-23-18,Cash Disbursement             ,USD,0.00,-4444.00,AP,05/08/2025,               ,55000          ,     ,N23018,142804378
AHF,202505_0055,19,55,0,55,100000,AP,05/08/2025,AP170-23-19,Summarized transaction        ,USD,0.00,-31306.96,AP,05/08/2025,               ,55000          ,     ,N23019,142804379
AHF,202505_0055,20,55,0,55,100000,AP,05/08/2025,AP170-23-20,Summarized transaction        ,USD,0.00,-8465.00,AP,05/08/2025,               ,55000          ,     ,N23020,142804380
AHF,202505_0055,21,55,0,55,100000,AP,05/08/2025,     73654-23-21,Cash Disbursement             ,USD,0.00,-163.75,AP,05/08/2025,               ,55000          ,     ,N23021,142804381
