FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202504_0055,1,55,0,55,100000,AP,04/01/2025,     72922-2-1,Cash Disbursement             ,USD,0.00,-409.50,AP,04/01/2025,               ,55000          ,     ,N201,141981528
AHF,202504_0055,2,55,0,55,100000,AP,04/01/2025,     72923-2-2,Cash Disbursement             ,USD,0.00,-2000.00,AP,04/01/2025,               ,55000          ,     ,N202,141981529
AHF,202504_0055,3,55,0,55,100000,AP,04/01/2025,     72924-2-3,Cash Disbursement             ,USD,0.00,-4375.00,AP,04/01/2025,               ,55000          ,     ,N203,141981530
AHF,202504_0055,4,55,0,55,100000,AP,04/01/2025,     72925-2-4,Cash Disbursement             ,USD,0.00,-502.31,AP,04/01/2025,               ,55000          ,     ,N204,141981531
AHF,202504_0055,5,55,0,55,100000,AP,04/01/2025,     72926-2-5,Cash Disbursement             ,USD,0.00,-126182.75,AP,04/01/2025,               ,55000          ,     ,N205,141981532
AHF,202504_0055,6,55,0,55,100000,AP,04/01/2025,     72927-2-6,Cash Disbursement             ,USD,0.00,-203.00,AP,04/01/2025,               ,55000          ,     ,N206,141981533
AHF,202504_0055,7,55,0,55,100000,AP,04/01/2025,     72928-2-7,Cash Disbursement             ,USD,0.00,-275.84,AP,04/01/2025,               ,55000          ,     ,N207,141981534
AHF,202504_0055,8,55,0,55,100000,AP,04/01/2025,     72929-2-8,Cash Disbursement             ,USD,0.00,-1085.00,AP,04/01/2025,               ,55000          ,     ,N208,141981535
AHF,202504_0055,9,55,0,55,100000,AP,04/01/2025,     72930-2-9,Cash Disbursement             ,USD,0.00,-1500.00,AP,04/01/2025,               ,55000          ,     ,N209,141981536
AHF,202504_0055,10,55,0,55,100000,AP,04/01/2025,     72931-2-10,Cash Disbursement             ,USD,0.00,-7500.00,AP,04/01/2025,               ,55000          ,     ,N2010,141981537
AHF,202504_0055,11,55,0,55,100000,AP,04/01/2025,     72932-2-11,Cash Disbursement             ,USD,0.00,-1300.00,AP,04/01/2025,               ,55000          ,     ,N2011,141981538
AHF,202504_0055,12,55,0,55,100000,AP,04/01/2025,AP170-2-12,Summarized transaction        ,USD,0.00,-2403.00,AP,04/01/2025,               ,55000          ,     ,N2012,141981539
AHF,202504_0055,13,55,0,55,100000,AP,04/01/2025,     72934-2-13,Cash Disbursement             ,USD,0.00,-2200.00,AP,04/01/2025,               ,55000          ,     ,N2013,141981540
AHF,202504_0055,14,55,0,55,100000,AP,04/01/2025,AP170-2-14,Summarized transaction        ,USD,0.00,-183700.55,AP,04/01/2025,               ,55000          ,     ,N2014,141981541
AHF,202504_0055,15,55,0,55,100000,AP,04/01/2025,AP170-2-15,Summarized transaction        ,USD,0.00,-5245.67,AP,04/01/2025,               ,55000          ,     ,N2015,141981542
AHF,202504_0055,16,55,0,55,100000,AP,04/01/2025,     72937-2-16,Cash Disbursement             ,USD,0.00,-1406.79,AP,04/01/2025,               ,55000          ,     ,N2016,141981543
AHF,202504_0055,17,55,0,55,100000,AP,04/01/2025,AP170-2-17,Summarized transaction        ,USD,0.00,-7084.59,AP,04/01/2025,               ,55000          ,     ,N2017,141981544
