FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202509_0055,1,55,0,55,100000,AP,09/04/2025,     75796-8-1,Cash Disbursement             ,USD,0.00,-1467.42,AP,09/04/2025,               ,55000          ,     ,N801,145004978
AHF,202509_0055,2,55,0,55,100000,AP,09/04/2025,     75797-8-2,Cash Disbursement             ,USD,0.00,-103.50,AP,09/04/2025,               ,55000          ,     ,N802,145004979
AHF,202509_0055,3,55,0,55,100000,AP,09/04/2025,     75798-8-3,Cash Disbursement             ,USD,0.00,-254.91,AP,09/04/2025,               ,55000          ,     ,N803,145004980
AHF,202509_0055,4,55,0,55,100000,AP,09/04/2025,     75799-8-4,Cash Disbursement             ,USD,0.00,-15.00,AP,09/04/2025,               ,55000          ,     ,N804,145004981
AHF,202509_0055,5,55,0,55,100000,AP,09/04/2025,     75800-8-5,Cash Disbursement             ,USD,0.00,-142.50,AP,09/04/2025,               ,55000          ,     ,N805,145004982
AHF,202509_0055,6,55,0,55,100000,AP,09/04/2025,     75801-8-6,Cash Disbursement             ,USD,0.00,-345.84,AP,09/04/2025,               ,55000          ,     ,N806,145004983
AHF,202509_0055,7,55,0,55,100000,AP,09/04/2025,     75802-8-7,Cash Disbursement             ,USD,0.00,-146.25,AP,09/04/2025,               ,55000          ,     ,N807,145004984
AHF,202509_0055,8,55,0,55,100000,AP,09/04/2025,     75803-8-8,Cash Disbursement             ,USD,0.00,-260.85,AP,09/04/2025,               ,55000          ,     ,N808,145004985
AHF,202509_0055,9,55,0,55,100000,AP,09/04/2025,     75804-8-9,Cash Disbursement             ,USD,0.00,-16584.50,AP,09/04/2025,               ,55000          ,     ,N809,145004986
AHF,202509_0055,10,55,0,55,100000,AP,09/04/2025,     75805-8-10,Cash Disbursement             ,USD,0.00,-2135.33,AP,09/04/2025,               ,55000          ,     ,N8010,145004987
AHF,202509_0055,11,55,0,55,100000,AP,09/04/2025,     75806-8-11,Cash Disbursement             ,USD,0.00,-72.50,AP,09/04/2025,               ,55000          ,     ,N8011,145004988
AHF,202509_0055,12,55,0,55,100000,AP,09/04/2025,     75807-8-12,Cash Disbursement             ,USD,0.00,-4050.00,AP,09/04/2025,               ,55000          ,     ,N8012,145004989
AHF,202509_0055,13,55,0,55,100000,AP,09/04/2025,AP170-8-13,Summarized transaction        ,USD,0.00,-4200.00,AP,09/04/2025,               ,55000          ,     ,N8013,145004990
AHF,202509_0055,14,55,0,55,100000,AP,09/04/2025,     75809-8-14,Cash Disbursement             ,USD,0.00,-3029.50,AP,09/04/2025,               ,55000          ,     ,N8014,145004991
