FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202501_0035,1,35,0,35,100008,JE,02/13/2025,-700026,1-27 Client Cash PMT Deposit  ,USD,0,2991,GL,01/31/2025,               ,35010,     ,I70002402,141049329,Global Ledger Transaction Interface created
AHF,202501_0035,2,35,0,35,100008,JE,02/13/2025,-700025,1-21 Client Cash PMT Deposit  ,USD,0,35.15,GL,01/31/2025,               ,35010,     ,I70002401,141049328,Global Ledger Transaction Interface created
AHF,202501_0035,3,35,0,35,100008,JE,02/05/2025,-750027,P1 EFT Transfer               ,USD,0,290000,GL,01/31/2025,               ,35010,     ,I750011016,140874696,Global Ledger Transaction Interface created
AHF,202501_0035,4,35,0,35,100008,JE,02/05/2025,-750026,P1 EFT Transfer               ,USD,0,450000,GL,01/31/2025,               ,35010,     ,I750011015,140874695,Global Ledger Transaction Interface created
AHF,202501_0035,5,35,0,35,100008,JE,02/05/2025,-750025,P1 EFT Transfer               ,USD,0,315000,GL,01/31/2025,               ,35010,     ,I750011014,140874694,Global Ledger Transaction Interface created
AHF,202501_0035,6,35,0,35,100008,JE,02/05/2025,-750022,P1 EFT Transfer               ,USD,0,260000,GL,01/31/2025,               ,35010,     ,I750011011,140874691,Global Ledger Transaction Interface created
AHF,202501_0035,7,35,0,35,100008,JE,02/05/2025,-750021,P1 EFT Transfer               ,USD,0,105000,GL,01/31/2025,               ,35010,     ,I750011010,140874690,Global Ledger Transaction Interface created
AHF,202501_0035,8,35,0,35,100008,JE,02/05/2025,-750020,P1 EFT Transfer               ,USD,0,440000,GL,01/31/2025,               ,35010,     ,I75001109,140874689,Global Ledger Transaction Interface created
AHF,202501_0035,9,35,0,35,100008,JE,02/05/2025,-750019,P1 EFT Transfer               ,USD,0,-289162.57,GL,01/31/2025,               ,35010,     ,I75001108,140874688,Global Ledger Transaction Interface created
AHF,202501_0035,10,35,0,35,100008,JE,02/05/2025,-750018,P1 EFT Transfer               ,USD,0,-443193.92,GL,01/31/2025,               ,35010,     ,I75001107,140874687,Global Ledger Transaction Interface created
AHF,202501_0035,11,35,0,35,100008,JE,02/05/2025,-750015,P1 EFT Transfer               ,USD,0,-387654.66,GL,01/31/2025,               ,35010,     ,I75001104,140874684,Global Ledger Transaction Interface created
AHF,202501_0035,12,35,0,35,100008,JE,02/05/2025,-750014,P1 EFT Transfer               ,USD,0,-259420.48,GL,01/31/2025,               ,35010,     ,I75001103,140874683,Global Ledger Transaction Interface created
AHF,202501_0035,13,35,0,35,100008,JE,02/05/2025,-750013,P1 EFT Transfer               ,USD,0,-108931.07,GL,01/31/2025,               ,35010,     ,I75001102,140874682,Global Ledger Transaction Interface created
AHF,202501_0035,14,35,0,35,100008,JE,02/05/2025,-750012,P1 EFT Transfer               ,USD,0,-437012.85,GL,01/31/2025,               ,35010,     ,I75001101,140874681,Global Ledger Transaction Interface created
AHF,202501_0035,15,35,0,35,100008,JE,02/05/2025,-100057,P12 Sales Tax pd 1.2025       ,USD,0,-200.72,GL,01/31/2025,               ,35010,     ,I10005601,140861952,Global Ledger Transaction Interface created
AHF,202501_0035,16,35,0,35,100008,AP,01/09/2025,      1504-16-6,Cash Disbursement             ,USD,0,-8600,AP,01/09/2025,               ,35010,     ,N1606,139680363,Global Ledger Transaction Interface created
AHF,202501_0035,17,35,0,35,100008,AP,01/09/2025,      1503-16-5,Cash Disbursement             ,USD,0,-6450,AP,01/09/2025,               ,35010,     ,N1605,139680362,Global Ledger Transaction Interface created
AHF,202501_0035,18,35,0,35,100008,AP,01/09/2025,      1502-16-4,Cash Disbursement             ,USD,0,-199,AP,01/09/2025,               ,35010,     ,N1604,139680361,Global Ledger Transaction Interface created
AHF,202501_0035,19,35,0,35,100008,AP,01/09/2025,      1501-16-3,Cash Disbursement             ,USD,0,-68.2,AP,01/09/2025,               ,35010,     ,N1603,139680360,Global Ledger Transaction Interface created
AHF,202501_0035,20,35,0,35,100008,AP,01/09/2025,      1500-16-2,Cash Disbursement             ,USD,0,-505,AP,01/09/2025,               ,35010,     ,N1602,139680359,Global Ledger Transaction Interface created
AHF,202501_0035,21,35,0,35,100008,AP,01/09/2025,      1499-16-1,Cash Disbursement             ,USD,0,-35.47,AP,01/09/2025,               ,35010,     ,N1601,139680358,Global Ledger Transaction Interface created
AHF,202501_0035,22,35,0,35,100008,JE,01/23/2025,-15,AP Disbursement RC to MSO     ,USD,0,-114.79,GL,01/31/2025,               ,35010,     ,I1014,139813856,Global Ledger Transaction Interface created
AHF,202501_0035,23,35,0,35,100008,JE,01/23/2025,-13,AP Disbursement RC to MSO     ,USD,0,-623.01,GL,01/31/2025,               ,35010,     ,I1012,139813854,Global Ledger Transaction Interface created
AHF,202501_0035,24,35,0,35,100008,JE,01/23/2025,-11,AP Disbursement RC to MSO     ,USD,0,-155.85,GL,01/31/2025,               ,35010,     ,I1010,139813852,Global Ledger Transaction Interface created
AHF,202501_0035,25,35,0,35,100008,JE,01/23/2025,-5,AP Disbursement RC to MSO     ,USD,0,-670.05,GL,01/31/2025,               ,35010,     ,I104,139813745,Global Ledger Transaction Interface created
