FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202511_0095,1,95,0,95,100008,JE,11/14/2025,-35-1,11/10/25 Pom Loan Pymt        ,USD,0.00,4166.67,GL,11/30/2025,               ,95000          ,     ,N3501,146586219
AHF,202511_0095,2,95,0,95,101960,JE,12/04/2025,-235-1,November BNY Transfer         ,USD,0.00,-189492.03,GL,11/30/2025,               ,95000          ,     ,N23501,146901393
AHF,202511_0095,3,95,0,95,101960,JE,12/04/2025,-237-26,P11 Invest-AHF DSRF           ,USD,0.00,31069.07,GL,11/30/2025,               ,95000          ,     ,N237026,146901879
AHF,202511_0095,4,95,0,95,103190,JE,12/02/2025,-39-1,ASC North                     ,USD,0.00,64169.77,GL,11/30/2025,               ,95000          ,     ,I3901,146829714
AHF,202511_0095,5,95,0,95,103360,JE,12/02/2025,-39-3,Coleman Health Services       ,USD,0.00,11046.00,GL,11/30/2025,               ,95000          ,     ,I3903,146829716
AHF,202511_0095,6,95,0,95,103360,JE,12/02/2025,-39-2,Canton Ophthalmology          ,USD,0.00,12059.73,GL,11/30/2025,               ,95000          ,     ,I3902,146829715
AHF,202511_0095,7,95,0,95,103360,JE,12/02/2025,-39-7,Dr. Prem RVVI                 ,USD,0.00,12199.00,GL,11/30/2025,               ,95000          ,     ,I3907,146829720
AHF,202511_0095,8,95,0,95,103360,JE,12/02/2025,-39-6,Dr. Leffler                   ,USD,0.00,3504.61,GL,11/30/2025,               ,95000          ,     ,I3906,146829719
AHF,202511_0095,9,95,0,95,103360,JE,12/02/2025,-39-5,Davita                        ,USD,0.00,15288.28,GL,11/30/2025,               ,95000          ,     ,I3905,146829718
AHF,202511_0095,10,95,0,95,103360,JE,12/02/2025,-39-4,Davies Drugs                  ,USD,0.00,3900.00,GL,11/30/2025,               ,95000          ,     ,I3904,146829717
AHF,202511_0095,11,95,0,95,103360,JE,12/02/2025,-39-11,Hartville Family Practice     ,USD,0.00,8038.76,GL,11/30/2025,               ,95000          ,     ,I39011,146829724
AHF,202511_0095,12,95,0,95,103360,JE,12/02/2025,-39-10,Family Practice               ,USD,0.00,9037.13,GL,11/30/2025,               ,95000          ,     ,I39010,146829723
AHF,202511_0095,13,95,0,95,103360,JE,12/02/2025,-39-9,Family Physicians Inc.        ,USD,0.00,13864.27,GL,11/30/2025,               ,95000          ,     ,I3909,146829722
AHF,202511_0095,14,95,0,95,103360,JE,12/02/2025,-39-8,Dr. Tudosie                   ,USD,0.00,2735.81,GL,11/30/2025,               ,95000          ,     ,I3908,146829721
AHF,202511_0095,15,95,0,95,103360,JE,12/02/2025,-39-17,Pulmonary Physicians          ,USD,0.00,10723.29,GL,11/30/2025,               ,95000          ,     ,I39017,146829730
AHF,202511_0095,16,95,0,95,103360,JE,12/02/2025,-39-18,Radiology Associates of Canton,USD,0.00,1744.83,GL,11/30/2025,               ,95000          ,     ,I39018,146829731
AHF,202511_0095,17,95,0,95,103360,JE,12/02/2025,-39-19,Reproductive Gyno             ,USD,0.00,1919.32,GL,11/30/2025,               ,95000          ,     ,I39019,146829732
AHF,202511_0095,18,95,0,95,103360,JE,12/02/2025,-39-20,West Medical                  ,USD,0.00,6760.00,GL,11/30/2025,               ,95000          ,     ,I39020,146829733
AHF,202511_0095,19,95,0,95,103360,JE,12/02/2025,-40-25,Coleman Rent                  ,USD,0.00,-11046.00,GL,11/30/2025,               ,95000          ,     ,I40025,146830007
AHF,202511_0095,20,95,0,95,103360,JE,12/02/2025,-40-24,Canton Ophthalmology          ,USD,0.00,-12059.73,GL,11/30/2025,               ,95000          ,     ,I40024,146830006
AHF,202511_0095,21,95,0,95,103360,JE,12/02/2025,-40-22,Hartville Family Practice     ,USD,0.00,-8038.76,GL,11/30/2025,               ,95000          ,     ,I40022,146830004
AHF,202511_0095,22,95,0,95,103360,JE,12/02/2025,-40-28,Hartville Internal Medicine   ,USD,0.00,-1897.00,GL,11/30/2025,               ,95000          ,     ,I40028,146830010
AHF,202511_0095,23,95,0,95,103360,JE,12/02/2025,-40-27,Radiology Associates of Canton,USD,0.00,-1744.83,GL,11/30/2025,               ,95000          ,     ,I40027,146830009
AHF,202511_0095,24,95,0,95,103360,JE,12/02/2025,-40-20,Reproductive Gyno             ,USD,0.00,-1919.32,GL,11/30/2025,               ,95000          ,     ,I40020,146830002
AHF,202511_0095,25,95,0,95,103360,JE,12/02/2025,-40-19,Dr. Tudosie                   ,USD,0.00,-2735.81,GL,11/30/2025,               ,95000          ,     ,I40019,146830001
