FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202503_0095,1,95,0,95,100008,JE,03/26/2025,-64-4,Malpractice deposit 3/25/2025 ,USD,0.00,1064.25,GL,03/31/2025,               ,95000          ,     ,N6404,141946415
AHF,202503_0095,2,95,0,95,100008,JE,03/26/2025,-64-8,Malprace wire pmt 3/26/2025   ,USD,0.00,-5661.77,GL,03/31/2025,               ,95000          ,     ,N6408,141946421
AHF,202503_0095,3,95,0,95,100008,JE,03/26/2025,-64-10,Malpractice Tax Pmt 3/26/2025 ,USD,0.00,-226.48,GL,03/31/2025,               ,95000          ,     ,N64010,141946423
AHF,202503_0095,4,95,0,95,100008,JE,03/31/2025,-96-2,Q2 2024 PCORI Balance         ,USD,0.00,-18.24,GL,03/31/2025,               ,95000          ,     ,N9602,141983337
AHF,202503_0095,5,95,0,95,100008,JE,03/26/2025,-64-1,Malpractice deposit 3/18/2025 ,USD,0.00,4824.00,GL,03/31/2025,               ,95000          ,     ,N6401,141946412
AHF,202503_0095,6,95,0,95,100008,JE,03/14/2025,-34-7,Baum deposit tax & wire pmt  ,USD,0.00,-196.74,GL,03/31/2025,               ,95000          ,     ,N3407,141609846
AHF,202503_0095,7,95,0,95,100008,JE,03/14/2025,-34-5,Baum deposit tax & wire pmt  ,USD,0.00,-4918.51,GL,03/31/2025,               ,95000          ,     ,N3405,141609844
AHF,202503_0095,8,95,0,95,100008,JE,03/14/2025,-34-1,Baum deposit tax & wire pmt  ,USD,0.00,5115.25,GL,03/31/2025,               ,95000          ,     ,N3401,141609840
AHF,202503_0095,9,95,0,95,100008,JE,03/06/2025,-12-1,3/5/25 Pom Loan Pymt          ,USD,0.00,4166.67,GL,03/31/2025,               ,95000          ,     ,N1201,141511250
AHF,202503_0095,10,95,0,95,101960,JE,04/07/2025,-251-1,P3 Quarterly Bond Fund True Up,USD,0.00,95713.19,GL,03/31/2025,               ,95000          ,     ,N25101,142195986
AHF,202503_0095,11,95,0,95,103190,JE,03/31/2025,-21-1,ASC North                     ,USD,0.00,62300.75,GL,03/31/2025,               ,95000          ,     ,I2101,141983182
AHF,202503_0095,12,95,0,95,103360,JE,03/31/2025,-21-8,Dr. Tudosie                   ,USD,0.00,2635.81,GL,03/31/2025,               ,95000          ,     ,I2108,141983189
AHF,202503_0095,13,95,0,95,103360,JE,03/31/2025,-21-7,Dr. Prem RVVI                 ,USD,0.00,12199.00,GL,03/31/2025,               ,95000          ,     ,I2107,141983188
AHF,202503_0095,14,95,0,95,103360,JE,03/20/2025,-52-1,Mansard Medical A/R Writeoff  ,USD,0.00,-12781.92,GL,03/31/2025,               ,95000          ,     ,N5201,141883265
AHF,202503_0095,15,95,0,95,103360,JE,03/31/2025,-21-10,Family Practice               ,USD,0.00,8903.58,GL,03/31/2025,               ,95000          ,     ,I21010,141983191
AHF,202503_0095,16,95,0,95,103360,JE,03/31/2025,-21-9,Family Physicians Inc.        ,USD,0.00,13864.27,GL,03/31/2025,               ,95000          ,     ,I2109,141983190
AHF,202503_0095,17,95,0,95,103360,JE,03/31/2025,-21-11,Hartville Family Practice     ,USD,0.00,7804.62,GL,03/31/2025,               ,95000          ,     ,I21011,141983192
AHF,202503_0095,18,95,0,95,103360,JE,03/31/2025,-21-2,Canton Ophthalmology          ,USD,0.00,11479.00,GL,03/31/2025,               ,95000          ,     ,I2102,141983183
AHF,202503_0095,19,95,0,95,103360,JE,03/31/2025,-21-3,Coleman Health Services       ,USD,0.00,11046.00,GL,03/31/2025,               ,95000          ,     ,I2103,141983184
AHF,202503_0095,20,95,0,95,103360,JE,03/31/2025,-21-4,Davies Drugs                  ,USD,0.00,3900.00,GL,03/31/2025,               ,95000          ,     ,I2104,141983185
AHF,202503_0095,21,95,0,95,103360,JE,03/31/2025,-21-5,Davita                        ,USD,0.00,14700.27,GL,03/31/2025,               ,95000          ,     ,I2105,141983186
AHF,202503_0095,22,95,0,95,103360,JE,03/31/2025,-21-6,Dr. Leffler                   ,USD,0.00,3504.61,GL,03/31/2025,               ,95000          ,     ,I2106,141983187
AHF,202503_0095,23,95,0,95,103360,JE,03/31/2025,-22-11,Hartville Internal Medicine   ,USD,0.00,-1897.00,GL,03/31/2025,               ,95000          ,     ,I22011,141983749
AHF,202503_0095,24,95,0,95,103360,JE,03/31/2025,-22-12,Dr. Tudosie                   ,USD,0.00,-2635.81,GL,03/31/2025,               ,95000          ,     ,I22012,141983750
AHF,202503_0095,25,95,0,95,103360,JE,03/31/2025,-22-13,Hartville Family Practice     ,USD,0.00,-7804.62,GL,03/31/2025,               ,95000          ,     ,I22013,141983751
AHF,202503_0095,26,95,0,95,103360,JE,03/31/2025,-22-14,Premier Women's Care          ,USD,0.00,-1995.83,GL,03/31/2025,               ,95000          ,     ,I22014,141983752
AHF,202503_0095,27,95,0,95,103360,JE,03/31/2025,-22-15,Family Physicians Inc.        ,USD,0.00,-13864.27,GL,03/31/2025,               ,95000          ,     ,I22015,141983753
AHF,202503_0095,28,95,0,95,103360,JE,03/31/2025,-22-16,Pioneer Louisville Medical Cen,USD,0.00,-3157.00,GL,03/31/2025,               ,95000          ,     ,I22016,141983754
AHF,202503_0095,29,95,0,95,103360,JE,03/31/2025,-22-17,Family Practice               ,USD,0.00,-8903.58,GL,03/31/2025,               ,95000          ,     ,I22017,141983755
AHF,202503_0095,30,95,0,95,103360,JE,03/31/2025,-22-19,Dr. Prem RVVI                 ,USD,0.00,-12199.00,GL,03/31/2025,               ,95000          ,     ,I22019,141983757
AHF,202503_0095,31,95,0,95,103360,JE,03/31/2025,-22-21,Dr. Leffler                   ,USD,0.00,-3504.61,GL,03/31/2025,               ,95000          ,     ,I22021,141983759
AHF,202503_0095,32,95,0,95,103360,JE,03/31/2025,-22-25,P1-25 Canton Ophth Rent only  ,USD,0.00,-11479.00,GL,03/31/2025,               ,95000          ,     ,I22025,141983763
AHF,202503_0095,33,95,0,95,103360,JE,03/31/2025,-22-28,PPSI-Perinatal & Peds         ,USD,0.00,-2375.75,GL,03/31/2025,               ,95000          ,     ,I22028,141983766
AHF,202503_0095,34,95,0,95,103360,JE,03/31/2025,-22-30,Davies Drugs                  ,USD,0.00,-3900.00,GL,03/31/2025,               ,95000          ,     ,I22030,141983768
