FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202512_0095,1,95,0,95,100008,JE,01/02/2026,-127-18,CAEP Tax Pmt 12.29.25         ,USD,0.00,-4332.17,GL,12/31/2025,               ,95000          ,     ,N127018,147410793
AHF,202512_0095,2,95,0,95,100008,JE,01/02/2026,-127-16,CAEP Mal wire pmt 12.29.25    ,USD,0.00,-108304.33,GL,12/31/2025,               ,95000          ,     ,N127016,147410791
AHF,202512_0095,3,95,0,95,100008,JE,01/02/2026,-127-12,CAEP Malpractice dep 12.16.25 ,USD,0.00,112636.50,GL,12/31/2025,               ,95000          ,     ,N127012,147410787
AHF,202512_0095,4,95,0,95,100008,JE,01/02/2026,-127-11,MCHC Dr. Hoehnen Tax pmt 12.29,USD,0.00,-201.97,GL,12/31/2025,               ,95000          ,     ,N127011,147410786
AHF,202512_0095,5,95,0,95,100008,JE,01/02/2026,-127-9,MCHC Dr. Hoehnen Wire pmt     ,USD,0.00,-5049.28,GL,12/31/2025,               ,95000          ,     ,N12709,147410784
AHF,202512_0095,6,95,0,95,100008,JE,01/02/2026,-127-7,Baum Tax Pmt 12.29.25         ,USD,0.00,-203.76,GL,12/31/2025,               ,95000          ,     ,N12707,147410782
AHF,202512_0095,7,95,0,95,100008,JE,01/02/2026,-127-5,Baum Wire pmt 12.29.25        ,USD,0.00,-5094.24,GL,12/31/2025,               ,95000          ,     ,N12705,147410773
AHF,202512_0095,8,95,0,95,100008,JE,01/02/2026,-127-1,Baum Malpractice dep 12.9.25  ,USD,0.00,5298.00,GL,12/31/2025,               ,95000          ,     ,N12701,147410769
AHF,202512_0095,9,95,0,95,100008,JE,12/10/2025,-30-1,12/8/25 Pom Loan Pymt         ,USD,0.00,4166.67,GL,12/31/2025,               ,95000          ,     ,N3001,146971691
AHF,202512_0095,10,95,0,95,101960,JE,01/06/2026,-222-31,P12 Invest-AHF DSRF           ,USD,0.00,28798.83,GL,12/31/2025,               ,95000          ,     ,N222031,147447179
AHF,202512_0095,11,95,0,95,103190,JE,01/05/2026,-49-1,ASC North                     ,USD,0.00,64169.77,GL,12/31/2025,               ,95000          ,     ,I4901,147424275
AHF,202512_0095,12,95,0,95,103257,JE,01/05/2026,-65-7,RC NEOMED Expense             ,USD,0.00,1730000.00,GL,12/31/2025,               ,95000          ,     ,I6507,147433459
AHF,202512_0095,13,95,0,95,103360,JE,01/05/2026,-49-18,Radiology Associates of Canton,USD,0.00,1744.83,GL,12/31/2025,               ,95000          ,     ,I49018,147424292
AHF,202512_0095,14,95,0,95,103360,JE,01/05/2026,-49-19,Reproductive Gyno             ,USD,0.00,1919.32,GL,12/31/2025,               ,95000          ,     ,I49019,147424293
AHF,202512_0095,15,95,0,95,103360,JE,01/05/2026,-49-20,West Medical                  ,USD,0.00,6929.00,GL,12/31/2025,               ,95000          ,     ,I49020,147424294
AHF,202512_0095,16,95,0,95,103360,JE,01/05/2026,-51-2,Pulmonary Physicians Rent EFT ,USD,0.00,-10723.29,GL,12/31/2025,               ,95000          ,     ,I5102,147424461
AHF,202512_0095,17,95,0,95,103360,JE,01/05/2026,-51-4,Davita Rent EFT               ,USD,0.00,-15288.28,GL,12/31/2025,               ,95000          ,     ,I5104,147424463
AHF,202512_0095,18,95,0,95,103360,JE,01/05/2026,-51-6,Davies Drugs                  ,USD,0.00,-3900.00,GL,12/31/2025,               ,95000          ,     ,I5106,147424465
AHF,202512_0095,19,95,0,95,103360,JE,01/05/2026,-51-7,Reproductive Gyno             ,USD,0.00,-1919.32,GL,12/31/2025,               ,95000          ,     ,I5107,147424466
AHF,202512_0095,20,95,0,95,103360,JE,01/05/2026,-51-8,Radiology Associates of Canton,USD,0.00,-1744.83,GL,12/31/2025,               ,95000          ,     ,I5108,147424467
AHF,202512_0095,21,95,0,95,103360,JE,01/05/2026,-51-9,Hartville Family Practice     ,USD,0.00,-8038.76,GL,12/31/2025,               ,95000          ,     ,I5109,147424468
AHF,202512_0095,22,95,0,95,103360,JE,01/05/2026,-51-11,Dr. Tudosie                   ,USD,0.00,-2735.81,GL,12/31/2025,               ,95000          ,     ,I51011,147424470
AHF,202512_0095,23,95,0,95,103360,JE,01/05/2026,-51-13,Ohio Foot and Ankle Center    ,USD,0.00,-3039.75,GL,12/31/2025,               ,95000          ,     ,I51013,147424472
AHF,202512_0095,24,95,0,95,103360,JE,01/05/2026,-51-14,Coleman Rent                  ,USD,0.00,-11046.00,GL,12/31/2025,               ,95000          ,     ,I51014,147424473
AHF,202512_0095,25,95,0,95,103360,JE,01/05/2026,-51-15,Family Practice               ,USD,0.00,-9037.13,GL,12/31/2025,               ,95000          ,     ,I51015,147424474
AHF,202512_0095,26,95,0,95,103360,JE,01/05/2026,-51-16,Pioneer Louisville Medical Cen,USD,0.00,-3157.00,GL,12/31/2025,               ,95000          ,     ,I51016,147424475
AHF,202512_0095,27,95,0,95,103360,JE,01/05/2026,-65-32,Davita Rent EFT               ,USD,0.00,-588.01,GL,12/31/2025,               ,95000          ,     ,I65032,147433484
AHF,202512_0095,28,95,0,95,103360,JE,01/05/2026,-51-28,Ohio Foot and Ankle Center    ,USD,0.00,-3039.75,GL,12/31/2025,               ,95000          ,     ,I51028,147424487
