FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202508_0052,1,52,0,52,100000,JE,09/18/2025,-22-2,8/28/25 Claims Pmt            ,USD,0.00,-1700.00,GL,08/31/2025,               ,52000          ,     ,N2202,145394314
AHF,202508_0052,2,52,0,52,100000,JE,09/18/2025,-20-2,Aultcare AP Reimbursement     ,USD,0.00,-750.00,GL,08/31/2025,               ,52000          ,     ,N2002,145394062
AHF,202508_0052,3,52,0,52,100000,JE,09/18/2025,-19-2,August 2025 ACH Returns       ,USD,0.00,-13210.20,GL,08/31/2025,               ,52000          ,     ,N1902,145394060
AHF,202508_0052,4,52,0,52,100000,JE,09/18/2025,-18-1,B&E Well Treating Transfer    ,USD,0.00,7029.92,GL,08/31/2025,               ,52000          ,     ,N1801,145394057
AHF,202508_0052,5,52,0,52,100000,JE,09/18/2025,-17-1,August 2025 ACH Prem Deposits ,USD,0.00,2916361.06,GL,08/31/2025,               ,52000          ,     ,N1701,145394055
AHF,202508_0052,6,52,0,52,100000,JE,09/18/2025,-16-1,August 2025 Lockbox Deposits  ,USD,0.00,2026297.26,GL,08/31/2025,               ,52000          ,     ,N1601,145394053
AHF,202508_0052,7,52,0,52,100000,JE,09/18/2025,-15-2,Pmt of July'25 SL Premiums    ,USD,0.00,-3310477.46,GL,08/31/2025,               ,52000          ,     ,N1502,145394052
AHF,202508_0052,8,52,0,52,100000,JE,09/18/2025,-14-2,Pmt of July'25 Admin Fees     ,USD,0.00,-432550.60,GL,08/31/2025,               ,52000          ,     ,N1402,145394050
AHF,202508_0052,9,52,0,52,100000,JE,09/18/2025,-13-2,Pmt of 7/28/25 Claims         ,USD,0.00,-244499.77,GL,08/31/2025,               ,52000          ,     ,N1302,145393747
AHF,202508_0052,10,52,0,52,100000,JE,09/18/2025,-12-4,8/25/25 Claims Closing        ,USD,0.00,-266600.34,GL,08/31/2025,               ,52000          ,     ,N1204,145393602
AHF,202508_0052,11,52,0,52,100000,JE,09/18/2025,-11-4,8/18/25 Claims Closing        ,USD,0.00,-292862.02,GL,08/31/2025,               ,52000          ,     ,N1104,145393595
AHF,202508_0052,12,52,0,52,100000,JE,09/18/2025,-10-4,8/11/25 Claims Closing        ,USD,0.00,-238097.07,GL,08/31/2025,               ,52000          ,     ,N1004,145393591
AHF,202508_0052,13,52,0,52,100000,JE,09/18/2025,-9-4,8/4/25 Claims Closing         ,USD,0.00,-344674.78,GL,08/31/2025,               ,52000          ,     ,N904,145393587
AHF,202508_0052,14,52,0,52,100000,JE,09/18/2025,-6-1,08 2025 Dividend Income       ,USD,0.00,41355.30,GL,08/31/2025,               ,52000          ,     ,N601,145393578
