FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202512_0052,1,52,0,52,100000,JE,01/20/2026,-27-1,Dec'25 Subro Deposit          ,USD,0.00,6649.00,GL,12/31/2025,               ,52000          ,     ,N2701,148097441
AHF,202512_0052,2,52,0,52,100000,JE,01/16/2026,-12-4,12/22/25 Claims Closing       ,USD,0.00,-253531.85,GL,12/31/2025,               ,52000          ,     ,N1204,147599467
AHF,202512_0052,3,52,0,52,100000,JE,01/16/2026,-11-4,12/16/25 Claims Closing       ,USD,0.00,-368073.53,GL,12/31/2025,               ,52000          ,     ,N1104,147599463
AHF,202512_0052,4,52,0,52,100000,JE,01/15/2026,-10-4,12/8/25 Claims Closing        ,USD,0.00,-252951.03,GL,12/31/2025,               ,52000          ,     ,N1004,147593750
AHF,202512_0052,5,52,0,52,100000,JE,01/15/2026,-9-4,12/1/25 Claims Closing        ,USD,0.00,-222986.24,GL,12/31/2025,               ,52000          ,     ,N904,147593746
AHF,202512_0052,6,52,0,52,100000,JE,01/20/2026,-17-1,12 2025 Lockbox Prem Deposits ,USD,0.00,1984317.84,GL,12/31/2025,               ,52000          ,     ,N1701,147822158
AHF,202512_0052,7,52,0,52,100000,JE,01/20/2026,-22-2,Dec'25 ACH Premium Returns    ,USD,0.00,-13689.23,GL,12/31/2025,               ,52000          ,     ,N2202,147822171
AHF,202512_0052,8,52,0,52,100000,JE,01/20/2026,-21-2,Pmt of Nov'25 Reinsurance Prem,USD,0.00,-3299431.34,GL,12/31/2025,               ,52000          ,     ,N2102,147822169
AHF,202512_0052,9,52,0,52,100000,JE,01/20/2026,-20-2,Pmt of Nov'25 Admin Fees      ,USD,0.00,-434237.79,GL,12/31/2025,               ,52000          ,     ,N2002,147822167
AHF,202512_0052,10,52,0,52,100000,JE,01/20/2026,-19-1,Dec'25 Magellan Rebates Receiv,USD,0.00,11648.55,GL,12/31/2025,               ,52000          ,     ,N1901,147822164
AHF,202512_0052,11,52,0,52,100000,JE,01/20/2026,-18-1,Dec'25 Optum Rebates Received ,USD,0.00,505998.89,GL,12/31/2025,               ,52000          ,     ,N1801,147822160
AHF,202512_0052,12,52,0,52,100000,JE,01/20/2026,-16-1,12 2025 ACH Premium Deposits  ,USD,0.00,2945773.78,GL,12/31/2025,               ,52000          ,     ,N1601,147822156
AHF,202512_0052,13,52,0,52,100000,JE,01/15/2026,-6-1,12 2025 Investment Income     ,USD,0.00,36272.88,GL,12/31/2025,               ,52000          ,     ,N601,147593737
AHF,202512_0052,14,52,0,52,100000,JE,01/15/2026,-5-2,12 2025 Bank Fees             ,USD,0.00,-1539.82,GL,12/31/2025,               ,52000          ,     ,N502,147593736
