FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202503_0081,1,81,0,81,100000,JE,04/15/2025,-1-1,ASC Monthly Financials        ,USD,0.00,55606.10,GL,03/31/2025,               ,81000          ,     ,N101,142431611
AHF,202503_0081,2,81,0,81,101010,JE,04/15/2025,-1-2,ASC Monthly Financials        ,USD,0.00,24692.03,GL,03/31/2025,               ,81000          ,     ,N102,142431612
AHF,202503_0081,3,81,0,81,105194,JE,04/15/2025,-1-5,ASC Monthly Financials        ,USD,0.00,-29424.42,GL,03/31/2025,               ,81000          ,     ,N105,142431615
AHF,202503_0081,4,81,0,81,106000,JE,04/15/2025,-1-3,ASC Monthly Financials        ,USD,0.00,36701.27,GL,03/31/2025,               ,81000          ,     ,N103,142431613
AHF,202503_0081,5,81,0,81,107060,JE,04/15/2025,-1-4,ASC Monthly Financials        ,USD,0.00,-3355.90,GL,03/31/2025,               ,81000          ,     ,N104,142431614
AHF,202503_0081,6,81,0,81,110000,JE,04/15/2025,-1-6,ASC Monthly Financials        ,USD,0.00,6102.22,GL,03/31/2025,               ,81000          ,     ,N106,142431616
AHF,202503_0081,7,81,0,81,111010,JE,04/15/2025,-1-7,ASC Monthly Financials        ,USD,0.00,2252.53,GL,03/31/2025,               ,81000          ,     ,N107,142431617
AHF,202503_0081,8,81,0,81,111104,JE,04/15/2025,-1-8,ASC Monthly Financials        ,USD,0.00,-8354.75,GL,03/31/2025,               ,81000          ,     ,N108,142431618
AHF,202503_0081,9,81,0,81,111510,JE,04/15/2025,-1-10,ASC Monthly Financials        ,USD,0.00,-26808.86,GL,03/31/2025,               ,81000          ,     ,N1010,142431620
AHF,202503_0081,10,81,0,81,113040,JE,04/15/2025,-1-9,ASC Monthly Financials        ,USD,0.00,-17134.04,GL,03/31/2025,               ,81000          ,     ,N109,142431619
AHF,202503_0081,11,81,0,81,200000,JE,04/15/2025,-1-11,ASC Monthly Financials        ,USD,0.00,-82836.49,GL,03/31/2025,               ,81000          ,     ,N1011,142431621
AHF,202503_0081,12,81,0,81,201190,JE,04/15/2025,-1-14,ASC Monthly Financials        ,USD,0.00,-175338.75,GL,03/31/2025,               ,81000          ,     ,N1014,142431624
AHF,202503_0081,13,81,0,81,201520,JE,04/15/2025,-1-12,ASC Monthly Financials        ,USD,0.00,2302.16,GL,03/31/2025,               ,81000          ,     ,N1012,142431622
AHF,202503_0081,14,81,0,81,203020,JE,04/15/2025,-1-13,ASC Monthly Financials        ,USD,0.00,-186.26,GL,03/31/2025,               ,81000          ,     ,N1013,142431623
AHF,202503_0081,15,81,0,81,203306,JE,04/15/2025,-1-15,ASC Monthly Financials        ,USD,0.00,14791.43,GL,03/31/2025,               ,81000          ,     ,N1015,142431625
AHF,202503_0081,16,81,0,81,412255,JE,04/15/2025,-1-29,ASC Monthly Financials        ,USD,0.00,1902.73,GL,03/31/2025,               ,81010          ,     ,N1029,142431639
AHF,202503_0081,17,81,0,81,430360,JE,04/15/2025,-1-16,ASC Monthly Financials        ,USD,0.00,-151124.46,GL,03/31/2025,               ,81010          ,     ,N1016,142431626
AHF,202503_0081,18,81,0,81,499996,JE,04/15/2025,-1-31,ASC Monthly Financials        ,USD,0.00,71151.07,GL,03/31/2025,               ,82010          ,     ,N1031,142431641
AHF,202503_0081,19,81,0,81,520298,JE,04/15/2025,-1-17,ASC Monthly Financials        ,USD,0.00,43991.85,GL,03/31/2025,               ,81010          ,     ,N1017,142431627
AHF,202503_0081,20,81,0,81,624000,JE,04/15/2025,-1-18,ASC Monthly Financials        ,USD,0.00,50043.07,GL,03/31/2025,               ,81010          ,     ,N1018,142431628
AHF,202503_0081,21,81,0,81,700030,JE,04/15/2025,-1-24,ASC Monthly Financials        ,USD,0.00,43920.24,GL,03/31/2025,               ,81010          ,     ,N1024,142431634
AHF,202503_0081,22,81,0,81,701170,JE,04/15/2025,-1-28,ASC Monthly Financials        ,USD,0.00,6396.46,GL,03/31/2025,               ,81010          ,     ,N1028,142431638
AHF,202503_0081,23,81,0,81,701260,JE,04/15/2025,-1-19,ASC Monthly Financials        ,USD,0.00,690.33,GL,03/31/2025,               ,81010          ,     ,N1019,142431629
AHF,202503_0081,24,81,0,81,710610,JE,04/15/2025,-1-22,ASC Monthly Financials        ,USD,0.00,83180.77,GL,03/31/2025,               ,81010          ,     ,N1022,142431632
AHF,202503_0081,25,81,0,81,730280,JE,04/15/2025,-1-25,ASC Monthly Financials        ,USD,0.00,19746.22,GL,03/31/2025,               ,81010          ,     ,N1025,142431635
AHF,202503_0081,26,81,0,81,732000,JE,04/15/2025,-1-21,ASC Monthly Financials        ,USD,0.00,963.04,GL,03/31/2025,               ,81010          ,     ,N1021,142431631
AHF,202503_0081,27,81,0,81,737010,JE,04/15/2025,-1-26,ASC Monthly Financials        ,USD,0.00,1096.15,GL,03/31/2025,               ,81010          ,     ,N1026,142431636
AHF,202503_0081,28,81,0,81,738000,JE,04/15/2025,-1-27,ASC Monthly Financials        ,USD,0.00,77248.42,GL,03/31/2025,               ,81010          ,     ,N1027,142431637
AHF,202503_0081,29,81,0,81,739140,JE,04/15/2025,-1-20,ASC Monthly Financials        ,USD,0.00,538.59,GL,03/31/2025,               ,81010          ,     ,N1020,142431630
AHF,202503_0081,30,81,0,81,741020,JE,04/15/2025,-1-30,ASC Monthly Financials        ,USD,0.00,17134.04,GL,03/31/2025,               ,81010          ,     ,N1030,142431640
AHF,202503_0081,31,81,0,81,745000,JE,04/15/2025,-1-23,ASC Monthly Financials        ,USD,0.00,5264.28,GL,03/31/2025,               ,81010          ,     ,N1023,142431633
AHF,202503_0081,32,81,0,81,799996,JE,04/15/2025,-1-32,ASC Monthly Financials        ,USD,0.00,-71151.07,GL,03/31/2025,               ,81010          ,     ,N1032,142431642

