FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202504_0019,1,19,0,19,100072,JE,05/02/2025,-120-77,Cash - 04/30/2025             ,USD,0.00,1400.00,GL,04/30/2025,               ,19000          ,     ,N120077,142702468
AHF,202504_0019,2,19,0,19,100072,JE,05/02/2025,-120-75,Check - 04/30/2025            ,USD,0.00,3611.00,GL,04/30/2025,               ,19000          ,     ,N120075,142702466
AHF,202504_0019,3,19,0,19,100072,JE,05/02/2025,-120-74,Credit Card - 04/30/2025      ,USD,0.00,7592.50,GL,04/30/2025,               ,19000          ,     ,N120074,142702465
AHF,202504_0019,4,19,0,19,100072,JE,05/02/2025,-120-73,SFA L Altern - 04/30/2025     ,USD,0.00,6500.00,GL,04/30/2025,               ,19000          ,     ,N120073,142702464
AHF,202504_0019,5,19,0,19,100072,JE,05/02/2025,-120-72,SFA VA - 04/24/2025           ,USD,0.00,100.00,GL,04/30/2025,               ,19000          ,     ,N120072,142702463
AHF,202504_0019,6,19,0,19,100072,JE,05/02/2025,-120-50,Credit Card - 04/17/2025      ,USD,0.00,20763.75,GL,04/30/2025,               ,19000          ,     ,N120050,142702441
AHF,202504_0019,7,19,0,19,100072,JE,05/02/2025,-120-48,SFA L Altern - 04/17/2025     ,USD,0.00,4243.00,GL,04/30/2025,               ,19000          ,     ,N120048,142702439
AHF,202504_0019,8,19,0,19,100072,JE,05/02/2025,-120-24,Tax on Transcript - 04/30/2025,USD,0.00,0.92,GL,04/30/2025,               ,19000          ,     ,N120024,142702415
AHF,202504_0019,9,19,0,19,100072,JE,05/02/2025,-120-23,Transcript - cc 4/30/25       ,USD,0.00,9.39,GL,04/30/2025,               ,19000          ,     ,N120023,142702414
AHF,202504_0019,10,19,0,19,100072,JE,05/02/2025,-120-22,Logostore Tax - 04/30/2025    ,USD,0.00,0.73,GL,04/30/2025,               ,19000          ,     ,N120022,142702413
AHF,202504_0019,11,19,0,19,100072,JE,05/02/2025,-120-21,Logostore - cc 4/30/25        ,USD,0.00,11.27,GL,04/30/2025,               ,19000          ,     ,N120021,142702412
AHF,202504_0019,12,19,0,19,100072,JE,05/02/2025,-120-20,Marker Replacement - ca 4/30/2,USD,0.00,10.00,GL,04/30/2025,               ,19000          ,     ,N120020,142702411
AHF,202504_0019,13,19,0,19,100072,JE,05/02/2025,-120-19,Transcript - ca 4/30/25       ,USD,0.00,4.69,GL,04/30/2025,               ,19000          ,     ,N120019,142702410
AHF,202504_0019,14,19,0,19,100072,JE,05/02/2025,-120-18,Accuplacer - cc 4/24/25       ,USD,0.00,20.00,GL,04/30/2025,               ,19000          ,     ,N120018,142702409
AHF,202504_0019,15,19,0,19,100072,JE,05/02/2025,-120-17,Tax on Transcript - 04/24/2025,USD,0.00,1.53,GL,04/30/2025,               ,19000          ,     ,N120017,142702408
AHF,202504_0019,16,19,0,19,100072,JE,05/02/2025,-120-16,Transcript - cc 4/24/25       ,USD,0.00,23.47,GL,04/30/2025,               ,19000          ,     ,N120016,142702407
AHF,202504_0019,17,19,0,19,100072,JE,05/02/2025,-120-15,CCP Books - ck 4/24/25        ,USD,0.00,201.15,GL,04/30/2025,               ,19000          ,     ,N120015,142702406
AHF,202504_0019,18,19,0,19,100072,JE,05/02/2025,-120-14,Marker Replacement - ca 4/24/2,USD,0.00,10.00,GL,04/30/2025,               ,19000          ,     ,N120014,142702405
