FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202503_0019,1,19,0,19,100072,JE,04/04/2025,-242-19,2.28 Merch Fee-6883 CON       ,USD,0.00,-645.87,GL,03/31/2025,               ,19000          ,     ,N242019,142183537
AHF,202503_0019,2,19,0,19,100072,JE,04/03/2025,-199-49,Check - 03/20/2025            ,USD,0.00,3589.00,GL,03/31/2025,               ,19000          ,     ,N199049,142153963
AHF,202503_0019,3,19,0,19,100072,JE,04/03/2025,-199-45,Check - 03/20/2025            ,USD,0.00,746.00,GL,03/31/2025,               ,19000          ,     ,N199045,142153959
AHF,202503_0019,4,19,0,19,100072,JE,04/03/2025,-199-44,Credit Card - 03/20/2025      ,USD,0.00,9865.00,GL,03/31/2025,               ,19000          ,     ,N199044,142153958
AHF,202503_0019,5,19,0,19,100072,JE,04/03/2025,-199-43,SFA VA - 03/20/2025           ,USD,0.00,20218.00,GL,03/31/2025,               ,19000          ,     ,N199043,142153957
AHF,202503_0019,6,19,0,19,100072,JE,04/03/2025,-199-34,Cash - 03/20/2025             ,USD,0.00,4300.00,GL,03/31/2025,               ,19000          ,     ,N199034,142153948
AHF,202503_0019,7,19,0,19,100072,JE,04/03/2025,-199-32,Check - 03/20/2025            ,USD,0.00,132308.67,GL,03/31/2025,               ,19000          ,     ,N199032,142153946
AHF,202503_0019,8,19,0,19,100072,JE,04/03/2025,-199-31,Credit Card - 03/20/2025      ,USD,0.00,121851.75,GL,03/31/2025,               ,19000          ,     ,N199031,142153945
AHF,202503_0019,9,19,0,19,100072,JE,04/03/2025,-199-28,SFA L Altern - 03/20/2025     ,USD,0.00,6193.00,GL,03/31/2025,               ,19000          ,     ,N199028,142153942
AHF,202503_0019,10,19,0,19,100072,JE,04/03/2025,-199-13,Accuplacer - CC - 3/20/25     ,USD,0.00,80.00,GL,03/31/2025,               ,19000          ,     ,N199013,142153927
AHF,202503_0019,11,19,0,19,100072,JE,04/03/2025,-199-12,Badge Replacement - CC - 3/20/,USD,0.00,20.00,GL,03/31/2025,               ,19000          ,     ,N199012,142153926
AHF,202503_0019,12,19,0,19,100072,JE,04/03/2025,-199-11,Tax on Transcript - CC - 3/20/,USD,0.00,7.32,GL,03/31/2025,               ,19000          ,     ,N199011,142153925
AHF,202503_0019,13,19,0,19,100072,JE,04/03/2025,-199-10,Transcript - CC - 3/20/25     ,USD,0.00,65.73,GL,03/31/2025,               ,19000          ,     ,N199010,142153924
AHF,202503_0019,14,19,0,19,100072,JE,04/03/2025,-199-9,Logostore Tax - CC - 3/20/25  ,USD,0.00,5.80,GL,03/31/2025,               ,19000          ,     ,N19909,142153923
AHF,202503_0019,15,19,0,19,100072,JE,04/03/2025,-199-8,Logostore - CC - 3/20/25      ,USD,0.00,89.20,GL,03/31/2025,               ,19000          ,     ,N19908,142153922
AHF,202503_0019,16,19,0,19,100072,JE,04/03/2025,-199-7,Accuplacer - CK - 3/20/25     ,USD,0.00,520.00,GL,03/31/2025,               ,19000          ,     ,N19907,142153921
AHF,202503_0019,17,19,0,19,100072,JE,04/03/2025,-199-6,Transcript - CK - 3/20/25     ,USD,0.00,42.25,GL,03/31/2025,               ,19000          ,     ,N19906,142153920
AHF,202503_0019,18,19,0,19,100072,JE,04/03/2025,-199-5,CCP Books - CK - 3/20/25      ,USD,0.00,150.86,GL,03/31/2025,               ,19000          ,     ,N19905,142153919
AHF,202503_0019,19,19,0,19,100072,JE,04/03/2025,-199-4,MA Revenue - CK - 3/20/25     ,USD,0.00,6503.77,GL,03/31/2025,               ,19000          ,     ,N19904,142153918
AHF,202503_0019,20,19,0,19,100072,JE,04/03/2025,-199-3,Outside Scholarships - CK - 3/,USD,0.00,1500.00,GL,03/31/2025,               ,19000          ,     ,N19903,142153917
AHF,202503_0019,21,19,0,19,100072,JE,04/03/2025,-199-2,Accuplacer - CA - 3/20/25     ,USD,0.00,20.00,GL,03/31/2025,               ,19000          ,     ,N19902,142153916
AHF,202503_0019,22,19,0,19,100072,JE,04/03/2025,-199-1,Transcript - CA - 3/20/25     ,USD,0.00,4.70,GL,03/31/2025,               ,19000          ,     ,N19901,142153915
AHF,202503_0019,23,19,0,19,100072,JE,04/02/2025,-125-6,Interco transfer 3/31/25      ,USD,0.00,-195000.00,GL,03/31/2025,               ,19000          ,     ,N12506,142130757
AHF,202503_0019,24,19,0,19,100072,JE,04/02/2025,-125-4,Interco transfer 3/24/25      ,USD,0.00,-65000.00,GL,03/31/2025,               ,19000          ,     ,N12504,142130755
AHF,202503_0019,25,19,0,19,100072,JE,04/02/2025,-125-2,Interco transfer 3/10/25      ,USD,0.00,-60000.00,GL,03/31/2025,               ,19000          ,     ,N12502,142130753
AHF,202503_0019,26,19,0,19,100072,JE,02/14/2025,-33-1,Private Loan Deposit Accrual  ,USD,0.00,116792.00,GL,03/01/2025,               ,19000          ,     ,A3301,141624287
AHF,202503_0019,27,19,0,19,100072,JE,04/09/2025,-325-1,College Library Grant         ,USD,0.00,701.00,GL,03/31/2025,               ,19000          ,     ,N32501,142331077
AHF,202503_0019,28,19,0,19,100072,JE,04/09/2025,-316-3,3.19.2025 VAED Treas          ,USD,0.00,-9940.00,GL,03/31/2025,               ,19000          ,     ,N31603,142266146
AHF,202503_0019,29,19,0,19,100072,JE,04/09/2025,-316-1,3.21.2025 VAED Treas          ,USD,0.00,-144.00,GL,03/31/2025,               ,19000          ,     ,N31601,142266144
AHF,202503_0019,30,19,0,19,100072,JE,04/01/2025,-31-3,CC Payment - Aultman College  ,USD,0.00,-4711.76,GL,03/31/2025,               ,19000          ,     ,I3103,141999544
AHF,202503_0019,31,19,0,19,100072,JE,03/25/2025,-6-1,P2 Sales Tax pd 3.2025        ,USD,0.00,-16.72,GL,03/31/2025,               ,19000          ,     ,I601,141940984
AHF,202503_0019,32,19,0,19,103921,JE,04/04/2025,-108-69,College AR Reclass            ,USD,0.00,-19.00,GL,03/31/2025,               ,19000          ,     ,I108069,142185107
AHF,202503_0019,33,19,0,19,103921,JE,04/03/2025,-199-30,SFA G FSEOG - 03/20/2025      ,USD,0.00,19.00,GL,03/31/2025,               ,19000          ,     ,N199030,142153944
AHF,202503_0019,34,19,0,19,103933,JE,04/03/2025,-199-72,Check - 03/20/2025            ,USD,0.00,-3589.00,GL,03/31/2025,               ,19000          ,     ,N199072,142153986
AHF,202503_0019,35,19,0,19,103933,JE,04/03/2025,-199-71,SFA SCHOLAR GIF - 03/20/2025  ,USD,0.00,-5386.00,GL,03/31/2025,               ,19000          ,     ,N199071,142153985
AHF,202503_0019,36,19,0,19,103933,JE,04/03/2025,-199-69,Paypal - 03/20/2025           ,USD,0.00,-290.00,GL,03/31/2025,               ,19000          ,     ,N199069,142153983
AHF,202503_0019,37,19,0,19,103933,JE,04/03/2025,-199-68,Check - 03/20/2025            ,USD,0.00,-746.00,GL,03/31/2025,               ,19000          ,     ,N199068,142153982
AHF,202503_0019,38,19,0,19,103933,JE,04/03/2025,-199-67,Credit Card - 03/20/2025      ,USD,0.00,-9865.00,GL,03/31/2025,               ,19000          ,     ,N199067,142153981
AHF,202503_0019,39,19,0,19,103933,JE,04/03/2025,-199-66,SFA VA - 03/20/2025           ,USD,0.00,-20218.00,GL,03/31/2025,               ,19000          ,     ,N199066,142153980
AHF,202503_0019,40,19,0,19,103933,JE,04/03/2025,-199-64,SFA Scholar O - 03/20/2025    ,USD,0.00,-500.00,GL,03/31/2025,               ,19000          ,     ,N199064,142153978
AHF,202503_0019,41,19,0,19,103933,JE,04/03/2025,-199-63,SFA SCHOLAR GIF - 03/20/2025  ,USD,0.00,-6764.00,GL,03/31/2025,               ,19000          ,     ,N199063,142153977
AHF,202503_0019,42,19,0,19,103933,JE,04/03/2025,-199-53,SFA G FSEOG - 03/20/2025      ,USD,0.00,-19.00,GL,03/31/2025,               ,19000          ,     ,N199053,142153967
AHF,202503_0019,43,19,0,19,103933,JE,04/03/2025,-199-52,SFA L NEALP - 03/20/2025      ,USD,0.00,-900.00,GL,03/31/2025,               ,19000          ,     ,N199052,142153966
AHF,202503_0019,44,19,0,19,103933,JE,04/03/2025,-199-51,SFA L Altern - 03/20/2025     ,USD,0.00,-6193.00,GL,03/31/2025,               ,19000          ,     ,N199051,142153965
AHF,202503_0019,45,19,0,19,103933,JE,04/03/2025,-199-50,SFA G OG - 03/20/2025         ,USD,0.00,-625.00,GL,03/31/2025,               ,19000          ,     ,N199050,142153964
AHF,202503_0019,46,19,0,19,103933,JE,04/03/2025,-199-47,BSN RSVP Fee - 03/20/2025     ,USD,0.00,100.00,GL,03/31/2025,               ,19000          ,     ,N199047,142153961
