FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202503_0033,1,33,0,33,100008,JE,03/31/2025,-88-2,RC AP AN Activity             ,USD,0.00,-12856.99,GL,03/31/2025,               ,33000          ,     ,N8802,141982792
AHF,202503_0033,2,33,0,33,100008,JE,04/07/2025,-279-5,AHF Transfer                  ,USD,0.00,-130000.00,GL,03/31/2025,               ,33000          ,     ,N27905,142217940
AHF,202503_0033,3,33,0,33,100008,JE,04/07/2025,-279-3,AHF Transfer                  ,USD,0.00,-190000.00,GL,03/31/2025,               ,33000          ,     ,N27903,142217938
AHF,202503_0033,4,33,0,33,100008,JE,04/07/2025,-279-1,AHF Transfer                  ,USD,0.00,-205000.00,GL,03/31/2025,               ,33000          ,     ,N27901,142217936
AHF,202503_0033,5,33,0,33,100008,JE,04/04/2025,-105-76,2.28 Loyale Service Fee       ,USD,0.00,-639.64,GL,03/31/2025,               ,33000          ,     ,I105076,142184172
AHF,202503_0033,6,33,0,33,100008,JE,04/04/2025,-105-75,2.28 Loyale Service Fee       ,USD,0.00,-639.64,GL,03/31/2025,               ,33000          ,     ,I105075,142184171
AHF,202503_0033,7,33,0,33,100008,JE,04/04/2025,-105-74,2.28 Loyale Service Fee       ,USD,0.00,-639.64,GL,03/31/2025,               ,33000          ,     ,I105074,142184170
AHF,202503_0033,8,33,0,33,100008,JE,04/04/2025,-105-73,2.28 Loyale Service Fee       ,USD,0.00,-639.64,GL,03/31/2025,               ,33000          ,     ,I105073,142184169
AHF,202503_0033,9,33,0,33,100008,MR,04/01/2025,MEDIPAC-106-1307,MEDIPAC DAILY                 ,USD,0.00,23854.02,GL,03/31/2025,               ,33000          ,     ,N10601307,142090504
AHF,202503_0033,10,33,0,33,100008,MR,03/29/2025,MEDIPAC-83-1670,MEDIPAC DAILY                 ,USD,0.00,24703.56,GL,03/28/2025,               ,33000          ,     ,N8301670,141979711
AHF,202503_0033,11,33,0,33,100008,MR,03/28/2025,MEDIPAC-76-1318,MEDIPAC DAILY                 ,USD,0.00,18501.34,GL,03/27/2025,               ,33000          ,     ,N7601318,141965973
AHF,202503_0033,12,33,0,33,100008,MR,03/27/2025,MEDIPAC-71-1617,MEDIPAC DAILY                 ,USD,0.00,23727.04,GL,03/26/2025,               ,33000          ,     ,N7101617,141954657
AHF,202503_0033,13,33,0,33,100008,MR,03/25/2025,MEDIPAC-62-1302,MEDIPAC DAILY                 ,USD,0.00,39098.39,GL,03/24/2025,               ,33000          ,     ,N6201302,141921925
AHF,202503_0033,14,33,0,33,100008,MR,03/22/2025,MEDIPAC-57-1751,MEDIPAC DAILY                 ,USD,0.00,21311.59,GL,03/21/2025,               ,33000          ,     ,N5701751,141898958
AHF,202503_0033,15,33,0,33,100008,MR,03/20/2025,MEDIPAC-51-1416,MEDIPAC DAILY                 ,USD,0.00,16059.31,GL,03/19/2025,               ,33000          ,     ,N5101416,141882652
AHF,202503_0033,16,33,0,33,100008,MR,03/19/2025,MEDIPAC-48-782,MEDIPAC DAILY                 ,USD,0.00,12704.66,GL,03/18/2025,               ,33000          ,     ,N480782,141875024
AHF,202503_0033,17,33,0,33,100008,MR,03/18/2025,MEDIPAC-46-1236,MEDIPAC DAILY                 ,USD,0.00,30738.62,GL,03/17/2025,               ,33000          ,     ,N4601236,141867607
AHF,202503_0033,18,33,0,33,100008,MR,03/15/2025,MEDIPAC-37-1696,MEDIPAC DAILY                 ,USD,0.00,14360.54,GL,03/14/2025,               ,33000          ,     ,N3701696,141622469
AHF,202503_0033,19,33,0,33,100008,MR,03/14/2025,MEDIPAC-33-1713,MEDIPAC DAILY                 ,USD,0.00,20227.95,GL,03/13/2025,               ,33000          ,     ,N3301713,141608894
