FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202505_0033,1,33,0,33,100000,MR,05/21/2025,MEDIPAC-57-1357,MEDIPAC DAILY                 ,USD,0.00,-210.00,GL,05/20/2025,               ,33000          ,     ,N5701357,143023537
AHF,202505_0033,2,33,0,33,100008,MR,05/15/2025,MEDIPAC-43-1781,MEDIPAC DAILY                 ,USD,0.00,7912.10,GL,05/14/2025,               ,33000          ,     ,N4301781,142969406
AHF,202505_0033,3,33,0,33,100008,MR,05/14/2025,MEDIPAC-37-1354,MEDIPAC DAILY                 ,USD,0.00,19357.61,GL,05/13/2025,               ,33000          ,     ,N3701354,142865158
AHF,202505_0033,4,33,0,33,100008,MR,05/10/2025,MEDIPAC-27-1657,MEDIPAC DAILY                 ,USD,0.00,14446.57,GL,05/09/2025,               ,33000          ,     ,N2701657,142847518
AHF,202505_0033,5,33,0,33,100008,MR,05/09/2025,MEDIPAC-23-1786,MEDIPAC DAILY                 ,USD,0.00,16119.97,GL,05/08/2025,               ,33000          ,     ,N2301786,142831331
AHF,202505_0033,6,33,0,33,100008,MR,05/08/2025,MEDIPAC-21-1324,MEDIPAC DAILY                 ,USD,0.00,18266.50,GL,05/07/2025,               ,33000          ,     ,N2101324,142821610
AHF,202505_0033,7,33,0,33,100008,MR,05/03/2025,MEDIPAC-8-1583,MEDIPAC DAILY                 ,USD,0.00,20856.99,GL,05/02/2025,               ,33000          ,     ,N801583,142724962
AHF,202505_0033,8,33,0,33,100008,MR,05/02/2025,MEDIPAC-2-1822,MEDIPAC DAILY                 ,USD,0.00,12265.00,GL,05/01/2025,               ,33000          ,     ,N201822,142705320
AHF,202505_0033,9,33,0,33,100008,JE,06/05/2025,-103-78,4.30 Loyale Service Fee       ,USD,0.00,-718.31,GL,05/31/2025,               ,33000          ,     ,I103078,143285870
AHF,202505_0033,10,33,0,33,100008,JE,06/05/2025,-103-77,4.30 Loyale Service Fee       ,USD,0.00,-718.31,GL,05/31/2025,               ,33000          ,     ,I103077,143285868
AHF,202505_0033,11,33,0,33,100008,JE,06/05/2025,-103-76,4.30 Loyale Service Fee       ,USD,0.00,-718.31,GL,05/31/2025,               ,33000          ,     ,I103076,143285866
AHF,202505_0033,12,33,0,33,100008,JE,06/05/2025,-103-75,4.30 Loyale Service Fee       ,USD,0.00,-718.31,GL,05/31/2025,               ,33000          ,     ,I103075,143285864
AHF,202505_0033,13,33,0,33,100008,JE,06/02/2025,-114-2,RC AP AN Activity             ,USD,0.00,-16377.35,GL,05/31/2025,               ,33000          ,     ,N11402,143181054
AHF,202505_0033,14,33,0,33,100008,MR,05/31/2025,MEDIPAC-103-1357,MEDIPAC DAILY                 ,USD,0.00,18536.21,GL,05/30/2025,               ,33000          ,     ,N10301357,143082570
