FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202503_0093,1,93,0,93,103201,JE,03/31/2025,-48,P1-25 Canton Ophth Loan       ,USD,0,-1340.59,GL,03/31/2025,               ,93000,     ,I22026,141983764,Global Ledger Transaction Interface created
AHF,202503_0093,2,93,0,93,105110,ZB,45660,GL190-1-130,Auto Offset From Zone 10      ,USD,0,-20766.49,AP,45660,               ,93000,     ,I10130,141640122,Global Ledger Transaction Interface created
AHF,202503_0093,3,93,0,93,105110,ZB,02/28/2025,GL190-1-2463,Auto Offset From Zone 10      ,USD,0,37406.55,PO,45660,               ,93000,     ,R102463,141840899,Global Ledger Transaction Interface created
AHF,202503_0093,4,93,0,93,105110,ZB,45809,GL190-6-408,Auto Offset From Zone 10      ,USD,0,-14630.9,AP,45719,               ,93000,     ,I60408,141645073,Global Ledger Transaction Interface created
AHF,202503_0093,5,93,0,93,105110,ZB,45779,GL190-11-401,Auto Offset From Zone 10      ,USD,0,-4000,AP,03/31/2025,               ,93000,     ,I110401,141651009,Global Ledger Transaction Interface created
AHF,202503_0093,6,93,0,93,105110,ZB,45659,GL190-18-331,Auto Offset From Zone 10      ,USD,0,-11069.21,AP,45841,               ,93000,     ,I180331,141658923,Global Ledger Transaction Interface created
AHF,202503_0093,7,93,0,93,105110,ZB,45660,GL190-31-225,Auto Offset From Zone 10      ,USD,0,-431,AP,03/14/2025,               ,93000,     ,I310225,141679688,Global Ledger Transaction Interface created
AHF,202503_0093,8,93,0,93,105110,ZB,45660,GL190-38-282,Auto Offset From Zone 10      ,USD,0,-659.67,AP,03/17/2025,               ,93000,     ,I380282,141858303,Global Ledger Transaction Interface created
AHF,202503_0093,9,93,0,93,105110,ZB,45393,GL190-152-355,Auto Offset From Zone 10      ,USD,0,-429.6,AP,45933,               ,93000,     ,N1520355,141733092,Global Ledger Transaction Interface created
AHF,202503_0093,10,93,0,93,105110,ZB,08/27/2024,GL190-258-117,Auto Offset From Zone 10      ,USD,0,-276.39,AP,03/13/2025,               ,93000,     ,N2580117,141789459,Global Ledger Transaction Interface created
