FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202510_0093,1,93,0,93,103201,JE,11/03/2025,-18-21,P10-25 Canton Ophth Loan      ,USD,0.00,-1080.18,GL,10/31/2025,               ,93000          ,     ,I18021,146144311
AHF,202510_0093,2,93,0,93,105110,ZB,09/30/2025,GL190-1-2363,Auto Offset From Zone 10      ,USD,0.00,53713.56,PO,10/01/2025,               ,93000          ,     ,R102363,145938013
AHF,202510_0093,3,93,0,93,105110,ZB,09/01/2025,GL190-9-414,Auto Offset From Zone 10      ,USD,0.00,-2390.80,AP,10/03/2025,               ,93000          ,     ,I90414,145808933
AHF,202510_0093,4,93,0,93,105110,ZB,10/01/2025,GL190-12-356,Auto Offset From Zone 10      ,USD,0.00,-1193.90,AP,10/06/2025,               ,93000          ,     ,I120356,145811380
AHF,202510_0093,5,93,0,93,105110,ZB,08/22/2025,GL190-18-252,Auto Offset From Zone 10      ,USD,0.00,-42810.00,AP,10/08/2025,               ,93000          ,     ,I180252,145817097
AHF,202510_0093,6,93,0,93,105110,ZB,07/29/2025,GL190-68-502,Auto Offset From Zone 10      ,USD,0.00,-2913.15,AP,10/02/2025,               ,93000          ,     ,N680502,145844058
AHF,202510_0093,7,93,0,93,105110,ZB,10/14/2025,GL190-205-5,Auto Offset To Zone 10        ,USD,0.00,-2602.79,AP,10/14/2025,               ,93000          ,     ,N20505,145902052
AHF,202510_0093,8,93,0,93,105110,ZB,10/16/2025,GL190-44-402,Auto Offset From Zone 10      ,USD,0.00,-2710.79,AP,10/16/2025,               ,93000          ,     ,I440402,145998498
AHF,202510_0093,9,93,0,93,105110,ZB,10/15/2025,GL190-53-391,Auto Offset From Zone 10      ,USD,0.00,-462.78,AP,10/20/2025,               ,93000          ,     ,I530391,146016108
AHF,202510_0093,10,93,0,93,105110,ZB,10/01/2025,GL190-58-339,Auto Offset From Zone 10      ,USD,0.00,-3090.21,AP,10/21/2025,               ,93000          ,     ,I580339,146056027
AHF,202510_0093,11,93,0,93,105110,ZB,09/06/2025,GL190-68-527,Auto Offset From Zone 10      ,USD,0.00,-505.83,AP,10/23/2025,               ,93000          ,     ,I680527,146074196
AHF,202510_0093,12,93,0,93,105110,ZB,10/20/2025,GL190-73-382,Auto Offset From Zone 10      ,USD,0.00,-81.41,AP,10/24/2025,               ,93000          ,     ,I730382,146083575
AHF,202510_0093,13,93,0,93,105110,ZB,10/24/2025,GL190-452-3,Auto Offset To Zone 10        ,USD,0.00,-221.13,AP,10/24/2025,               ,93000          ,     ,N45203,146079308
AHF,202510_0093,14,93,0,93,105110,ZB,11/01/2025,GL190-77-76,Auto Offset From Zone 10      ,USD,0.00,-29683.29,AP,10/24/2025,               ,93000          ,     ,I77076,146100503
AHF,202510_0093,15,93,0,93,105110,ZB,10/20/2025,GL190-78-282,Auto Offset From Zone 10      ,USD,0.00,-31.36,AP,10/28/2025,               ,93000          ,     ,I780282,146100575
AHF,202510_0093,16,93,0,93,105110,ZB,10/29/2025,GL190-551-5,Auto Offset To Zone 10        ,USD,0.00,-5870.02,AP,10/29/2025,               ,93000          ,     ,N55105,146105319
AHF,202510_0093,17,93,0,93,105110,ZB,10/28/2025,GL190-83-227,Auto Offset From Zone 10      ,USD,0.00,-2535.00,AP,10/30/2025,               ,93000          ,     ,I830227,146115504
AHF,202510_0093,18,93,0,93,105110,ZB,10/30/2025,GL190-86-272,Auto Offset From Zone 10      ,USD,0.00,-23379.72,AP,10/30/2025,               ,93000          ,     ,I860272,146124879
AHF,202510_0093,19,93,0,93,105110,ZB,10/31/2025,GL190-1-1698,Auto Offset From Zone 10      ,USD,0.00,-23546.56,PO,10/31/2025,               ,93000          ,     ,I101698,146232876
AHF,202510_0093,20,93,0,93,105110,ZB,11/06/2025,GL190-93-116,Auto Offset From Zone 10      ,USD,0.00,96977.51,GL,10/31/2025,               ,93000          ,     ,I930116,146324346
AHF,202510_0093,21,93,0,93,105110,ZB,11/11/2025,GL190-147-44,Auto Offset From Zone 10      ,USD,0.00,29683.29,GL,10/31/2025,               ,93000          ,     ,I147044,146395955
AHF,202510_0093,22,93,0,93,105110,ZB,11/06/2025,GL190-100-277,Auto Offset From Zone 10      ,USD,0.00,10776.52,GL,10/31/2025,               ,93000          ,     ,I1000277,146336046
AHF,202510_0093,23,93,0,93,105110,ZB,11/04/2025,GL190-51-86,Auto Offset From Zone 10      ,USD,0.00,359.40,GL,10/31/2025,               ,93000          ,     ,I51086,146310683
AHF,202510_0093,24,93,0,93,105110,ZB,11/03/2025,GL190-33-90,Auto Offset From Zone 10      ,USD,0.00,-359.93,GL,10/31/2025,               ,93000          ,     ,I33090,146293458
AHF,202510_0093,25,93,0,93,105110,ZB,11/03/2025,GL190-20-44,Auto Offset From Zone 10      ,USD,0.00,-31710.03,GL,10/31/2025,               ,93000          ,     ,I20044,146233513
AHF,202510_0093,26,93,0,93,105110,ZB,11/03/2025,GL190-18-35,Auto Offset From Zone 10      ,USD,0.00,1083.78,GL,10/31/2025,               ,93000          ,     ,I18035,146223594
AHF,202510_0093,27,93,0,93,105110,ZB,10/31/2025,GL190-16-59,Auto Offset From Zone 10      ,USD,0.00,66825.78,GL,10/31/2025,               ,93000          ,     ,I16059,146126667
AHF,202510_0093,28,93,0,93,105110,ZB,09/30/2025,GL190-558-7,Auto Offset From Zone 10      ,USD,0.00,-2462.48,AP,10/15/2025,               ,93000          ,     ,N55807,146108042
AHF,202510_0093,29,93,0,93,105110,ZB,09/11/2025,GL190-543-11,Auto Offset From Zone 10      ,USD,0.00,-11798.93,AP,10/31/2025,               ,93000          ,     ,N543011,146101263
AHF,202510_0093,30,93,0,93,105110,ZB,03/11/2025,GL190-532-111,Auto Offset From Zone 10      ,USD,0.00,-245.15,AP,10/27/2025,               ,93000          ,     ,N5320111,146101145
AHF,202510_0093,31,93,0,93,105110,ZB,10/09/2025,GL190-501-7,Auto Offset From Zone 10      ,USD,0.00,-10894.00,AP,10/10/2025,               ,93000          ,     ,N50107,146095371
AHF,202510_0093,32,93,0,93,105110,ZB,09/30/2025,GL190-498-10,Auto Offset From Zone 10      ,USD,0.00,-2351.66,AP,10/06/2025,               ,93000          ,     ,N498010,146095319
AHF,202510_0093,33,93,0,93,105110,ZB,10/03/2025,GL190-390-16,Auto Offset From Zone 10      ,USD,0.00,-1304.07,AP,10/09/2025,               ,93000          ,     ,N390016,146067351
AHF,202510_0093,34,93,0,93,105110,ZB,09/11/2025,GL190-60-106,Auto Offset From Zone 10      ,USD,0.00,-1052.94,AP,10/31/2025,               ,93000          ,     ,I600106,146056235
AHF,202510_0093,35,93,0,93,105110,ZB,09/30/2025,GL190-45-281,Auto Offset From Zone 10      ,USD,0.00,-698.17,AP,10/17/2025,               ,93000          ,     ,I450281,145998580
AHF,202510_0093,36,93,0,93,105110,ZB,10/13/2025,GL190-10833-4,Auto Offset From Zone 10      ,USD,0.00,-729.09,RJ,10/31/2025,               ,93000          ,     ,N1083304,145950256
AHF,202510_0093,37,93,0,93,105110,ZB,08/26/2025,GL190-195-68,Auto Offset From Zone 10      ,USD,0.00,-3154.25,AP,10/10/2025,               ,93000          ,     ,N195068,145896338
AHF,202510_0093,38,93,0,93,105110,ZB,10/10/2025,GL190-175-3,Auto Offset To Zone 10        ,USD,0.00,-1101.76,AP,10/10/2025,               ,93000          ,     ,N17503,145884895
AHF,202510_0093,39,93,0,93,105110,ZB,06/25/2025,GL190-129-221,Auto Offset From Zone 10      ,USD,0.00,-585.28,AP,10/07/2025,               ,93000          ,     ,N1290221,145867745
AHF,202510_0093,40,93,0,93,105110,ZB,10/06/2025,GL190-87-7,Auto Offset To Zone 10        ,USD,0.00,-81.75,AP,10/06/2025,               ,93000          ,     ,N8707,145851398
AHF,202510_0093,41,93,0,93,105110,ZB,10/08/2025,GL190-21-207,Auto Offset From Zone 10      ,USD,0.00,-2120.00,AP,10/08/2025,               ,93000          ,     ,I210207,145819546
AHF,202510_0093,42,93,0,93,105110,ZB,08/01/2025,GL190-8-74,Auto Offset From Zone 10      ,USD,0.00,-1033.72,AP,10/31/2025,               ,93000          ,     ,I8074,145807287
AHF,202510_0093,43,93,0,93,105110,ZB,10/01/2025,GL190-1-160,Auto Offset From Zone 10      ,USD,0.00,-22839.49,AP,10/01/2025,               ,93000          ,     ,I10160,145801572
AHF,202510_0093,44,93,0,93,107280,JE,11/04/2025,-10898-1,Spread Refrigeration Sales GL1,USD,0.00,-3932.98,RJ,10/31/2025,               ,93000          ,     ,N1089801,146290581
AHF,202510_0093,45,93,0,93,107280,JE,11/04/2025,-10897-1,Spread Direct Air Systems GL17,USD,0.00,-3631.33,RJ,10/31/2025,               ,93000          ,     ,N1089701,146290579
AHF,202510_0093,46,93,0,93,107280,JE,11/04/2025,-10891-1,Spread NextEra Energy Solution,USD,0.00,-2460.50,RJ,10/31/2025,               ,93000          ,     ,N1089101,146290567
