FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202508_0033,1,33,0,33,100000,MR,08/13/2025,MEDIPAC-37-1759,MEDIPAC DAILY                 ,USD,0,-20,GL,08/12/2025,               ,33000,     ,N3701759,144708837,Global Ledger Transaction Interface created
AHF,202508_0033,2,33,0,33,100008,MR,08/02/2025,MEDIPAC-6-1683,MEDIPAC DAILY                 ,USD,0,17958.03,GL,08/01/2025,               ,33000,     ,N601683,144410921,Global Ledger Transaction Interface created
AHF,202508_0033,3,33,0,33,100008,MR,08/30/2025,MEDIPAC-108-1295,MEDIPAC DAILY                 ,USD,0,17675.02,GL,08/29/2025,               ,33000,     ,N10801295,144963294,Global Ledger Transaction Interface created
AHF,202508_0033,4,33,0,33,100008,JE,09/02/2025,-109,RC AP AN Activity             ,USD,0,-6719.81,GL,08/31/2025,               ,33000,     ,N10702,144962799,Global Ledger Transaction Interface created
AHF,202508_0033,5,33,0,33,100008,MR,08/29/2025,MEDIPAC-89-1358,MEDIPAC DAILY                 ,USD,0,10078.72,GL,08/28/2025,               ,33000,     ,N8901358,144857287,Global Ledger Transaction Interface created
AHF,202508_0033,6,33,0,33,100008,MR,08/28/2025,MEDIPAC-87-1879,MEDIPAC DAILY                 ,USD,0,11551.57,GL,08/27/2025,               ,33000,     ,N8701879,144848329,Global Ledger Transaction Interface created
AHF,202508_0033,7,33,0,33,100008,MR,08/27/2025,MEDIPAC-82-1364,MEDIPAC DAILY                 ,USD,0,14105.05,GL,08/26/2025,               ,33000,     ,N8201364,144840133,Global Ledger Transaction Interface created
AHF,202508_0033,8,33,0,33,100008,MR,08/26/2025,MEDIPAC-78-1375,MEDIPAC DAILY                 ,USD,0,20253.39,GL,08/25/2025,               ,33000,     ,N7801375,144797478,Global Ledger Transaction Interface created
AHF,202508_0033,9,33,0,33,100008,MR,08/23/2025,MEDIPAC-69-1758,MEDIPAC DAILY                 ,USD,0,25175.36,GL,08/22/2025,               ,33000,     ,N6901758,144787412,Global Ledger Transaction Interface created
AHF,202508_0033,10,33,0,33,100008,MR,08/22/2025,MEDIPAC-67-1316,MEDIPAC DAILY                 ,USD,0,7544.3,GL,08/21/2025,               ,33000,     ,N6701316,144779387,Global Ledger Transaction Interface created
AHF,202508_0033,11,33,0,33,100008,MR,08/21/2025,MEDIPAC-62-1307,MEDIPAC DAILY                 ,USD,0,13831.78,GL,08/20/2025,               ,33000,     ,N6201307,144773444,Global Ledger Transaction Interface created
AHF,202508_0033,12,33,0,33,100008,MR,08/20/2025,MEDIPAC-57-1326,MEDIPAC DAILY                 ,USD,0,20815.7,GL,08/19/2025,               ,33000,     ,N5701326,144765752,Global Ledger Transaction Interface created
AHF,202508_0033,13,33,0,33,100008,MR,08/19/2025,MEDIPAC-53-1310,MEDIPAC DAILY                 ,USD,0,27006.02,GL,08/18/2025,               ,33000,     ,N5301310,144757134,Global Ledger Transaction Interface created
AHF,202508_0033,14,33,0,33,100008,MR,08/16/2025,MEDIPAC-46-1677,MEDIPAC DAILY                 ,USD,0,11688.17,GL,08/15/2025,               ,33000,     ,N4601677,144747329,Global Ledger Transaction Interface created
AHF,202508_0033,15,33,0,33,100008,MR,08/15/2025,MEDIPAC-42-1377,MEDIPAC DAILY                 ,USD,0,17875.05,GL,08/14/2025,               ,33000,     ,N4201377,144738159,Global Ledger Transaction Interface created
AHF,202508_0033,16,33,0,33,100008,MR,08/14/2025,MEDIPAC-40-1348,MEDIPAC DAILY                 ,USD,0,6697.95,GL,08/13/2025,               ,33000,     ,N4001348,144731510,Global Ledger Transaction Interface created
AHF,202508_0033,17,33,0,33,100008,MR,08/13/2025,MEDIPAC-37-1760,MEDIPAC DAILY                 ,USD,0,34952.93,GL,08/12/2025,               ,33000,     ,N3701760,144708838,Global Ledger Transaction Interface created
AHF,202508_0033,18,33,0,33,100008,MR,08/12/2025,MEDIPAC-30-1213,MEDIPAC DAILY                 ,USD,0,11028.85,GL,08/11/2025,               ,33000,     ,N3001213,144539058,Global Ledger Transaction Interface created
AHF,202508_0033,19,33,0,33,100008,MR,08/09/2025,MEDIPAC-25-1735,MEDIPAC DAILY                 ,USD,0,4854.65,GL,08/08/2025,               ,33000,     ,N2501735,144503862,Global Ledger Transaction Interface created
AHF,202508_0033,20,33,0,33,100008,MR,08/07/2025,MEDIPAC-19-1311,MEDIPAC DAILY                 ,USD,0,10860.66,GL,08/06/2025,               ,33000,     ,N1901311,144471121,Global Ledger Transaction Interface created
AHF,202508_0033,21,33,0,33,100008,JE,09/09/2025,-284,AHF Transfer                  ,USD,0,-145000,GL,08/31/2025,               ,33000,     ,N28301,145107760,Global Ledger Transaction Interface created
AHF,202508_0033,22,33,0,33,100008,JE,09/09/2025,-286,AHF Transfer                  ,USD,0,-155000,GL,08/31/2025,               ,33000,     ,N28303,145107762,Global Ledger Transaction Interface created
AHF,202508_0033,23,33,0,33,100008,MR,08/08/2025,MEDIPAC-21-1351,MEDIPAC DAILY                 ,USD,0,13708.62,GL,08/07/2025,               ,33000,     ,N2101351,144490967,Global Ledger Transaction Interface created
AHF,202508_0033,24,33,0,33,100008,MR,08/06/2025,MEDIPAC-16-1641,MEDIPAC DAILY                 ,USD,0,9080.3,GL,08/05/2025,               ,33000,     ,N1601641,144455750,Global Ledger Transaction Interface created
AHF,202508_0033,25,33,0,33,100008,MR,08/05/2025,MEDIPAC-12-1573,MEDIPAC DAILY                 ,USD,0,19374.4,GL,08/04/2025,               ,33000,     ,N1201573,144430854,Global Ledger Transaction Interface created
