FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202509_0060,1,60,0,60,100095,JE,09/15/2025,-2-4,Holmes Family Care Mgmt Fee   ,USD,0.00,-1707.00,GL,09/30/2025,               ,60000          ,     ,N204,145369102
AHF,202509_0060,2,60,0,60,100095,JE,09/15/2025,-3-4,Pioneer Offices Care Mgmt Fee ,USD,0.00,-2340.00,GL,09/30/2025,               ,60000          ,     ,N304,145369114
AHF,202509_0060,3,60,0,60,100095,AP,09/05/2025,      1207-18-1,Cash Disbursement             ,USD,0.00,-155.00,AP,09/05/2025,               ,60000          ,     ,N1801,145041403
AHF,202509_0060,4,60,0,60,100095,AP,09/09/2025,      1406-25-1,Cash Disbursement             ,USD,0.00,-753.50,AP,09/09/2025,               ,60000          ,     ,N2501,145063187
AHF,202509_0060,5,60,0,60,100095,AP,09/09/2025,      1407-25-2,Cash Disbursement             ,USD,0.00,-30.00,AP,09/09/2025,               ,60000          ,     ,N2502,145063188
AHF,202509_0060,6,60,0,60,100095,AP,09/11/2025,      1408-37-1,Cash Disbursement             ,USD,0.00,-27250.00,AP,09/11/2025,               ,60000          ,     ,N3701,145114997
AHF,202509_0060,7,60,0,60,100095,AP,09/11/2025,      1409-37-2,Cash Disbursement             ,USD,0.00,-270.00,AP,09/11/2025,               ,60000          ,     ,N3702,145114998
AHF,202509_0060,8,60,0,60,100095,AP,09/16/2025,AP170-55-1,Summarized transaction        ,USD,0.00,-877.50,AP,09/16/2025,               ,60000          ,     ,N5501,145174210
AHF,202509_0060,9,60,0,60,100095,JE,09/16/2025,-4-4,Transplant Transfer           ,USD,0.00,-291991.90,GL,09/30/2025,               ,60000          ,     ,N404,145377866
AHF,202509_0060,10,60,0,60,100095,JE,09/16/2025,-7-5,Fully Insured Optum Credit    ,USD,0.00,14716.84,GL,09/30/2025,               ,60000          ,     ,N705,145379975
AHF,202509_0060,11,60,0,60,100095,JE,09/16/2025,-8-10,Optum Growth Credit Dep.      ,USD,0.00,114744.62,GL,09/30/2025,               ,60000          ,     ,N8010,145380019
AHF,202509_0060,12,60,0,60,100095,JE,09/17/2025,-10-1,AHIC to AIC Interzone Transfer,USD,0.00,342990.50,GL,09/30/2025,               ,60000          ,     ,N1001,145384158
AHF,202509_0060,13,60,0,60,100095,JE,09/17/2025,-12-2,Magellan Rx Rebates Due - MEWA,USD,0.00,-4844.35,GL,09/30/2025,               ,60000          ,     ,N1202,145387859
AHF,202509_0060,14,60,0,60,100095,JE,09/17/2025,-13-2,AIC to AHF Payable Transfer   ,USD,0.00,-45.00,GL,09/30/2025,               ,60000          ,     ,N1302,145387864
AHF,202509_0060,15,60,0,60,100095,JE,09/17/2025,-14-1,QHP Premium & Optum Credit Dep,USD,0.00,1826.84,GL,09/30/2025,               ,60000          ,     ,N1401,145387871
AHF,202509_0060,16,60,0,60,100095,AP,09/18/2025,      1411-69-1,Cash Disbursement             ,USD,0.00,-42.50,AP,09/18/2025,               ,60000          ,     ,N6901,145384225
AHF,202509_0060,17,60,0,60,100095,JE,09/16/2025,-283-3,AIC Reinsurance               ,USD,0.00,3304146.08,RJ,09/30/2025,               ,60000          ,     ,N28303,145377962
AHF,202509_0060,18,60,0,60,100095,JE,09/17/2025,-400-4,Capitation                    ,USD,0.00,-1913273.94,RJ,09/30/2025,               ,60000          ,     ,N40004,145384194
AHF,202509_0060,19,60,0,60,100095,JE,09/18/2025,-311-6,Optum Admin Fee Expense       ,USD,0.00,-6474.12,RJ,09/30/2025,               ,60000          ,     ,I31106,145391582
AHF,202509_0060,20,60,0,60,100095,JE,09/19/2025,-309-1,AIC Optum Rx Claims Exp       ,USD,0.00,-2648926.28,RJ,09/30/2025,               ,60000          ,     ,N30901,145398395
AHF,202509_0060,21,60,0,60,100095,JE,09/19/2025,-336-1,Marketplace Rx Claims Expense ,USD,0.00,-1337514.51,RJ,09/30/2025,               ,60000          ,     ,N33601,145398393
AHF,202509_0060,22,60,0,60,100095,JE,09/19/2025,-414-1,Fitness Partners- choices     ,USD,0.00,-6683.05,RJ,09/30/2025,               ,60000          ,     ,N41401,145401503
AHF,202509_0060,23,60,0,60,100095,JE,09/22/2025,-21-3,Pomerene Transfer AUG P2      ,USD,0.00,97960.37,GL,09/30/2025,               ,60000          ,     ,N2103,145412519
AHF,202509_0060,24,60,0,60,100095,AP,09/23/2025,      1412-85-1,Cash Disbursement             ,USD,0.00,-235.00,AP,09/23/2025,               ,60000          ,     ,N8501,145413067
AHF,202509_0060,25,60,0,60,100095,JE,09/23/2025,-311-1,Independent Health Pmt        ,USD,0.00,-52629.09,RJ,09/30/2025,               ,60000          ,     ,N31101,145419608
AHF,202509_0060,26,60,0,60,100095,JE,09/23/2025,-311-2,CMS Payment                   ,USD,0.00,2500366.79,RJ,09/30/2025,               ,60000          ,     ,N31102,145419609
AHF,202509_0060,27,60,0,60,100095,AP,09/25/2025,      1413-93-1,Cash Disbursement             ,USD,0.00,-621875.03,AP,09/25/2025,               ,60000          ,     ,N9301,145463299
AHF,202509_0060,28,60,0,60,100095,AP,09/25/2025,      1414-93-2,Cash Disbursement             ,USD,0.00,-500.00,AP,09/25/2025,               ,60000          ,     ,N9302,145463300
