FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202501_0030,1,30,0,30,101010,JE,45749,-183,DME Boutique AR Activity      ,USD,0,-2209,GL,01/31/2025,               ,30002,     ,N17805,140855311,Global Ledger Transaction Interface created
AHF,202501_0030,2,30,0,30,101010,JE,45749,-182,DME Boutique AR Activity      ,USD,0,-2209,GL,01/31/2025,               ,30002,     ,N17804,140855310,Global Ledger Transaction Interface created
AHF,202501_0030,3,30,0,30,101010,JE,45749,-180,DME Boutique AR Activity      ,USD,0,7667,GL,01/31/2025,               ,30002,     ,N17802,140855308,Global Ledger Transaction Interface created
AHF,202501_0030,4,30,0,30,101010,JE,45749,-214,Brightree Journal Export ARAdj,USD,0,-122528.55,GL,01/31/2025,               ,30002,     ,N177037,140855179,Global Ledger Transaction Interface created
AHF,202501_0030,5,30,0,30,101010,JE,45749,-213,Brightree Journal Export ARAdj,USD,0,-143062.28,GL,01/31/2025,               ,30002,     ,N177036,140855178,Global Ledger Transaction Interface created
AHF,202501_0030,6,30,0,30,101010,JE,45749,-212,Brightree Journal Export ARAdj,USD,0,-45582.19,GL,01/31/2025,               ,30002,     ,N177035,140855177,Global Ledger Transaction Interface created
AHF,202501_0030,7,30,0,30,101010,JE,45749,-211,Brightree Journal Export ARAdj,USD,0,-39282.81,GL,01/31/2025,               ,30002,     ,N177034,140855176,Global Ledger Transaction Interface created
AHF,202501_0030,8,30,0,30,101010,JE,45749,-210,Brightree Journal Export ARAdj,USD,0,-487366.33,GL,01/31/2025,               ,30002,     ,N177033,140855175,Global Ledger Transaction Interface created
AHF,202501_0030,9,30,0,30,101010,JE,45749,-206,Brightree Journal Export ARPmt,USD,0,-67008.34,GL,01/31/2025,               ,30002,     ,N177029,140855171,Global Ledger Transaction Interface created
AHF,202501_0030,10,30,0,30,101010,JE,45749,-205,Brightree Journal Export ARPmt,USD,0,-125308.23,GL,01/31/2025,               ,30002,     ,N177028,140855170,Global Ledger Transaction Interface created
AHF,202501_0030,11,30,0,30,101010,JE,45749,-204,Brightree Journal Export ARPmt,USD,0,-51612.26,GL,01/31/2025,               ,30002,     ,N177027,140855169,Global Ledger Transaction Interface created
AHF,202501_0030,12,30,0,30,101010,JE,45749,-203,Brightree Journal Export ARPmt,USD,0,-47960.55,GL,01/31/2025,               ,30002,     ,N177026,140855168,Global Ledger Transaction Interface created
AHF,202501_0030,13,30,0,30,101010,JE,45749,-202,Brightree Journal Export ARPmt,USD,0,-284189.34,GL,01/31/2025,               ,30002,     ,N177025,140855167,Global Ledger Transaction Interface created
AHF,202501_0030,14,30,0,30,101010,JE,45749,-191,Brightree Journal Export ARRev,USD,0,199512.63,GL,01/31/2025,               ,30002,     ,N177014,140855156,Global Ledger Transaction Interface created
AHF,202501_0030,15,30,0,30,101010,JE,45749,-190,Brightree Journal Export ARRev,USD,0,246153.59,GL,01/31/2025,               ,30002,     ,N177013,140855155,Global Ledger Transaction Interface created
AHF,202501_0030,16,30,0,30,101010,JE,45749,-189,Brightree Journal Export ARRev,USD,0,82402.45,GL,01/31/2025,               ,30002,     ,N177012,140855154,Global Ledger Transaction Interface created
AHF,202501_0030,17,30,0,30,101010,JE,45749,-188,Brightree Journal Export ARRev,USD,0,723032.48,GL,01/31/2025,               ,30002,     ,N177011,140855153,Global Ledger Transaction Interface created
AHF,202501_0030,18,30,0,30,101010,JE,45749,-187,Brightree Journal Export ARRev,USD,0,75951.13,GL,01/31/2025,               ,30002,     ,N177010,140855152,Global Ledger Transaction Interface created
AHF,202501_0030,19,30,0,30,101010,AD,01/16/2025,   3076520-384-6,999376755CHERYL HOUSEHOLDER   ,USD,0,1300,AP,01/21/2025,               ,30002,     ,N38406,139809334,Global Ledger Transaction Interface created
AHF,202501_0030,20,30,0,30,101010,AD,01/16/2025,   3076519-384-5,999376754LINDA HINKLE         ,USD,0,60.89,AP,01/21/2025,               ,30002,     ,N38405,139809333,Global Ledger Transaction Interface created
AHF,202501_0030,21,30,0,30,101010,AD,45931,   3074808-289-60,999376582LESLIE KUNTZ         ,USD,0,535.5,AP,01/16/2025,               ,30002,     ,N289060,139781067,Global Ledger Transaction Interface created
AHF,202501_0030,22,30,0,30,101010,AD,45839,   3073334-210-7,999376222SALLY SENGOS         ,USD,0,300,AP,45931,               ,30002,     ,N21007,139726915,Global Ledger Transaction Interface created
AHF,202501_0030,23,30,0,30,101010,AD,45839,   3073333-210-6,999376221Harry Miller         ,USD,0,300,AP,45931,               ,30002,     ,N21006,139726914,Global Ledger Transaction Interface created
AHF,202501_0030,24,30,0,30,101010,AD,45717,   3073332-210-5,999376220Christine Duell      ,USD,0,105,AP,45931,               ,30002,     ,N21005,139726913,Global Ledger Transaction Interface created
AHF,202501_0030,25,30,0,30,102230,JE,02/14/2025,-366,DME COGS                      ,USD,0,37684.22,GL,01/31/2025,               ,30002,     ,N36303,141066387,Global Ledger Transaction Interface created
AHF,202501_0030,26,30,0,30,102230,JE,45993,-347,HC Hosp Pall Allow 01         ,USD,0,15750,GL,01/31/2025,               ,30002,     ,N33809,141035443,Global Ledger Transaction Interface created
AHF,202501_0030,27,30,0,30,105033,ZB,12/18/2024,GL190-38-6,Auto Offset From Zone 33      ,USD,0,-426.39,AP,45689,               ,30002,     ,N3806,139989211,Global Ledger Transaction Interface created
AHF,202501_0030,28,30,0,30,105110,ZB,45932,GL190-292-19,Auto Offset From Zone 10      ,USD,0,-10054.4,GL,01/31/2025,               ,30002,     ,N292019,140930721,Global Ledger Transaction Interface created
AHF,202501_0030,29,30,0,30,105110,ZB,01/16/2025,GL190-270-9,Auto Offset To Zone 10        ,USD,0,-1821.57,AP,01/16/2025,               ,30002,     ,N27009,140256665,Global Ledger Transaction Interface created
AHF,202501_0030,30,30,0,30,105110,ZB,12/23/2024,GL190-250-8,Auto Offset From Zone 10      ,USD,0,-39.96,AP,45658,               ,30002,     ,N25008,140236923,Global Ledger Transaction Interface created
AHF,202501_0030,31,30,0,30,105110,ZB,01/15/2025,GL190-242-7,Auto Offset To Zone 10        ,USD,0,-836.87,AP,01/15/2025,               ,30002,     ,N24207,140227945,Global Ledger Transaction Interface created
AHF,202501_0030,32,30,0,30,105110,ZB,01/13/2025,GL190-201-5,Auto Offset To Zone 10        ,USD,0,-1095.01,AP,01/13/2025,               ,30002,     ,N20105,140188455,Global Ledger Transaction Interface created
AHF,202501_0030,33,30,0,30,105110,ZB,45931,GL190-165-7,Auto Offset To Zone 10        ,USD,0,-25012.55,AP,45931,               ,30002,     ,N16507,140148965,Global Ledger Transaction Interface created
AHF,202501_0030,34,30,0,30,105110,ZB,09/26/2024,GL190-152-269,Auto Offset From Zone 10      ,USD,0,-53.57,AP,45901,               ,30002,     ,N1520269,140138204,Global Ledger Transaction Interface created
AHF,202501_0030,35,30,0,30,105110,ZB,01/24/2025,GL190-58-312,Auto Offset From Zone 10      ,USD,0,-603.06,AP,01/24/2025,               ,30002,     ,I580312,140043071,Global Ledger Transaction Interface created
AHF,202501_0030,36,30,0,30,105110,ZB,45455,GL190-56-56,Auto Offset From Zone 10      ,USD,0,-24.51,AP,01/23/2025,               ,30002,     ,I56056,140037684,Global Ledger Transaction Interface created
AHF,202501_0030,37,30,0,30,105110,ZB,45505,GL190-55-260,Auto Offset From Zone 10      ,USD,0,-2190.44,AP,01/23/2025,               ,30002,     ,I550260,140034098,Global Ledger Transaction Interface created
AHF,202501_0030,38,30,0,30,105110,ZB,45717,GL190-53-9,Auto Offset To Zone 10        ,USD,0,-30917.29,AP,45717,               ,30002,     ,N5309,140028700,Global Ledger Transaction Interface created
AHF,202501_0030,39,30,0,30,105110,ZB,45931,GL190-52-220,Auto Offset From Zone 10      ,USD,0,-354.54,AP,01/22/2025,               ,30002,     ,I520220,140023324,Global Ledger Transaction Interface created
AHF,202501_0030,40,30,0,30,105110,ZB,01/21/2025,GL190-49-222,Auto Offset From Zone 10      ,USD,0,-13.75,AP,01/21/2025,               ,30002,     ,I490222,140014347,Global Ledger Transaction Interface created
AHF,202501_0030,41,30,0,30,105110,ZB,01/14/2025,GL190-40-226,Auto Offset From Zone 10      ,USD,0,-36.75,AP,01/17/2025,               ,30002,     ,I400226,139992811,Global Ledger Transaction Interface created
AHF,202501_0030,42,30,0,30,105110,ZB,45749,GL190-47-78,Auto Offset From Zone 10      ,USD,0,-774.35,GL,01/31/2025,               ,30002,     ,I47078,140855323,Global Ledger Transaction Interface created
AHF,202501_0030,43,30,0,30,105110,ZB,45749,GL190-177-60,Auto Offset From Zone 10      ,USD,0,577143.57,GL,01/31/2025,               ,30002,     ,N177060,140855375,Global Ledger Transaction Interface created
AHF,202501_0030,44,30,0,30,105110,ZB,45749,GL190-46-132,Auto Offset From Zone 10      ,USD,0,-479.5,GL,01/31/2025,               ,30002,     ,I460132,140868013,Global Ledger Transaction Interface created
AHF,202501_0030,45,30,0,30,105110,ZB,45779,GL190-57-71,Auto Offset From Zone 10      ,USD,0,479.5,GL,01/31/2025,               ,30002,     ,I57071,140868067,Global Ledger Transaction Interface created
AHF,202501_0030,46,30,0,30,105110,ZB,45902,GL190-270-30,Auto Offset From Zone 10      ,USD,0,-1485.49,GL,01/31/2025,               ,30002,     ,N270030,140914632,Global Ledger Transaction Interface created
AHF,202501_0030,47,30,0,30,105110,ZB,02/14/2025,GL190-157-15,Auto Offset From Zone 10      ,USD,0,0.25,GL,01/31/2025,               ,30002,     ,I157015,141066276,Global Ledger Transaction Interface created
AHF,202501_0030,48,30,0,30,105110,ZB,45932,GL190-112-197,Auto Offset From Zone 10      ,USD,0,-58.67,GL,01/31/2025,               ,30002,     ,I1120197,140930585,Global Ledger Transaction Interface created
AHF,202501_0030,49,30,0,30,105110,ZB,45932,GL190-111-190,Auto Offset From Zone 10      ,USD,0,2734.5,GL,01/31/2025,               ,30002,     ,I1110190,140927015,Global Ledger Transaction Interface created
AHF,202501_0030,50,30,0,30,105110,ZB,45810,GL190-75-31,Auto Offset From Zone 10      ,USD,0,33199.61,GL,01/31/2025,               ,30002,     ,I75031,140926935,Global Ledger Transaction Interface created
AHF,202501_0030,51,30,0,30,105110,ZB,45840,GL190-94-22,Auto Offset From Zone 10      ,USD,0,-13.94,GL,01/31/2025,               ,30002,     ,I94022,140907055,Global Ledger Transaction Interface created
AHF,202501_0030,52,30,0,30,105110,ZB,45840,GL190-93-895,Auto Offset From Zone 10      ,USD,0,-188.54,GL,01/31/2025,               ,30002,     ,I930895,140903601,Global Ledger Transaction Interface created
AHF,202501_0030,53,30,0,30,105110,ZB,45840,GL190-91-869,Auto Offset From Zone 10      ,USD,0,-957.43,GL,01/31/2025,               ,30002,     ,I910869,140903521,Global Ledger Transaction Interface created
AHF,202501_0030,54,30,0,30,105110,ZB,45779,GL190-70-193,Auto Offset From Zone 10      ,USD,0,-20972.59,GL,01/31/2025,               ,30002,     ,I700193,140873040,Global Ledger Transaction Interface created
AHF,202501_0030,55,30,0,30,105110,ZB,45779,GL45-59-1702,Auto offset from zone 10      ,USD,0,-24.08,GL,01/31/2025,               ,30002,     ,I5901702,140867224,Global Ledger Transaction Interface created
AHF,202501_0030,56,30,0,30,105110,ZB,45779,GL45-58-1702,Auto offset from zone 10      ,USD,0,-24.08,GL,01/31/2025,               ,30002,     ,I5801702,140867204,Global Ledger Transaction Interface created
AHF,202501_0030,57,30,0,30,105110,ZB,45779,GL190-56-27,Auto Offset From Zone 10      ,USD,0,-793.99,GL,01/31/2025,               ,30002,     ,I56027,140868039,Global Ledger Transaction Interface created
AHF,202501_0030,58,30,0,30,105110,ZB,45749,GL190-178-8,Auto Offset From Zone 10      ,USD,0,2209,GL,01/31/2025,               ,30002,     ,N17808,140855399,Global Ledger Transaction Interface created
AHF,202501_0030,59,30,0,30,105110,ZB,45749,GL190-45-118,Auto Offset From Zone 10      ,USD,0,-34,GL,01/31/2025,               ,30002,     ,I450118,140849433,Global Ledger Transaction Interface created
AHF,202501_0030,60,30,0,30,105110,ZB,45749,GL190-37-35,Auto Offset From Zone 10      ,USD,0,-28,GL,01/31/2025,               ,30002,     ,I37035,140846582,Global Ledger Transaction Interface created
AHF,202501_0030,61,30,0,30,105110,ZB,45749,GL190-36-68,Auto Offset From Zone 10      ,USD,0,-250,GL,01/31/2025,               ,30002,     ,I36068,140846534,Global Ledger Transaction Interface created
AHF,202501_0030,62,30,0,30,105110,ZB,45749,GL190-35-118,Auto Offset From Zone 10      ,USD,0,-2675.62,GL,01/31/2025,               ,30002,     ,I350118,140846494,Global Ledger Transaction Interface created
AHF,202501_0030,63,30,0,30,105110,ZB,01/24/2025,GL190-19-2600,Auto Offset From Zone 10      ,USD,0,-52.95,IC,01/24/2025,               ,30002,     ,I1902600,140760500,Global Ledger Transaction Interface created
AHF,202501_0030,64,30,0,30,105110,ZB,45638,GL190-588-115,Auto Offset From Zone 10      ,USD,0,-234,AP,01/30/2025,               ,30002,     ,N5880115,140643283,Global Ledger Transaction Interface created
AHF,202501_0030,65,30,0,30,105110,ZB,01/31/2025,GL190-577-3,Auto Offset To Zone 10        ,USD,0,-3284.49,AP,01/31/2025,               ,30002,     ,N57703,140642874,Global Ledger Transaction Interface created
AHF,202501_0030,66,30,0,30,105110,ZB,01/31/2025,GL190-15-169,Auto Offset From Zone 10      ,USD,0,-28,GL,01/31/2025,               ,30002,     ,I150169,140643579,Global Ledger Transaction Interface created
AHF,202501_0030,67,30,0,30,105110,ZB,01/30/2025,GL190-546-5,Auto Offset To Zone 10        ,USD,0,-58.46,AP,01/30/2025,               ,30002,     ,N54605,140636060,Global Ledger Transaction Interface created
AHF,202501_0030,68,30,0,30,105110,ZB,01/20/2025,GL190-71-189,Auto Offset From Zone 10      ,USD,0,-491.07,AP,01/30/2025,               ,30002,     ,I710189,140635953,Global Ledger Transaction Interface created
AHF,202501_0030,69,30,0,30,105110,ZB,01/29/2025,GL190-12-547,Auto Offset From Zone 10      ,USD,0,-15516.98,GL,01/31/2025,               ,30002,     ,I120547,140625230,Global Ledger Transaction Interface created
AHF,202501_0030,70,30,0,30,105110,ZB,01/23/2025,GL190-398-3,Auto Offset To Zone 10        ,USD,0,-1183.14,AP,01/23/2025,               ,30002,     ,N39803,140355390,Global Ledger Transaction Interface created
AHF,202501_0030,71,30,0,30,105110,ZB,01/23/2025,GL190-396-7,Auto Offset To Zone 10        ,USD,0,-1860.75,AP,01/23/2025,               ,30002,     ,N39607,140353595,Global Ledger Transaction Interface created
AHF,202501_0030,72,30,0,30,105110,ZB,45385,GL190-340-237,Auto Offset From Zone 10      ,USD,0,-435.9,AP,01/20/2025,               ,30002,     ,N3400237,140321294,Global Ledger Transaction Interface created
AHF,202501_0030,73,30,0,30,105110,ZB,11/21/2024,GL190-304-7,Auto Offset From Zone 10      ,USD,0,763.64,AP,45870,               ,30002,     ,N30407,140287181,Global Ledger Transaction Interface created
AHF,202501_0030,74,30,0,30,105110,ZB,01/17/2025,GL190-297-13,Auto Offset To Zone 10        ,USD,0,-17595.8,AP,01/17/2025,               ,30002,     ,N297013,140280000,Global Ledger Transaction Interface created
AHF,202501_0030,75,30,0,30,105110,ZB,07/23/2024,GL190-284-205,Auto Offset From Zone 10      ,USD,0,-13.35,AP,01/15/2025,               ,30002,     ,N2840205,140272825,Global Ledger Transaction Interface created
