FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202502_0030,1,30,0,30,101010,AD,02/18/2025,   3088755-495-3,999378023DAVID BUTLER         ,USD,0,425.04,AP,02/25/2025,               ,30002,     ,N49503,141296974,Global Ledger Transaction Interface created
AHF,202502_0030,2,30,0,30,101010,AD,02/13/2025,   3086885-372-2,999377885KUKLA JUDITH         ,USD,0,75,AP,02/18/2025,               ,30002,     ,N37202,141224458,Global Ledger Transaction Interface created
AHF,202502_0030,3,30,0,30,101010,AD,02/13/2025,   3086603-342-5,999377881ROY DAVIS            ,USD,0,81.6,AP,02/18/2025,               ,30002,     ,N34205,141216790,Global Ledger Transaction Interface created
AHF,202502_0030,4,30,0,30,101010,AD,45810,   3085145-261-11,999377725Donald Penny         ,USD,0,100,AP,02/13/2025,               ,30002,     ,N261011,141075087,Global Ledger Transaction Interface created
AHF,202502_0030,5,30,0,30,101010,AD,01/31/2025,   3085144-261-10,999377724Calvin Simpson       ,USD,0,196,AP,02/13/2025,               ,30002,     ,N261010,141075086,Global Ledger Transaction Interface created
AHF,202502_0030,6,30,0,30,101010,JE,45719,-134,Brightree Journal Export ARAdj,USD,0,-96207.96,GL,02/28/2025,               ,30002,     ,N97037,141407476,Global Ledger Transaction Interface created
AHF,202502_0030,7,30,0,30,101010,JE,45719,-133,Brightree Journal Export ARAdj,USD,0,-156083.22,GL,02/28/2025,               ,30002,     ,N97036,141407475,Global Ledger Transaction Interface created
AHF,202502_0030,8,30,0,30,101010,JE,45719,-132,Brightree Journal Export ARAdj,USD,0,-46470.69,GL,02/28/2025,               ,30002,     ,N97035,141407474,Global Ledger Transaction Interface created
AHF,202502_0030,9,30,0,30,101010,JE,45719,-131,Brightree Journal Export ARAdj,USD,0,-39704.75,GL,02/28/2025,               ,30002,     ,N97034,141407473,Global Ledger Transaction Interface created
AHF,202502_0030,10,30,0,30,101010,JE,45719,-130,Brightree Journal Export ARAdj,USD,0,-547746.74,GL,02/28/2025,               ,30002,     ,N97033,141407472,Global Ledger Transaction Interface created
AHF,202502_0030,11,30,0,30,101010,JE,45719,-126,Brightree Journal Export ARPmt,USD,0,-56670.68,GL,02/28/2025,               ,30002,     ,N97029,141407468,Global Ledger Transaction Interface created
AHF,202502_0030,12,30,0,30,101010,JE,45719,-125,Brightree Journal Export ARPmt,USD,0,-97578.79,GL,02/28/2025,               ,30002,     ,N97028,141407467,Global Ledger Transaction Interface created
AHF,202502_0030,13,30,0,30,101010,JE,45719,-124,Brightree Journal Export ARPmt,USD,0,-26465.75,GL,02/28/2025,               ,30002,     ,N97027,141407466,Global Ledger Transaction Interface created
AHF,202502_0030,14,30,0,30,101010,JE,45719,-123,Brightree Journal Export ARPmt,USD,0,-37872.57,GL,02/28/2025,               ,30002,     ,N97026,141407465,Global Ledger Transaction Interface created
AHF,202502_0030,15,30,0,30,101010,JE,45719,-122,Brightree Journal Export ARPmt,USD,0,-214615.65,GL,02/28/2025,               ,30002,     ,N97025,141407464,Global Ledger Transaction Interface created
AHF,202502_0030,16,30,0,30,101010,JE,45719,-111,Brightree Journal Export ARRev,USD,0,149021.57,GL,02/28/2025,               ,30002,     ,N97014,141407453,Global Ledger Transaction Interface created
AHF,202502_0030,17,30,0,30,101010,JE,45719,-107,Brightree Journal Export ARRev,USD,0,75008.44,GL,02/28/2025,               ,30002,     ,N97010,141407449,Global Ledger Transaction Interface created
AHF,202502_0030,18,30,0,30,101010,JE,45719,-110,Brightree Journal Export ARRev,USD,0,251381.08,GL,02/28/2025,               ,30002,     ,N97013,141407452,Global Ledger Transaction Interface created
AHF,202502_0030,19,30,0,30,101010,JE,45719,-109,Brightree Journal Export ARRev,USD,0,83920.47,GL,02/28/2025,               ,30002,     ,N97012,141407451,Global Ledger Transaction Interface created
AHF,202502_0030,20,30,0,30,101010,JE,45719,-108,Brightree Journal Export ARRev,USD,0,734937.23,GL,02/28/2025,               ,30002,     ,N97011,141407450,Global Ledger Transaction Interface created
AHF,202502_0030,21,30,0,30,101010,JE,45780,-227,DME A/R Rec 02                ,USD,0,-62665.05,GL,02/28/2025,               ,30002,     ,N22601,141489124,Global Ledger Transaction Interface created
AHF,202502_0030,22,30,0,30,102230,JE,45780,-228,DME INF Allowances 02        ,USD,0,151000,GL,02/28/2025,               ,30002,     ,N22701,141489331,Global Ledger Transaction Interface created
AHF,202502_0030,23,30,0,30,105110,ZB,02/28/2025,GL190-5-1653,Auto Offset From Zone 10      ,USD,0,24.08,PR,02/28/2025,               ,30002,     ,I501653,141265465,Global Ledger Transaction Interface created
AHF,202502_0030,24,30,0,30,105110,ZB,02/28/2025,GL190-9-8433,Auto Offset From Zone 10      ,USD,0,-42822.45,PR,02/28/2025,               ,30002,     ,I908433,141289642,Global Ledger Transaction Interface created
AHF,202502_0030,25,30,0,30,105110,ZB,02/25/2025,GL190-9-165,Auto Offset From Zone 10      ,USD,0,-41.32,GL,02/28/2025,               ,30002,     ,I90165,141289114,Global Ledger Transaction Interface created
AHF,202502_0030,26,30,0,30,105110,ZB,45718,GL190-8-5443,Auto Offset From Zone 10      ,USD,0,-1957.59,PR,02/22/2025,               ,30002,     ,I805443,141289510,Global Ledger Transaction Interface created
AHF,202502_0030,27,30,0,30,105110,ZB,45718,GL190-24-9,Auto Offset To Zone 10        ,USD,0,-12507.06,AP,45718,               ,30002,     ,N2409,140947791,Global Ledger Transaction Interface created
AHF,202502_0030,28,30,0,30,105110,ZB,45296,GL190-13-118,Auto Offset From Zone 10      ,USD,0,-198.74,AP,45779,               ,30002,     ,I130118,140940868,Global Ledger Transaction Interface created
AHF,202502_0030,29,30,0,30,105110,ZB,45659,GL190-6-205,Auto Offset From Zone 10      ,USD,0,-24.88,AP,45718,               ,30002,     ,I60205,140936712,Global Ledger Transaction Interface created
AHF,202502_0030,30,30,0,30,105110,ZB,01/29/2025,GL190-5-312,Auto Offset From Zone 10      ,USD,0,-62166.2,AP,45718,               ,30002,     ,I50312,140936252,Global Ledger Transaction Interface created
