FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202504_0085,1,85,0,85,100008,JE,45721,-22,4/29/2025 Aetna Deposit       ,USD,0,134414,GL,04/30/2025,               ,86000,     ,N4018,142721760,Global Ledger Transaction Interface created
AHF,202504_0085,2,85,0,85,100072,JE,45721,-15,4/17/2025 Anthem Deposit      ,USD,0,92939.52,GL,04/30/2025,               ,85000,     ,N4011,142721753,Global Ledger Transaction Interface created
AHF,202504_0085,3,85,0,85,100072,JE,45721,-14,4/17/2025 Anthem Deposit      ,USD,0,1288.03,GL,04/30/2025,               ,85000,     ,N4010,142721752,Global Ledger Transaction Interface created
AHF,202504_0085,4,85,0,85,100072,JE,45721,-13,4/17/2025 Anthem Deposit      ,USD,0,1001.32,GL,04/30/2025,               ,85000,     ,N409,142721751,Global Ledger Transaction Interface created
AHF,202504_0085,5,85,0,85,100072,JE,45721,-11,4/14/2025 MMO Deposit         ,USD,0,29067,GL,04/30/2025,               ,85000,     ,N407,142721749,Global Ledger Transaction Interface created
AHF,202504_0085,6,85,0,85,100072,JE,45721,-9,4/11/2025 MMO Deposit         ,USD,0,31293,GL,04/30/2025,               ,85000,     ,N405,142721747,Global Ledger Transaction Interface created
AHF,202504_0085,7,85,0,85,100072,JE,45721,-7,4/11/2025 MMO Deposit         ,USD,0,28842,GL,04/30/2025,               ,85000,     ,N403,142721745,Global Ledger Transaction Interface created
AHF,202504_0085,8,85,0,85,100072,JE,45721,-5,4/1/2025 Valor Deposit        ,USD,0,714,GL,04/30/2025,               ,85000,     ,N401,142721743,Global Ledger Transaction Interface created
AHF,202504_0085,9,85,0,85,100072,JE,45721,-20,4/21/2025 Anthem Deposit      ,USD,0,470795.87,GL,04/30/2025,               ,85000,     ,N4016,142721758,Global Ledger Transaction Interface created
AHF,202504_0085,10,85,0,85,100072,JE,45721,-18,4/29/2025 Valor Deposit       ,USD,0,717,GL,04/30/2025,               ,85000,     ,N4014,142721756,Global Ledger Transaction Interface created
AHF,202504_0085,11,85,0,85,100072,AP,04/24/2025,AP170-14-3,Summarized transaction        ,USD,0,-53.81,AP,04/24/2025,               ,85000,     ,N1403,142514296,Global Ledger Transaction Interface created
AHF,202504_0085,12,85,0,85,100072,AP,04/24/2025,      3678-14-2,Cash Disbursement             ,USD,0,-186.25,AP,04/24/2025,               ,85000,     ,N1402,142514295,Global Ledger Transaction Interface created
AHF,202504_0085,13,85,0,85,100072,AP,04/24/2025,      3677-14-1,Cash Disbursement             ,USD,0,-24,AP,04/24/2025,               ,85000,     ,N1401,142514294,Global Ledger Transaction Interface created
AHF,202504_0085,14,85,0,85,100072,AP,04/18/2025,      2644-11-1,Cash Disbursement             ,USD,0,-5523.75,AP,04/18/2025,               ,85000,     ,N1101,142454799,Global Ledger Transaction Interface created
AHF,202504_0085,15,85,0,85,100072,AP,04/17/2025,      3676-10-12,Cash Disbursement             ,USD,0,-1833.75,AP,04/17/2025,               ,85000,     ,N10012,142440125,Global Ledger Transaction Interface created
AHF,202504_0085,16,85,0,85,100072,AP,04/17/2025,      3675-10-11,Cash Disbursement             ,USD,0,-15201,AP,04/17/2025,               ,85000,     ,N10011,142440124,Global Ledger Transaction Interface created
AHF,202504_0085,17,85,0,85,100072,AP,04/17/2025,      3674-10-10,Cash Disbursement             ,USD,0,-1676.25,AP,04/17/2025,               ,85000,     ,N10010,142440123,Global Ledger Transaction Interface created
AHF,202504_0085,18,85,0,85,100072,AP,04/17/2025,      3673-10-9,Cash Disbursement             ,USD,0,-495,AP,04/17/2025,               ,85000,     ,N1009,142440122,Global Ledger Transaction Interface created
AHF,202504_0085,19,85,0,85,100072,AP,04/17/2025,      3672-10-8,Cash Disbursement             ,USD,0,-234,AP,04/17/2025,               ,85000,     ,N1008,142440121,Global Ledger Transaction Interface created
AHF,202504_0085,20,85,0,85,100072,AP,04/17/2025,      3671-10-7,Cash Disbursement             ,USD,0,-1941.75,AP,04/17/2025,               ,85000,     ,N1007,142440120,Global Ledger Transaction Interface created
AHF,202504_0085,21,85,0,85,100072,AP,04/17/2025,      3670-10-6,Cash Disbursement             ,USD,0,-8138.25,AP,04/17/2025,               ,85000,     ,N1006,142440119,Global Ledger Transaction Interface created
AHF,202504_0085,22,85,0,85,100072,AP,04/17/2025,      3669-10-5,Cash Disbursement             ,USD,0,-3368.25,AP,04/17/2025,               ,85000,     ,N1005,142440118,Global Ledger Transaction Interface created
