FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202503_0060,1,60,0,60,100095,JE,45933,-5,Holmes Family Care Mgmt Fee   ,USD,0,-1710,GL,03/31/2025,               ,60000,     ,N104,141543807,Global Ledger Transaction Interface created
AHF,202503_0060,2,60,0,60,100095,JE,45933,-6,Pioneer Offices Care Mgmt Fee ,USD,0,-2145,GL,03/31/2025,               ,60000,     ,N204,141543862,Global Ledger Transaction Interface created
AHF,202503_0060,3,60,0,60,100095,AP,45811,      1324-17-1,Cash Disbursement             ,USD,0,-27.5,AP,45811,               ,60000,     ,N1701,141480564,Global Ledger Transaction Interface created
AHF,202503_0060,4,60,0,60,100095,AP,45811,      1325-17-2,Cash Disbursement             ,USD,0,-30,AP,45811,               ,60000,     ,N1702,141480565,Global Ledger Transaction Interface created
AHF,202503_0060,5,60,0,60,100095,AP,45811,      1326-17-3,Cash Disbursement             ,USD,0,-9871.2,AP,45811,               ,60000,     ,N1703,141480566,Global Ledger Transaction Interface created
AHF,202503_0060,6,60,0,60,100095,AP,45811,      1327-17-4,Cash Disbursement             ,USD,0,-270,AP,45811,               ,60000,     ,N1704,141480567,Global Ledger Transaction Interface created
AHF,202503_0060,7,60,0,60,100095,AP,45841,      1170-32-1,Cash Disbursement             ,USD,0,-19764.72,AP,45841,               ,60000,     ,N3201,141523325,Global Ledger Transaction Interface created
AHF,202503_0060,8,60,0,60,100095,AP,45841,      1171-32-2,Cash Disbursement             ,USD,0,-3750,AP,45841,               ,60000,     ,N3202,141523326,Global Ledger Transaction Interface created
AHF,202503_0060,9,60,0,60,100095,AP,45841,AP170-32-3,Summarized transaction        ,USD,0,-163951.02,AP,45841,               ,60000,     ,N3203,141523327,Global Ledger Transaction Interface created
AHF,202503_0060,10,60,0,60,100095,AP,45964,      1328-39-1,Cash Disbursement             ,USD,0,-789.29,AP,45964,               ,60000,     ,N3901,141541689,Global Ledger Transaction Interface created
AHF,202503_0060,11,60,0,60,100095,AP,03/14/2025,      1173-56-1,Cash Disbursement             ,USD,0,-1499,AP,03/14/2025,               ,60000,     ,N5601,141601247,Global Ledger Transaction Interface created
AHF,202503_0060,12,60,0,60,100095,JE,03/17/2025,-6,EpiPen Dpeosit (6.27.23)      ,USD,0,134659.99,GL,03/31/2025,               ,60000,     ,N501,141848792,Global Ledger Transaction Interface created
AHF,202503_0060,13,60,0,60,100095,JE,03/17/2025,-9,EpiPen Transfer to AultGen    ,USD,0,-134659.99,GL,03/31/2025,               ,60000,     ,N504,141848795,Global Ledger Transaction Interface created
AHF,202503_0060,14,60,0,60,100095,JE,03/17/2025,-286,AIC Reinsurance               ,USD,0,3388518.87,RJ,03/31/2025,               ,60000,     ,N28303,141855095,Global Ledger Transaction Interface created
AHF,202503_0060,15,60,0,60,100095,JE,03/17/2025,-308,HMO Rx Claims Expense         ,USD,0,-41.49,RJ,03/31/2025,               ,60000,     ,N30701,141855205,Global Ledger Transaction Interface created
AHF,202503_0060,16,60,0,60,100095,JE,03/17/2025,-317,Optum Admin Fee Expense       ,USD,0,-26530.16,RJ,03/31/2025,               ,60000,     ,I31106,141855125,Global Ledger Transaction Interface created
AHF,202503_0060,17,60,0,60,100095,JE,03/18/2025,-9,FebP2 Self to AIC Pom Transfer,USD,0,72786.52,GL,03/31/2025,               ,60000,     ,N603,141866117,Global Ledger Transaction Interface created
AHF,202503_0060,18,60,0,60,100095,JE,03/18/2025,-9,AIC Interzone (BZ - 50)       ,USD,0,1151908.98,GL,03/31/2025,               ,60000,     ,N702,141866316,Global Ledger Transaction Interface created
AHF,202503_0060,19,60,0,60,100095,JE,03/18/2025,-10,AIC Interzone (BZ - 55)       ,USD,0,-383962.81,GL,03/31/2025,               ,60000,     ,N802,141866325,Global Ledger Transaction Interface created
AHF,202503_0060,20,60,0,60,100095,JE,03/18/2025,-10,AHIC & AIC Interzone (BZ - 60),USD,0,11388.05,GL,03/31/2025,               ,60000,     ,N901,141866334,Global Ledger Transaction Interface created
AHF,202503_0060,21,60,0,60,100095,JE,03/18/2025,-310,AIC Optum Rx Claims Exp       ,USD,0,-2618203,RJ,03/31/2025,               ,60000,     ,N30901,141868262,Global Ledger Transaction Interface created
AHF,202503_0060,22,60,0,60,100095,JE,03/18/2025,-337,Marketplace Rx Claims Expense ,USD,0,-1032206.32,RJ,03/31/2025,               ,60000,     ,N33601,141868260,Global Ledger Transaction Interface created
AHF,202503_0060,23,60,0,60,100095,JE,03/18/2025,-404,Capitation                    ,USD,0,-2037559.68,RJ,03/31/2025,               ,60000,     ,N40004,141866156,Global Ledger Transaction Interface created
AHF,202503_0060,24,60,0,60,100095,JE,03/19/2025,-14,Transplant Transfer           ,USD,0,-217693.4,GL,03/31/2025,               ,60000,     ,N1004,141872958,Global Ledger Transaction Interface created
AHF,202503_0060,25,60,0,60,100095,AP,03/20/2025,      1329-76-1,Cash Disbursement             ,USD,0,-20.91,AP,03/20/2025,               ,60000,     ,N7601,141872953,Global Ledger Transaction Interface created
AHF,202503_0060,26,60,0,60,100095,AP,03/21/2025,      1174-90-1,Cash Disbursement             ,USD,0,-437.5,AP,03/21/2025,               ,60000,     ,N9001,141886821,Global Ledger Transaction Interface created
AHF,202503_0060,27,60,0,60,100095,AP,03/21/2025,      1175-90-2,Cash Disbursement             ,USD,0,-250,AP,03/21/2025,               ,60000,     ,N9002,141886822,Global Ledger Transaction Interface created
AHF,202503_0060,28,60,0,60,100095,AP,03/25/2025,AP170-101-1,Summarized transaction        ,USD,0,-138,AP,03/25/2025,               ,60000,     ,N10101,141901921,Global Ledger Transaction Interface created
AHF,202503_0060,29,60,0,60,100095,AP,03/25/2025,      1331-101-2,Cash Disbursement             ,USD,0,-4725,AP,03/25/2025,               ,60000,     ,N10102,141901922,Global Ledger Transaction Interface created
AHF,202503_0060,30,60,0,60,100095,JE,03/25/2025,-312,Mar Independent Health Pmt    ,USD,0,-29882.1,RJ,03/31/2025,               ,60000,     ,N31101,141932977,Global Ledger Transaction Interface created
AHF,202503_0060,31,60,0,60,100095,JE,03/25/2025,-313,CMS Payment                   ,USD,0,2733526.15,RJ,03/31/2025,               ,60000,     ,N31102,141932978,Global Ledger Transaction Interface created
AHF,202503_0060,32,60,0,60,100095,JE,03/25/2025,-415,Fitness Partners- choices     ,USD,0,-6791.99,RJ,03/31/2025,               ,60000,     ,N41401,141941017,Global Ledger Transaction Interface created
AHF,202503_0060,33,60,0,60,100095,JE,03/26/2025,-3,3.5.25 Magellan Rx Reabtes    ,USD,0,1876.94,GL,03/31/2025,               ,60000,     ,I201,141946276,Global Ledger Transaction Interface created
AHF,202503_0060,34,60,0,60,100095,JE,03/26/2025,-9,3.11.25 Magellan Rx Rebates   ,USD,0,3426.31,GL,03/31/2025,               ,60000,     ,I207,141946282,Global Ledger Transaction Interface created
AHF,202503_0060,35,60,0,60,100095,JE,03/26/2025,-11,3.18.25 Magellan Rx Rebates   ,USD,0,14775.34,GL,03/31/2025,               ,60000,     ,I209,141946284,Global Ledger Transaction Interface created
AHF,202503_0060,36,60,0,60,100095,JE,03/26/2025,-4,3.26.25 Magellan Rx Rebates   ,USD,0,35510.13,GL,03/31/2025,               ,60000,     ,I301,141946373,Global Ledger Transaction Interface created
AHF,202503_0060,37,60,0,60,100095,JE,03/26/2025,-20,Magellan Rx Rebates Due - MEWA,USD,0,-10898.98,GL,03/31/2025,               ,60000,     ,N1802,141945155,Global Ledger Transaction Interface created
AHF,202503_0060,38,60,0,60,100095,AP,03/27/2025,      1332-108-1,Cash Disbursement             ,USD,0,-235,AP,03/27/2025,               ,60000,     ,N10801,141945192,Global Ledger Transaction Interface created
AHF,202503_0060,39,60,0,60,100095,JE,03/27/2025,-28,March AHIC & AIC Payroll      ,USD,0,-24824.45,GL,03/31/2025,               ,60000,     ,N2404,141955494,Global Ledger Transaction Interface created
AHF,202503_0060,40,60,0,60,100095,JE,03/27/2025,-32,March AHIC & AIC Payroll      ,USD,0,-23909.31,GL,03/31/2025,               ,60000,     ,N2408,141955498,Global Ledger Transaction Interface created
AHF,202503_0060,41,60,0,60,100095,JE,45661,-48,AIC April Cap Cash Transfer   ,USD,0,-2037243.8,GL,03/31/2025,               ,60000,     ,N4701,142074648,Global Ledger Transaction Interface created
AHF,202503_0060,42,60,0,60,100095,JE,45661,-50,Recoveries Recieved           ,USD,0,457131.62,GL,03/31/2025,               ,60000,     ,N4901,142077300,Global Ledger Transaction Interface created
AHF,202503_0060,43,60,0,60,100095,JE,45661,-230,Seamless Transfer Amounts     ,USD,0,-3922809.72,RJ,03/31/2025,               ,60000,     ,N22901,142123770,Global Ledger Transaction Interface created
AHF,202503_0060,44,60,0,60,100095,JE,45661,-231,Prior Months Invoices Paid    ,USD,0,-905787,RJ,03/31/2025,               ,60000,     ,N22902,142123771,Global Ledger Transaction Interface created
AHF,202503_0060,45,60,0,60,100095,JE,45692,-316,AIC Sweep Dividend            ,USD,0,41533.54,RJ,03/31/2025,               ,60000,     ,N31501,142133036,Global Ledger Transaction Interface created
AHF,202503_0060,46,60,0,60,100095,JE,45692,-63,REGULAR DEPOSIT               ,USD,0,140863.87,GL,03/31/2025,               ,60000,     ,N5409,142134401,Global Ledger Transaction Interface created
AHF,202503_0060,47,60,0,60,100095,JE,45692,-64,REGULAR DEPOSIT               ,USD,0,1911.04,GL,03/31/2025,               ,60000,     ,N54010,142134402,Global Ledger Transaction Interface created
AHF,202503_0060,48,60,0,60,100095,JE,45692,-65,REGULAR DEPOSIT               ,USD,0,708282.61,GL,03/31/2025,               ,60000,     ,N54011,142134403,Global Ledger Transaction Interface created
AHF,202503_0060,49,60,0,60,100095,JE,45692,-66,REGULAR DEPOSIT               ,USD,0,155237.91,GL,03/31/2025,               ,60000,     ,N54012,142134404,Global Ledger Transaction Interface created
AHF,202503_0060,50,60,0,60,100095,JE,45692,-67,REGULAR DEPOSIT               ,USD,0,56638.41,GL,03/31/2025,               ,60000,     ,N54013,142134405,Global Ledger Transaction Interface created
AHF,202503_0060,51,60,0,60,100095,JE,45692,-68,REGULAR DEPOSIT               ,USD,0,16310.08,GL,03/31/2025,               ,60000,     ,N54014,142134406,Global Ledger Transaction Interface created
AHF,202503_0060,52,60,0,60,100095,JE,45692,-69,REGULAR DEPOSIT               ,USD,0,1913,GL,03/31/2025,               ,60000,     ,N54015,142134407,Global Ledger Transaction Interface created
AHF,202503_0060,53,60,0,60,100095,JE,45692,-70,REGULAR DEPOSIT               ,USD,0,947.55,GL,03/31/2025,               ,60000,     ,N54016,142134408,Global Ledger Transaction Interface created
AHF,202503_0060,54,60,0,60,100095,JE,45692,-71,REGULAR DEPOSIT               ,USD,0,803,GL,03/31/2025,               ,60000,     ,N54017,142134409,Global Ledger Transaction Interface created
AHF,202503_0060,55,60,0,60,100095,JE,45692,-72,REGULAR DEPOSIT               ,USD,0,527,GL,03/31/2025,               ,60000,     ,N54018,142134410,Global Ledger Transaction Interface created
AHF,202503_0060,56,60,0,60,100095,JE,45692,-73,REGULAR DEPOSIT               ,USD,0,388.59,GL,03/31/2025,               ,60000,     ,N54019,142134411,Global Ledger Transaction Interface created
AHF,202503_0060,57,60,0,60,100095,JE,45692,-74,REGULAR DEPOSIT               ,USD,0,171.94,GL,03/31/2025,               ,60000,     ,N54020,142134412,Global Ledger Transaction Interface created
AHF,202503_0060,58,60,0,60,100095,JE,45692,-75,REGULAR DEPOSIT               ,USD,0,15980.35,GL,03/31/2025,               ,60000,     ,N54021,142134413,Global Ledger Transaction Interface created
AHF,202503_0060,59,60,0,60,100095,JE,45692,-76,REGULAR DEPOSIT               ,USD,0,13958.8,GL,03/31/2025,               ,60000,     ,N54022,142134414,Global Ledger Transaction Interface created
AHF,202503_0060,60,60,0,60,100095,JE,45692,-77,REGULAR DEPOSIT               ,USD,0,1106,GL,03/31/2025,               ,60000,     ,N54023,142134415,Global Ledger Transaction Interface created
AHF,202503_0060,61,60,0,60,100095,JE,45692,-78,REGULAR DEPOSIT               ,USD,0,990,GL,03/31/2025,               ,60000,     ,N54024,142134416,Global Ledger Transaction Interface created
AHF,202503_0060,62,60,0,60,100095,JE,45692,-79,REGULAR DEPOSIT               ,USD,0,709,GL,03/31/2025,               ,60000,     ,N54025,142134417,Global Ledger Transaction Interface created
AHF,202503_0060,63,60,0,60,100095,JE,45692,-80,REGULAR DEPOSIT               ,USD,0,98.95,GL,03/31/2025,               ,60000,     ,N54026,142134418,Global Ledger Transaction Interface created
AHF,202503_0060,64,60,0,60,100095,JE,45692,-81,REGULAR DEPOSIT               ,USD,0,15767.02,GL,03/31/2025,               ,60000,     ,N54027,142134419,Global Ledger Transaction Interface created
AHF,202503_0060,65,60,0,60,100095,JE,45692,-82,REGULAR DEPOSIT               ,USD,0,4772.7,GL,03/31/2025,               ,60000,     ,N54028,142134420,Global Ledger Transaction Interface created
AHF,202503_0060,66,60,0,60,100095,JE,45692,-83,REGULAR DEPOSIT               ,USD,0,2092.3,GL,03/31/2025,               ,60000,     ,N54029,142134421,Global Ledger Transaction Interface created
AHF,202503_0060,67,60,0,60,100095,JE,45692,-84,REGULAR DEPOSIT               ,USD,0,2055.57,GL,03/31/2025,               ,60000,     ,N54030,142134422,Global Ledger Transaction Interface created
AHF,202503_0060,68,60,0,60,100095,JE,45692,-85,REGULAR DEPOSIT               ,USD,0,631,GL,03/31/2025,               ,60000,     ,N54031,142134423,Global Ledger Transaction Interface created
AHF,202503_0060,69,60,0,60,100095,JE,45692,-86,REGULAR DEPOSIT               ,USD,0,323,GL,03/31/2025,               ,60000,     ,N54032,142134424,Global Ledger Transaction Interface created
AHF,202503_0060,70,60,0,60,100095,JE,45692,-87,REGULAR DEPOSIT               ,USD,0,240,GL,03/31/2025,               ,60000,     ,N54033,142134425,Global Ledger Transaction Interface created
AHF,202503_0060,71,60,0,60,100095,JE,45692,-88,REGULAR DEPOSIT               ,USD,0,47213.07,GL,03/31/2025,               ,60000,     ,N54034,142134426,Global Ledger Transaction Interface created
AHF,202503_0060,72,60,0,60,100095,JE,45692,-89,REGULAR DEPOSIT               ,USD,0,1051.76,GL,03/31/2025,               ,60000,     ,N54035,142134427,Global Ledger Transaction Interface created
AHF,202503_0060,73,60,0,60,100095,JE,45692,-90,REGULAR DEPOSIT               ,USD,0,126475.85,GL,03/31/2025,               ,60000,     ,N54036,142134428,Global Ledger Transaction Interface created
AHF,202503_0060,74,60,0,60,100095,JE,45692,-91,REGULAR DEPOSIT               ,USD,0,11644.17,GL,03/31/2025,               ,60000,     ,N54037,142134429,Global Ledger Transaction Interface created
AHF,202503_0060,75,60,0,60,100095,JE,45692,-92,REGULAR DEPOSIT               ,USD,0,4906.11,GL,03/31/2025,               ,60000,     ,N54038,142134430,Global Ledger Transaction Interface created
AHF,202503_0060,76,60,0,60,100095,JE,45692,-93,REGULAR DEPOSIT               ,USD,0,666,GL,03/31/2025,               ,60000,     ,N54039,142134431,Global Ledger Transaction Interface created
AHF,202503_0060,77,60,0,60,100095,JE,45692,-94,REGULAR DEPOSIT               ,USD,0,549.35,GL,03/31/2025,               ,60000,     ,N54040,142134432,Global Ledger Transaction Interface created
AHF,202503_0060,78,60,0,60,100095,JE,45692,-95,LOCKBOX CREDIT                ,USD,0,1047812.74,GL,03/31/2025,               ,60000,     ,N54041,142134433,Global Ledger Transaction Interface created
AHF,202503_0060,79,60,0,60,100095,JE,45692,-96,LOCKBOX CREDIT                ,USD,0,522669.91,GL,03/31/2025,               ,60000,     ,N54042,142134434,Global Ledger Transaction Interface created
AHF,202503_0060,80,60,0,60,100095,JE,45692,-97,LOCKBOX CREDIT                ,USD,0,12508.76,GL,03/31/2025,               ,60000,     ,N54043,142134435,Global Ledger Transaction Interface created
AHF,202503_0060,81,60,0,60,100095,JE,45692,-98,LOCKBOX CREDIT                ,USD,0,9952.85,GL,03/31/2025,               ,60000,     ,N54044,142134436,Global Ledger Transaction Interface created
AHF,202503_0060,82,60,0,60,100095,JE,45692,-99,LOCKBOX CREDIT                ,USD,0,535054.57,GL,03/31/2025,               ,60000,     ,N54045,142134437,Global Ledger Transaction Interface created
AHF,202503_0060,83,60,0,60,100095,JE,45692,-100,LOCKBOX CREDIT                ,USD,0,95491.26,GL,03/31/2025,               ,60000,     ,N54046,142134438,Global Ledger Transaction Interface created
AHF,202503_0060,84,60,0,60,100095,JE,45692,-101,LOCKBOX CREDIT                ,USD,0,5657.97,GL,03/31/2025,               ,60000,     ,N54047,142134439,Global Ledger Transaction Interface created
AHF,202503_0060,85,60,0,60,100095,JE,45692,-102,LOCKBOX CREDIT                ,USD,0,246265.65,GL,03/31/2025,               ,60000,     ,N54048,142134440,Global Ledger Transaction Interface created
AHF,202503_0060,86,60,0,60,100095,JE,45692,-103,LOCKBOX CREDIT                ,USD,0,97033.63,GL,03/31/2025,               ,60000,     ,N54049,142134441,Global Ledger Transaction Interface created
AHF,202503_0060,87,60,0,60,100095,JE,45692,-104,LOCKBOX CREDIT                ,USD,0,18643.62,GL,03/31/2025,               ,60000,     ,N54050,142134442,Global Ledger Transaction Interface created
AHF,202503_0060,88,60,0,60,100095,JE,45692,-105,LOCKBOX CREDIT                ,USD,0,247214.4,GL,03/31/2025,               ,60000,     ,N54051,142134443,Global Ledger Transaction Interface created
AHF,202503_0060,89,60,0,60,100095,JE,45692,-106,LOCKBOX CREDIT                ,USD,0,195197.01,GL,03/31/2025,               ,60000,     ,N54052,142134444,Global Ledger Transaction Interface created
AHF,202503_0060,90,60,0,60,100095,JE,45692,-107,LOCKBOX CREDIT                ,USD,0,1393.93,GL,03/31/2025,               ,60000,     ,N54053,142134445,Global Ledger Transaction Interface created
AHF,202503_0060,91,60,0,60,100095,JE,45692,-108,LOCKBOX CREDIT                ,USD,0,171981.41,GL,03/31/2025,               ,60000,     ,N54054,142134446,Global Ledger Transaction Interface created
AHF,202503_0060,92,60,0,60,100095,JE,45692,-109,LOCKBOX CREDIT                ,USD,0,42345.16,GL,03/31/2025,               ,60000,     ,N54055,142134447,Global Ledger Transaction Interface created
AHF,202503_0060,93,60,0,60,100095,JE,45692,-110,LOCKBOX CREDIT                ,USD,0,6510.19,GL,03/31/2025,               ,60000,     ,N54056,142134448,Global Ledger Transaction Interface created
AHF,202503_0060,94,60,0,60,100095,JE,45692,-111,LOCKBOX CREDIT                ,USD,0,455667.76,GL,03/31/2025,               ,60000,     ,N54057,142134449,Global Ledger Transaction Interface created
AHF,202503_0060,95,60,0,60,100095,JE,45692,-112,LOCKBOX CREDIT                ,USD,0,177425.94,GL,03/31/2025,               ,60000,     ,N54058,142134450,Global Ledger Transaction Interface created
AHF,202503_0060,96,60,0,60,100095,JE,45692,-113,LOCKBOX CREDIT                ,USD,0,13956.15,GL,03/31/2025,               ,60000,     ,N54059,142134451,Global Ledger Transaction Interface created
