FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202506_0087,1,87,0,87,100000,JE,08/26/2025,-3,MASPC Quarterly Financials    ,USD,0,988762,GL,06/30/2025,               ,87000,     ,N201,144795940,Global Ledger Transaction Interface created
AHF,202506_0087,2,87,0,87,100000,JE,08/26/2025,-2,MASPC Quarterly Financials    ,USD,0,-2506961,GL,06/30/2025,               ,87000,     ,N101,144795881,Global Ledger Transaction Interface created
AHF,202506_0087,3,87,0,87,103820,JE,08/26/2025,-3,MASPC Quarterly Financials    ,USD,0,-13700144,GL,06/30/2025,               ,87000,     ,N102,144795882,Global Ledger Transaction Interface created
AHF,202506_0087,4,87,0,87,103820,JE,08/26/2025,-4,MASPC Quarterly Financials    ,USD,0,26281977,GL,06/30/2025,               ,87000,     ,N202,144795941,Global Ledger Transaction Interface created
AHF,202506_0087,5,87,0,87,103840,JE,08/26/2025,-4,MASPC Quarterly Financials    ,USD,0,-12669145,GL,06/30/2025,               ,87000,     ,N103,144795883,Global Ledger Transaction Interface created
AHF,202506_0087,6,87,0,87,103840,JE,08/26/2025,-5,MASPC Quarterly Financials    ,USD,0,14292120,GL,06/30/2025,               ,87000,     ,N203,144795942,Global Ledger Transaction Interface created
AHF,202506_0087,7,87,0,87,103865,JE,08/26/2025,-6,MASPC Quarterly Financials    ,USD,0,21278,GL,06/30/2025,               ,87000,     ,N204,144795943,Global Ledger Transaction Interface created
AHF,202506_0087,8,87,0,87,103865,JE,08/26/2025,-5,MASPC Quarterly Financials    ,USD,0,-22629,GL,06/30/2025,               ,87000,     ,N104,144795884,Global Ledger Transaction Interface created
AHF,202506_0087,9,87,0,87,107060,JE,08/26/2025,-9,MASPC Quarterly Financials    ,USD,0,50771,GL,06/30/2025,               ,87000,     ,N207,144795946,Global Ledger Transaction Interface created
AHF,202506_0087,10,87,0,87,107060,JE,08/26/2025,-8,MASPC Quarterly Financials    ,USD,0,-36407,GL,06/30/2025,               ,87000,     ,N107,144795887,Global Ledger Transaction Interface created
AHF,202506_0087,11,87,0,87,107063,JE,08/26/2025,-7,MASPC Quarterly Financials    ,USD,0,1626305,GL,06/30/2025,               ,87000,     ,N205,144795944,Global Ledger Transaction Interface created
AHF,202506_0087,12,87,0,87,107063,JE,08/26/2025,-6,MASPC Quarterly Financials    ,USD,0,-254437,GL,06/30/2025,               ,87000,     ,N105,144795885,Global Ledger Transaction Interface created
AHF,202506_0087,13,87,0,87,107064,JE,08/26/2025,-8,MASPC Quarterly Financials    ,USD,0,137923,GL,06/30/2025,               ,87000,     ,N206,144795945,Global Ledger Transaction Interface created
AHF,202506_0087,14,87,0,87,107064,JE,08/26/2025,-7,MASPC Quarterly Financials    ,USD,0,-112741,GL,06/30/2025,               ,87000,     ,N106,144795886,Global Ledger Transaction Interface created
AHF,202506_0087,15,87,0,87,115211,JE,08/26/2025,-10,MASPC Quarterly Financials    ,USD,0,19018573,GL,06/30/2025,               ,87000,     ,N208,144795947,Global Ledger Transaction Interface created
AHF,202506_0087,16,87,0,87,115211,JE,08/26/2025,-9,MASPC Quarterly Financials    ,USD,0,-18492818,GL,06/30/2025,               ,87000,     ,N108,144795888,Global Ledger Transaction Interface created
AHF,202506_0087,17,87,0,87,200000,JE,08/26/2025,-11,MASPC Quarterly Financials    ,USD,0,-28444,GL,06/30/2025,               ,87000,     ,N209,144795948,Global Ledger Transaction Interface created
AHF,202506_0087,18,87,0,87,200000,JE,08/26/2025,-10,MASPC Quarterly Financials    ,USD,0,30813,GL,06/30/2025,               ,87000,     ,N109,144795889,Global Ledger Transaction Interface created
AHF,202506_0087,19,87,0,87,205000,JE,08/26/2025,-18,MASPC Quarterly Financials    ,USD,0,-12181655,GL,06/30/2025,               ,87000,     ,N2016,144795955,Global Ledger Transaction Interface created
AHF,202506_0087,20,87,0,87,205000,JE,08/26/2025,-17,MASPC Quarterly Financials    ,USD,0,3825927,GL,06/30/2025,               ,87000,     ,N1016,144795896,Global Ledger Transaction Interface created
AHF,202506_0087,21,87,0,87,205062,JE,08/26/2025,-12,MASPC Quarterly Financials    ,USD,0,-9975,GL,06/30/2025,               ,87000,     ,N2010,144795949,Global Ledger Transaction Interface created
AHF,202506_0087,22,87,0,87,205062,JE,08/26/2025,-11,MASPC Quarterly Financials    ,USD,0,9975,GL,06/30/2025,               ,87000,     ,N1010,144795890,Global Ledger Transaction Interface created
