FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202502_0083,1,83,0,83,100000,AP,02/21/2025,      5978-2-1,Cash Disbursement             ,USD,0,-1000,AP,02/21/2025,               ,83000,     ,N201,141231394,Global Ledger Transaction Interface created
AHF,202502_0083,2,83,0,83,100000,AP,02/28/2025,      5979-3-1,Cash Disbursement             ,USD,0,-100,AP,02/28/2025,               ,83000,     ,N301,141306835,Global Ledger Transaction Interface created
AHF,202502_0083,3,83,0,83,100000,MR,02/21/2025,MEDIPAC-9-1,MEDIPAC DAILY                 ,USD,0,25,GL,02/20/2025,               ,83000,     ,N901,141230460,Global Ledger Transaction Interface created
AHF,202502_0083,4,83,0,83,100000,MR,02/20/2025,MEDIPAC-8-1,MEDIPAC DAILY                 ,USD,0,117,GL,02/19/2025,               ,83000,     ,N801,141221971,Global Ledger Transaction Interface created
AHF,202502_0083,5,83,0,83,100000,MR,02/19/2025,MEDIPAC-7-1,MEDIPAC DAILY                 ,USD,0,270,GL,02/18/2025,               ,83000,     ,N701,141215259,Global Ledger Transaction Interface created
AHF,202502_0083,6,83,0,83,100000,MR,02/14/2025,MEDIPAC-4-1,MEDIPAC DAILY                 ,USD,0,30,GL,02/13/2025,               ,83000,     ,N401,141065250,Global Ledger Transaction Interface created
AHF,202502_0083,7,83,0,83,100000,MR,02/13/2025,MEDIPAC-3-1,MEDIPAC DAILY                 ,USD,0,225,GL,45993,               ,83000,     ,N301,141051566,Global Ledger Transaction Interface created
AHF,202502_0083,8,83,0,83,100000,MR,45840,MEDIPAC-2-1,MEDIPAC DAILY                 ,USD,0,50,GL,45810,               ,83000,     ,N201,140901592,Global Ledger Transaction Interface created
AHF,202502_0083,9,83,0,83,101000,JE,45873,-2,P2 UHJV Refund True Up        ,USD,0,6638.84,GL,02/28/2025,               ,83000,     ,I101,142246411,Global Ledger Transaction Interface created
AHF,202502_0083,10,83,0,83,101000,MR,45660,MEDIPAC-10-1,MEDIPAC DAILY                 ,USD,0,-100,GL,02/28/2025,               ,83000,     ,N1001,141319484,Global Ledger Transaction Interface created
AHF,202502_0083,11,83,0,83,101000,AD,02/21/2025,      4454-4-2,999378147KENNETH R CARROLL    ,USD,0,100,AP,02/21/2025,               ,83000,     ,N402,141311338,Global Ledger Transaction Interface created
AHF,202502_0083,12,83,0,83,101010,MR,45749,MEDIPAC-1-1,MEDIPAC DAILY                 ,USD,0,-230,GL,45718,               ,83000,     ,N101,140852619,Global Ledger Transaction Interface created
AHF,202502_0083,13,83,0,83,101010,MR,45840,MEDIPAC-2-2,MEDIPAC DAILY                 ,USD,0,-50,GL,45810,               ,83000,     ,N202,140901593,Global Ledger Transaction Interface created
AHF,202502_0083,14,83,0,83,101010,MR,02/13/2025,MEDIPAC-3-2,MEDIPAC DAILY                 ,USD,0,-225,GL,45993,               ,83000,     ,N302,141051567,Global Ledger Transaction Interface created
AHF,202502_0083,15,83,0,83,101010,MR,02/14/2025,MEDIPAC-4-2,MEDIPAC DAILY                 ,USD,0,-30,GL,02/13/2025,               ,83000,     ,N402,141065251,Global Ledger Transaction Interface created
AHF,202502_0083,16,83,0,83,101010,MR,02/15/2025,MEDIPAC-5-1,MEDIPAC DAILY                 ,USD,0,-100,GL,02/14/2025,               ,83000,     ,N501,141081348,Global Ledger Transaction Interface created
AHF,202502_0083,17,83,0,83,101010,MR,02/18/2025,MEDIPAC-6-1,MEDIPAC DAILY                 ,USD,0,-4793.24,GL,02/17/2025,               ,83000,     ,N601,141116231,Global Ledger Transaction Interface created
AHF,202502_0083,18,83,0,83,101010,MR,02/19/2025,GL165-7-2,Summarized transaction        ,USD,0,-270,GL,02/18/2025,               ,83000,     ,N702,141215260,Global Ledger Transaction Interface created
AHF,202502_0083,19,83,0,83,101010,MR,02/21/2025,MEDIPAC-9-2,MEDIPAC DAILY                 ,USD,0,-25,GL,02/20/2025,               ,83000,     ,N902,141230461,Global Ledger Transaction Interface created
AHF,202502_0083,20,83,0,83,101010,MR,45660,MEDIPAC-10-2,MEDIPAC DAILY                 ,USD,0,100,GL,02/28/2025,               ,83000,     ,N1002,141319485,Global Ledger Transaction Interface created
AHF,202502_0083,21,83,0,83,101010,JE,45934,-13,P2 AR Entry                   ,USD,0,29363.16,GL,02/28/2025,               ,83000,     ,N1201,142339109,Global Ledger Transaction Interface created
AHF,202502_0083,22,83,0,83,102250,JE,45934,-14,P2 AR Entry                   ,USD,0,-29363.16,GL,02/28/2025,               ,83000,     ,N1202,142339110,Global Ledger Transaction Interface created
AHF,202502_0083,23,83,0,83,104000,CB,03/13/2025,GL40-100166-2,Auto offset from company 0010 ,USD,0,1000,GL,02/28/2025,               ,83000,     ,I10016602,141599172,Global Ledger Transaction Interface created
AHF,202502_0083,24,83,0,83,104000,CB,45873,GL40-1-3,Auto offset to company 0010   ,USD,0,-6638.84,GL,02/28/2025,               ,83000,     ,I103,142246414,Global Ledger Transaction Interface created
AHF,202502_0083,25,83,0,83,113010,DE,02/28/2025,AM190-1-1,Summarized transaction        ,USD,0,-1027.88,AM,02/28/2025,               ,83000,     ,N101,141527618,Global Ledger Transaction Interface created
AHF,202502_0083,26,83,0,83,113030,DE,02/28/2025,AM190-1-2,Summarized transaction        ,USD,0,-432.27,AM,02/28/2025,               ,83000,     ,N102,141527619,Global Ledger Transaction Interface created
AHF,202502_0083,27,83,0,83,113040,DE,02/28/2025,AM190-1-3,Summarized transaction        ,USD,0,-8541.26,AM,02/28/2025,               ,83000,     ,N103,141527620,Global Ledger Transaction Interface created
AHF,202502_0083,28,83,0,83,200000,AC,02/18/2025,AP175-1-1,Accounts Payable Accrual      ,USD,0,-1000,AP,02/19/2025,               ,83000,     ,N101,141217132,Global Ledger Transaction Interface created
AHF,202502_0083,29,83,0,83,200000,AP,02/21/2025,      5978-2-2,Payment Accrual               ,USD,0,1000,AP,02/21/2025,               ,83000,     ,N202,141231395,Global Ledger Transaction Interface created
AHF,202502_0083,30,83,0,83,200000,AP,02/28/2025,      5979-3-2,Payment Accrual               ,USD,0,100,AP,02/28/2025,               ,83000,     ,N302,141306836,Global Ledger Transaction Interface created
AHF,202502_0083,31,83,0,83,200000,AC,02/21/2025,AP175-4-1,Accounts Payable Accrual      ,USD,0,-100,AP,02/21/2025,               ,83000,     ,N401,141311337,Global Ledger Transaction Interface created
AHF,202502_0083,32,83,0,83,410215,MR,45749,MEDIPAC-1-2,MEDIPAC DAILY                 ,USD,0,230,GL,45718,               ,83021,     ,N102,140852620,Global Ledger Transaction Interface created
AHF,202502_0083,33,83,0,83,411215,MR,45840,MEDIPAC-2-3,MEDIPAC DAILY                 ,USD,0,211.07,GL,45810,               ,83021,     ,N203,140901594,Global Ledger Transaction Interface created
AHF,202502_0083,34,83,0,83,411215,MR,02/18/2025,MEDIPAC-6-2,MEDIPAC DAILY                 ,USD,0,1883.73,GL,02/17/2025,               ,83021,     ,N602,141116232,Global Ledger Transaction Interface created
AHF,202502_0083,35,83,0,83,411265,MR,02/18/2025,MEDIPAC-6-3,MEDIPAC DAILY                 ,USD,0,2909.51,GL,02/17/2025,               ,83021,     ,N603,141116233,Global Ledger Transaction Interface created
AHF,202502_0083,36,83,0,83,411415,MR,02/18/2025,MEDIPAC-6-4,MEDIPAC DAILY                 ,USD,0,117,GL,02/17/2025,               ,83021,     ,N604,141116234,Global Ledger Transaction Interface created
AHF,202502_0083,37,83,0,83,411455,MR,02/15/2025,MEDIPAC-5-2,MEDIPAC DAILY                 ,USD,0,1135.32,GL,02/14/2025,               ,83021,     ,N502,141081349,Global Ledger Transaction Interface created
