FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202510_0055,1,55,0,55,100000,JE,10/15/2025,-12,AultComp Admin Fee (BZ - 55)  ,USD,0,-9048.03,GL,10/31/2025,               ,55000,     ,N1101,145975152,Global Ledger Transaction Interface created
AHF,202510_0055,2,55,0,55,100000,AP,45726,    351519-12-7,Cash Disbursement             ,USD,0,-8.34,AP,45726,               ,55000,     ,N1207,145640091,Global Ledger Transaction Interface created
AHF,202510_0055,3,55,0,55,100000,AP,45726,    351520-12-8,Cash Disbursement             ,USD,0,-0.61,AP,45726,               ,55000,     ,N1208,145640092,Global Ledger Transaction Interface created
AHF,202510_0055,4,55,0,55,100000,AP,45726,    351521-12-9,Cash Disbursement             ,USD,0,-0.71,AP,45726,               ,55000,     ,N1209,145640093,Global Ledger Transaction Interface created
AHF,202510_0055,5,55,0,55,100000,AP,45726,    351522-12-10,Cash Disbursement             ,USD,0,-0.29,AP,45726,               ,55000,     ,N12010,145640094,Global Ledger Transaction Interface created
AHF,202510_0055,6,55,0,55,100000,AP,45726,    351523-12-11,Cash Disbursement             ,USD,0,-0.78,AP,45726,               ,55000,     ,N12011,145640095,Global Ledger Transaction Interface created
AHF,202510_0055,7,55,0,55,100000,AP,45726,    351524-12-12,Cash Disbursement             ,USD,0,-900,AP,45726,               ,55000,     ,N12012,145640096,Global Ledger Transaction Interface created
AHF,202510_0055,8,55,0,55,100000,AP,45726,    351525-12-13,Cash Disbursement             ,USD,0,-99,AP,45726,               ,55000,     ,N12013,145640097,Global Ledger Transaction Interface created
AHF,202510_0055,9,55,0,55,100000,AP,45726,    351526-12-14,Cash Disbursement             ,USD,0,-99,AP,45726,               ,55000,     ,N12014,145640098,Global Ledger Transaction Interface created
AHF,202510_0055,10,55,0,55,100000,AP,45726,    351527-12-15,Cash Disbursement             ,USD,0,-182,AP,45726,               ,55000,     ,N12015,145640099,Global Ledger Transaction Interface created
AHF,202510_0055,11,55,0,55,100000,AP,45726,    351528-12-16,Cash Disbursement             ,USD,0,-649.2,AP,45726,               ,55000,     ,N12016,145640100,Global Ledger Transaction Interface created
AHF,202510_0055,12,55,0,55,100000,AP,45726,    351529-12-17,Cash Disbursement             ,USD,0,-99,AP,45726,               ,55000,     ,N12017,145640101,Global Ledger Transaction Interface created
