FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202508_0055,1,55,0,55,100000,JE,08/18/2025,-14,AultComp Admin Fee (BZ - 55)  ,USD,0,18324.13,GL,08/31/2025,               ,55000,     ,N1301,144751582,Global Ledger Transaction Interface created
AHF,202508_0055,2,55,0,55,100000,AP,45846,     75291-18-1,Cash Disbursement             ,USD,0,-23.12,AP,45846,               ,55000,     ,N1801,144452471,Global Ledger Transaction Interface created
AHF,202508_0055,3,55,0,55,100000,AP,45846,     75292-18-2,Cash Disbursement             ,USD,0,-23259.53,AP,45846,               ,55000,     ,N1802,144452472,Global Ledger Transaction Interface created
AHF,202508_0055,4,55,0,55,100000,AP,45846,     75293-18-3,Cash Disbursement             ,USD,0,-201.34,AP,45846,               ,55000,     ,N1803,144452473,Global Ledger Transaction Interface created
AHF,202508_0055,5,55,0,55,100000,AP,45846,     75294-18-4,Cash Disbursement             ,USD,0,-147.54,AP,45846,               ,55000,     ,N1804,144452474,Global Ledger Transaction Interface created
AHF,202508_0055,6,55,0,55,100000,AP,45846,     75295-18-5,Cash Disbursement             ,USD,0,-104.5,AP,45846,               ,55000,     ,N1805,144452475,Global Ledger Transaction Interface created
AHF,202508_0055,7,55,0,55,100000,AP,45999,     75312-34-1,Cash Disbursement             ,USD,0,-4288.76,AP,45999,               ,55000,     ,N3401,144501567,Global Ledger Transaction Interface created
AHF,202508_0055,8,55,0,55,100000,AP,45999,     75313-34-2,Cash Disbursement             ,USD,0,-4300,AP,45999,               ,55000,     ,N3402,144501568,Global Ledger Transaction Interface created
AHF,202508_0055,9,55,0,55,100000,AP,45999,     75314-34-3,Cash Disbursement             ,USD,0,-170424.39,AP,45999,               ,55000,     ,N3403,144501569,Global Ledger Transaction Interface created
AHF,202508_0055,10,55,0,55,100000,AP,45999,     75315-34-4,Cash Disbursement             ,USD,0,-7175.69,AP,45999,               ,55000,     ,N3404,144501570,Global Ledger Transaction Interface created
AHF,202508_0055,11,55,0,55,100000,AP,45999,     75316-34-5,Cash Disbursement             ,USD,0,-2876.25,AP,45999,               ,55000,     ,N3405,144501571,Global Ledger Transaction Interface created
AHF,202508_0055,12,55,0,55,100000,AP,45999,     75317-34-6,Cash Disbursement             ,USD,0,-5300,AP,45999,               ,55000,     ,N3406,144501572,Global Ledger Transaction Interface created
AHF,202508_0055,13,55,0,55,100000,AP,45999,     75318-34-7,Cash Disbursement             ,USD,0,-4444,AP,45999,               ,55000,     ,N3407,144501573,Global Ledger Transaction Interface created
AHF,202508_0055,14,55,0,55,100000,AP,45999,AP170-34-8,Summarized transaction        ,USD,0,-22907.09,AP,45999,               ,55000,     ,N3408,144501574,Global Ledger Transaction Interface created
AHF,202508_0055,15,55,0,55,100000,AP,45999,     75320-34-9,Cash Disbursement             ,USD,0,-11543.38,AP,45999,               ,55000,     ,N3409,144501575,Global Ledger Transaction Interface created
AHF,202508_0055,16,55,0,55,100000,AP,45999,AP170-34-10,Summarized transaction        ,USD,0,-16254.91,AP,45999,               ,55000,     ,N34010,144501576,Global Ledger Transaction Interface created
AHF,202508_0055,17,55,0,55,100000,AP,45877,    351300-25-1,Cash Disbursement             ,USD,0,-13859.76,AP,45877,               ,55000,     ,N2501,144486780,Global Ledger Transaction Interface created
AHF,202508_0055,18,55,0,55,100000,AP,45877,    351301-25-2,Cash Disbursement             ,USD,0,-1303,AP,45877,               ,55000,     ,N2502,144486781,Global Ledger Transaction Interface created
AHF,202508_0055,19,55,0,55,100000,AP,45877,    351302-25-3,Cash Disbursement             ,USD,0,-1081.53,AP,45877,               ,55000,     ,N2503,144486782,Global Ledger Transaction Interface created
AHF,202508_0055,20,55,0,55,100000,AP,45877,    351303-25-4,Cash Disbursement             ,USD,0,-550,AP,45877,               ,55000,     ,N2504,144486783,Global Ledger Transaction Interface created
AHF,202508_0055,21,55,0,55,100000,AP,45877,    351304-25-5,Cash Disbursement             ,USD,0,-503.51,AP,45877,               ,55000,     ,N2505,144486784,Global Ledger Transaction Interface created
AHF,202508_0055,22,55,0,55,100000,AP,45877,    351305-25-6,Cash Disbursement             ,USD,0,-44135.47,AP,45877,               ,55000,     ,N2506,144486785,Global Ledger Transaction Interface created
AHF,202508_0055,23,55,0,55,100000,AP,45877,    351306-25-7,Cash Disbursement             ,USD,0,-14597.5,AP,45877,               ,55000,     ,N2507,144486786,Global Ledger Transaction Interface created
AHF,202508_0055,24,55,0,55,100000,AP,45877,    351307-25-8,Cash Disbursement             ,USD,0,-10.35,AP,45877,               ,55000,     ,N2508,144486787,Global Ledger Transaction Interface created
AHF,202508_0055,25,55,0,55,100000,AP,45877,    351308-25-9,Cash Disbursement             ,USD,0,-0.71,AP,45877,               ,55000,     ,N2509,144486788,Global Ledger Transaction Interface created
AHF,202508_0055,26,55,0,55,100000,AP,45877,    351309-25-10,Cash Disbursement             ,USD,0,-1.26,AP,45877,               ,55000,     ,N25010,144486789,Global Ledger Transaction Interface created
