FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202512_0055,1,55,0,55,100000,AP,45759,AP170-12-1,Summarized transaction        ,USD,0,-862.5,AP,45759,               ,55000,     ,N1201,146865846,Global Ledger Transaction Interface created
AHF,202512_0055,2,55,0,55,100000,AP,45789,    351765-20-1,Cash Disbursement             ,USD,0,-1612.77,AP,45789,               ,55000,     ,N2001,146909891,Global Ledger Transaction Interface created
AHF,202512_0055,3,55,0,55,100000,AP,45789,    351766-20-2,Cash Disbursement             ,USD,0,-125.27,AP,45789,               ,55000,     ,N2002,146909892,Global Ledger Transaction Interface created
AHF,202512_0055,4,55,0,55,100000,AP,45759,     77400-15-11,Cash Disbursement             ,USD,0,-1833.47,AP,45759,               ,55000,     ,N15011,146866701,Global Ledger Transaction Interface created
AHF,202512_0055,5,55,0,55,100000,AP,45759,     77401-15-12,Cash Disbursement             ,USD,0,-10473.79,AP,45759,               ,55000,     ,N15012,146866702,Global Ledger Transaction Interface created
AHF,202512_0055,6,55,0,55,100000,AP,45759,     77402-15-13,Cash Disbursement             ,USD,0,-3777.26,AP,45759,               ,55000,     ,N15013,146866703,Global Ledger Transaction Interface created
AHF,202512_0055,7,55,0,55,100000,AP,45759,     77403-15-14,Cash Disbursement             ,USD,0,-1881.75,AP,45759,               ,55000,     ,N15014,146866704,Global Ledger Transaction Interface created
AHF,202512_0055,8,55,0,55,100000,AP,45759,     77404-15-15,Cash Disbursement             ,USD,0,-12000,AP,45759,               ,55000,     ,N15015,146866705,Global Ledger Transaction Interface created
AHF,202512_0055,9,55,0,55,100000,AP,45759,     77405-15-16,Cash Disbursement             ,USD,0,-411.36,AP,45759,               ,55000,     ,N15016,146866706,Global Ledger Transaction Interface created
AHF,202512_0055,10,55,0,55,100000,AP,45759,     77406-15-17,Cash Disbursement             ,USD,0,-647.5,AP,45759,               ,55000,     ,N15017,146866707,Global Ledger Transaction Interface created
AHF,202512_0055,11,55,0,55,100000,AP,45759,AP170-15-18,Summarized transaction        ,USD,0,-33621.57,AP,45759,               ,55000,     ,N15018,146866708,Global Ledger Transaction Interface created
AHF,202512_0055,12,55,0,55,100000,AP,45759,AP170-15-19,Summarized transaction        ,USD,0,-50645.39,AP,45759,               ,55000,     ,N15019,146866709,Global Ledger Transaction Interface created
AHF,202512_0055,13,55,0,55,100000,AP,45759,     77409-15-20,Cash Disbursement             ,USD,0,-2900,AP,45759,               ,55000,     ,N15020,146866710,Global Ledger Transaction Interface created
AHF,202512_0055,14,55,0,55,100000,AP,45759,AP170-15-21,Summarized transaction        ,USD,0,-525,AP,45759,               ,55000,     ,N15021,146866711,Global Ledger Transaction Interface created
AHF,202512_0055,15,55,0,55,100000,AP,45759,     77411-15-22,Cash Disbursement             ,USD,0,-11347.56,AP,45759,               ,55000,     ,N15022,146866712,Global Ledger Transaction Interface created
AHF,202512_0055,16,55,0,55,100000,AP,45759,AP170-15-23,Summarized transaction        ,USD,0,-6287.54,AP,45759,               ,55000,     ,N15023,146866713,Global Ledger Transaction Interface created
AHF,202512_0055,17,55,0,55,100000,JE,12/15/2025,-16,Q3 Rebate Balance to AHF      ,USD,0,-159850,GL,12/31/2025,               ,55000,     ,N1402,147125512,Global Ledger Transaction Interface created
AHF,202512_0055,18,55,0,55,100000,AP,45759,     77390-15-1,Cash Disbursement             ,USD,0,-17.67,AP,45759,               ,55000,     ,N1501,146866691,Global Ledger Transaction Interface created
AHF,202512_0055,19,55,0,55,100000,AP,45759,     77391-15-2,Cash Disbursement             ,USD,0,-120.75,AP,45759,               ,55000,     ,N1502,146866692,Global Ledger Transaction Interface created
AHF,202512_0055,20,55,0,55,100000,AP,45759,     77392-15-3,Cash Disbursement             ,USD,0,-95.79,AP,45759,               ,55000,     ,N1503,146866693,Global Ledger Transaction Interface created
AHF,202512_0055,21,55,0,55,100000,AP,45759,AP170-15-4,Summarized transaction        ,USD,0,-1000.32,AP,45759,               ,55000,     ,N1504,146866694,Global Ledger Transaction Interface created
AHF,202512_0055,22,55,0,55,100000,AP,45759,     77394-15-5,Cash Disbursement             ,USD,0,-2926.08,AP,45759,               ,55000,     ,N1505,146866695,Global Ledger Transaction Interface created
AHF,202512_0055,23,55,0,55,100000,AP,45759,     77395-15-6,Cash Disbursement             ,USD,0,-1869.13,AP,45759,               ,55000,     ,N1506,146866696,Global Ledger Transaction Interface created
AHF,202512_0055,24,55,0,55,100000,AP,45759,     77396-15-7,Cash Disbursement             ,USD,0,-1526.66,AP,45759,               ,55000,     ,N1507,146866697,Global Ledger Transaction Interface created
AHF,202512_0055,25,55,0,55,100000,AP,45759,AP170-15-8,Summarized transaction        ,USD,0,-6048.24,AP,45759,               ,55000,     ,N1508,146866698,Global Ledger Transaction Interface created
AHF,202512_0055,26,55,0,55,100000,AP,45759,     77398-15-9,Cash Disbursement             ,USD,0,-8271.75,AP,45759,               ,55000,     ,N1509,146866699,Global Ledger Transaction Interface created
AHF,202512_0055,27,55,0,55,100000,AP,45759,     77399-15-10,Cash Disbursement             ,USD,0,-52621.65,AP,45759,               ,55000,     ,N15010,146866700,Global Ledger Transaction Interface created
AHF,202512_0055,28,55,0,55,100000,JE,12/15/2025,-16,Optum Q3 Rebates to AIC & MEWA,USD,0,-3030806.87,GL,12/31/2025,               ,55000,     ,N1204,147125469,Global Ledger Transaction Interface created
AHF,202512_0055,29,55,0,55,100000,JE,12/15/2025,-18,Optum Q3 Rebates to AIC & MEWA,USD,0,-505998.89,GL,12/31/2025,               ,55000,     ,N1206,147125471,Global Ledger Transaction Interface created
AHF,202512_0055,30,55,0,55,100000,JE,45789,-6,AultCare Credit Card Payment  ,USD,0,-10117.87,GL,12/31/2025,               ,55000,     ,N501,146919279,Global Ledger Transaction Interface created
AHF,202512_0055,31,55,0,55,100000,JE,12/31/2025,-3,AultCare Intercompany Pmt     ,USD,0,-1384231.32,GL,12/31/2025,               ,55000,     ,I102,147276850,Global Ledger Transaction Interface created
AHF,202512_0055,32,55,0,55,100000,AP,45700,     77380-3-2,Cash Disbursement             ,USD,0,-206.32,AP,45700,               ,55000,     ,N302,146703318,Global Ledger Transaction Interface created
AHF,202512_0055,33,55,0,55,100000,AP,45700,     77381-3-3,Cash Disbursement             ,USD,0,-15,AP,45700,               ,55000,     ,N303,146703319,Global Ledger Transaction Interface created
AHF,202512_0055,34,55,0,55,100000,AP,45700,     77382-3-4,Cash Disbursement             ,USD,0,-1604.42,AP,45700,               ,55000,     ,N304,146703320,Global Ledger Transaction Interface created
AHF,202512_0055,35,55,0,55,100000,AP,45700,     77383-3-5,Cash Disbursement             ,USD,0,-183,AP,45700,               ,55000,     ,N305,146703321,Global Ledger Transaction Interface created
AHF,202512_0055,36,55,0,55,100000,AP,45700,     77384-3-6,Cash Disbursement             ,USD,0,-2895,AP,45700,               ,55000,     ,N306,146703322,Global Ledger Transaction Interface created
AHF,202512_0055,37,55,0,55,100000,AP,45700,     77385-3-7,Cash Disbursement             ,USD,0,-18,AP,45700,               ,55000,     ,N307,146703323,Global Ledger Transaction Interface created
AHF,202512_0055,38,55,0,55,100000,AP,45700,     77386-3-8,Cash Disbursement             ,USD,0,-153.75,AP,45700,               ,55000,     ,N308,146703324,Global Ledger Transaction Interface created
AHF,202512_0055,39,55,0,55,100000,AP,45700,     77387-3-9,Cash Disbursement             ,USD,0,-12251,AP,45700,               ,55000,     ,N309,146703325,Global Ledger Transaction Interface created
AHF,202512_0055,40,55,0,55,100000,AP,45700,     77388-3-10,Cash Disbursement             ,USD,0,-1089.37,AP,45700,               ,55000,     ,N3010,146703326,Global Ledger Transaction Interface created
AHF,202512_0055,41,55,0,55,100000,AP,45912,     77414-33-1,Cash Disbursement             ,USD,0,-22304.65,AP,45912,               ,55000,     ,N3301,146939715,Global Ledger Transaction Interface created
AHF,202512_0055,42,55,0,55,100000,AP,45912,     77415-33-2,Cash Disbursement             ,USD,0,-13.5,AP,45912,               ,55000,     ,N3302,146939716,Global Ledger Transaction Interface created
AHF,202512_0055,43,55,0,55,100000,AP,45912,     77416-33-3,Cash Disbursement             ,USD,0,-435.75,AP,45912,               ,55000,     ,N3303,146939717,Global Ledger Transaction Interface created
AHF,202512_0055,44,55,0,55,100000,AP,45912,     77417-33-4,Cash Disbursement             ,USD,0,-61.77,AP,45912,               ,55000,     ,N3304,146939718,Global Ledger Transaction Interface created
AHF,202512_0055,45,55,0,55,100000,AP,45912,     77418-33-5,Cash Disbursement             ,USD,0,-4988,AP,45912,               ,55000,     ,N3305,146939719,Global Ledger Transaction Interface created
AHF,202512_0055,46,55,0,55,100000,AP,45912,     77419-33-6,Cash Disbursement             ,USD,0,-794.25,AP,45912,               ,55000,     ,N3306,146939720,Global Ledger Transaction Interface created
AHF,202512_0055,47,55,0,55,100000,AP,45912,     77420-33-7,Cash Disbursement             ,USD,0,-372.69,AP,45912,               ,55000,     ,N3307,146939721,Global Ledger Transaction Interface created
AHF,202512_0055,48,55,0,55,100000,AP,45912,     77421-33-8,Cash Disbursement             ,USD,0,-4056,AP,45912,               ,55000,     ,N3308,146939722,Global Ledger Transaction Interface created
AHF,202512_0055,49,55,0,55,100000,AP,45912,     77422-33-9,Cash Disbursement             ,USD,0,-30.63,AP,45912,               ,55000,     ,N3309,146939723,Global Ledger Transaction Interface created
AHF,202512_0055,50,55,0,55,100000,AP,45912,     77423-33-10,Cash Disbursement             ,USD,0,-90,AP,45912,               ,55000,     ,N33010,146939724,Global Ledger Transaction Interface created
AHF,202512_0055,51,55,0,55,100000,AP,45912,     77424-33-11,Cash Disbursement             ,USD,0,-316.88,AP,45912,               ,55000,     ,N33011,146939725,Global Ledger Transaction Interface created
AHF,202512_0055,52,55,0,55,100000,AP,45912,     77425-33-12,Cash Disbursement             ,USD,0,-441.35,AP,45912,               ,55000,     ,N33012,146939726,Global Ledger Transaction Interface created
AHF,202512_0055,53,55,0,55,100000,AP,45912,     77426-33-13,Cash Disbursement             ,USD,0,-2825.1,AP,45912,               ,55000,     ,N33013,146939727,Global Ledger Transaction Interface created
AHF,202512_0055,54,55,0,55,100000,AP,45912,     77427-33-14,Cash Disbursement             ,USD,0,-2203.2,AP,45912,               ,55000,     ,N33014,146939728,Global Ledger Transaction Interface created
AHF,202512_0055,55,55,0,55,100000,AP,45912,     77428-33-15,Cash Disbursement             ,USD,0,-4444,AP,45912,               ,55000,     ,N33015,146939729,Global Ledger Transaction Interface created
AHF,202512_0055,56,55,0,55,100000,AP,45912,     77429-33-16,Cash Disbursement             ,USD,0,-4.54,AP,45912,               ,55000,     ,N33016,146939730,Global Ledger Transaction Interface created
AHF,202512_0055,57,55,0,55,100000,AP,45912,     77430-33-17,Cash Disbursement             ,USD,0,-3009,AP,45912,               ,55000,     ,N33017,146939731,Global Ledger Transaction Interface created
AHF,202512_0055,58,55,0,55,100000,AP,45912,     77431-33-18,Cash Disbursement             ,USD,0,-1736.15,AP,45912,               ,55000,     ,N33018,146939732,Global Ledger Transaction Interface created
AHF,202512_0055,59,55,0,55,100000,AP,45912,     77432-33-19,Cash Disbursement             ,USD,0,-106.88,AP,45912,               ,55000,     ,N33019,146939733,Global Ledger Transaction Interface created
AHF,202512_0055,60,55,0,55,100000,AP,45912,     77433-33-20,Cash Disbursement             ,USD,0,-235,AP,45912,               ,55000,     ,N33020,146939734,Global Ledger Transaction Interface created
