FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202511_0055,1,55,0,55,100000,AP,45819,AP170-15-1,Summarized transaction        ,USD,0,-1209.49,AP,45819,               ,55000,     ,N1501,146303792,Global Ledger Transaction Interface created
AHF,202511_0055,2,55,0,55,100000,AP,45819,     76888-15-2,Cash Disbursement             ,USD,0,-87909.13,AP,45819,               ,55000,     ,N1502,146303793,Global Ledger Transaction Interface created
AHF,202511_0055,3,55,0,55,100000,AP,45819,     76889-15-3,Cash Disbursement             ,USD,0,-115,AP,45819,               ,55000,     ,N1503,146303794,Global Ledger Transaction Interface created
AHF,202511_0055,4,55,0,55,100000,AP,45819,     76890-15-4,Cash Disbursement             ,USD,0,-3825,AP,45819,               ,55000,     ,N1504,146303795,Global Ledger Transaction Interface created
AHF,202511_0055,5,55,0,55,100000,AP,45819,     76891-15-5,Cash Disbursement             ,USD,0,-3825,AP,45819,               ,55000,     ,N1505,146303796,Global Ledger Transaction Interface created
AHF,202511_0055,6,55,0,55,100000,AP,45819,AP170-15-6,Summarized transaction        ,USD,0,-118285.36,AP,45819,               ,55000,     ,N1506,146303797,Global Ledger Transaction Interface created
AHF,202511_0055,7,55,0,55,100000,AP,45819,     76893-15-7,Cash Disbursement             ,USD,0,-105.63,AP,45819,               ,55000,     ,N1507,146303798,Global Ledger Transaction Interface created
AHF,202511_0055,8,55,0,55,100000,AP,45819,     76894-15-8,Cash Disbursement             ,USD,0,-12.5,AP,45819,               ,55000,     ,N1508,146303799,Global Ledger Transaction Interface created
AHF,202511_0055,9,55,0,55,100000,AP,45819,AP170-15-9,Summarized transaction        ,USD,0,-938.25,AP,45819,               ,55000,     ,N1509,146303800,Global Ledger Transaction Interface created
AHF,202511_0055,10,55,0,55,100000,AP,45819,     76896-15-10,Cash Disbursement             ,USD,0,-700,AP,45819,               ,55000,     ,N15010,146303801,Global Ledger Transaction Interface created
AHF,202511_0055,11,55,0,55,100000,AP,45819,     76897-15-11,Cash Disbursement             ,USD,0,-13509.5,AP,45819,               ,55000,     ,N15011,146303802,Global Ledger Transaction Interface created
AHF,202511_0055,12,55,0,55,100000,AP,45819,     76898-15-12,Cash Disbursement             ,USD,0,-1894.22,AP,45819,               ,55000,     ,N15012,146303803,Global Ledger Transaction Interface created
AHF,202511_0055,13,55,0,55,100000,AP,45819,     76899-15-13,Cash Disbursement             ,USD,0,-52.5,AP,45819,               ,55000,     ,N15013,146303804,Global Ledger Transaction Interface created
AHF,202511_0055,14,55,0,55,100000,AP,45819,     76900-15-14,Cash Disbursement             ,USD,0,-165,AP,45819,               ,55000,     ,N15014,146303805,Global Ledger Transaction Interface created
AHF,202511_0055,15,55,0,55,100000,AP,45819,     76901-15-15,Cash Disbursement             ,USD,0,-476.18,AP,45819,               ,55000,     ,N15015,146303806,Global Ledger Transaction Interface created
AHF,202511_0055,16,55,0,55,100000,AP,45819,     76902-15-16,Cash Disbursement             ,USD,0,-3685.5,AP,45819,               ,55000,     ,N15016,146303807,Global Ledger Transaction Interface created
