FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202501_0070,1,70,0,70,100008,AP,1/2/2025,     10838-1-1,Cash Disbursement             ,USD,0,-125,AP,1/2/2025,               ,70000,     ,N101,139488876
AHF,202501_0070,2,70,0,70,100008,AP,1/2/2025,AP170-1-2,Summarized transaction        ,USD,0,-1768.43,AP,1/2/2025,               ,70000,     ,N102,139488877
AHF,202501_0070,3,70,0,70,100008,AP,1/2/2025,AP170-1-3,Summarized transaction        ,USD,0,-447.98,AP,1/2/2025,               ,70000,     ,N103,139488878
AHF,202501_0070,4,70,0,70,100008,AP,1/2/2025,     10841-1-4,Cash Disbursement             ,USD,0,-997,AP,1/2/2025,               ,70000,     ,N104,139488879
AHF,202501_0070,5,70,0,70,100008,AP,1/2/2025,AP170-1-5,Summarized transaction        ,USD,0,-496.65,AP,1/2/2025,               ,70000,     ,N105,139488880
AHF,202501_0070,6,70,0,70,100008,AP,1/2/2025,     10843-1-6,Cash Disbursement             ,USD,0,-16.13,AP,1/2/2025,               ,70000,     ,N106,139488881
AHF,202501_0070,7,70,0,70,100008,AP,1/2/2025,AP170-1-7,Summarized transaction        ,USD,0,-511.93,AP,1/2/2025,               ,70000,     ,N107,139488882
AHF,202501_0070,8,70,0,70,100008,AP,1/2/2025,     10845-1-8,Cash Disbursement             ,USD,0,-765,AP,1/2/2025,               ,70000,     ,N108,139488883
AHF,202501_0070,9,70,0,70,100008,AP,1/2/2025,     10846-1-9,Cash Disbursement             ,USD,0,-14.13,AP,1/2/2025,               ,70000,     ,N109,139488884
AHF,202501_0070,10,70,0,70,100008,AP,1/3/2025,     15821-3-5,Cash Disbursement             ,USD,0,-4.99,AP,1/3/2025,               ,70000,     ,N305,139620149
AHF,202501_0070,11,70,0,70,100008,AP,1/3/2025,     15822-3-6,Cash Disbursement             ,USD,0,-256.23,AP,1/3/2025,               ,70000,     ,N306,139620150
AHF,202501_0070,12,70,0,70,100008,AP,1/3/2025,     15820-3-4,Cash Disbursement             ,USD,0,-132.28,AP,1/3/2025,               ,70000,     ,N304,139620148
AHF,202501_0070,13,70,0,70,100008,AP,1/3/2025,     15819-3-3,Cash Disbursement             ,USD,0,-42.6,AP,1/3/2025,               ,70000,     ,N303,139620147
AHF,202501_0070,14,70,0,70,100008,AP,1/3/2025,AP170-3-2,Summarized transaction        ,USD,0,-481.26,AP,1/3/2025,               ,70000,     ,N302,139620146
AHF,202501_0070,15,70,0,70,100008,AP,1/3/2025,AP170-3-1,Summarized transaction        ,USD,0,-5247.09,AP,1/3/2025,               ,70000,     ,N301,139620145
AHF,202501_0070,16,70,0,70,100008,AP,1/2/2025,AP170-1-15,Summarized transaction        ,USD,0,-75,AP,1/2/2025,               ,70000,     ,N1015,139488890
AHF,202501_0070,17,70,0,70,100008,AP,1/2/2025,     10851-1-14,Cash Disbursement             ,USD,0,-350,AP,1/2/2025,               ,70000,     ,N1014,139488889
AHF,202501_0070,18,70,0,70,100008,AP,1/2/2025,     10850-1-13,Cash Disbursement             ,USD,0,-1860.79,AP,1/2/2025,               ,70000,     ,N1013,139488888
AHF,202501_0070,19,70,0,70,100008,AP,1/2/2025,     10849-1-12,Cash Disbursement             ,USD,0,-1187,AP,1/2/2025,               ,70000,     ,N1012,139488887
AHF,202501_0070,20,70,0,70,100008,AP,1/2/2025,AP170-1-11,Summarized transaction        ,USD,0,-51.25,AP,1/2/2025,               ,70000,     ,N1011,139488886
AHF,202501_0070,21,70,0,70,100008,AP,1/2/2025,AP170-1-10,Summarized transaction        ,USD,0,-227.39,AP,1/2/2025,               ,70000,     ,N1010,139488885
AHF,202501_0070,22,70,0,70,100008,AP,1/9/2025,     10924-12-1,Cash Disbursement             ,USD,0,-110.04,AP,1/9/2025,               ,70000,     ,N1201,139679507
AHF,202501_0070,23,70,0,70,100008,AP,1/9/2025,     10925-12-2,Cash Disbursement             ,USD,0,-944,AP,1/9/2025,               ,70000,     ,N1202,139679508
AHF,202501_0070,24,70,0,70,100008,AP,1/9/2025,     10926-12-3,Cash Disbursement             ,USD,0,-5000,AP,1/9/2025,               ,70000,     ,N1203,139679509
AHF,202501_0070,25,70,0,70,100008,AP,1/9/2025,AP170-12-4,Summarized transaction        ,USD,0,-99.53,AP,1/9/2025,               ,70000,     ,N1204,139679510
AHF,202501_0070,26,70,0,70,100008,AP,1/9/2025,     10928-12-5,Cash Disbursement             ,USD,0,-150.83,AP,1/9/2025,               ,70000,     ,N1205,139679511
