FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202509_0070,1,70,0,70,100008,AP,09/05/2025,AP170-9-8,Summarized transaction        ,USD,0.00,-151.49,AP,09/05/2025,               ,70000          ,     ,N908,145042158
AHF,202509_0070,2,70,0,70,100008,AP,09/05/2025,     16842-9-7,Cash Disbursement             ,USD,0.00,-863.02,AP,09/05/2025,               ,70000          ,     ,N907,145042157
AHF,202509_0070,3,70,0,70,100008,AP,09/05/2025,AP170-9-6,Summarized transaction        ,USD,0.00,-2865.32,AP,09/05/2025,               ,70000          ,     ,N906,145042156
AHF,202509_0070,4,70,0,70,100008,AP,09/05/2025,     16840-9-5,Cash Disbursement             ,USD,0.00,-151.69,AP,09/05/2025,               ,70000          ,     ,N905,145042155
AHF,202509_0070,5,70,0,70,100008,AP,09/05/2025,     16839-9-4,Cash Disbursement             ,USD,0.00,-1098.12,AP,09/05/2025,               ,70000          ,     ,N904,145042154
AHF,202509_0070,6,70,0,70,100008,AP,09/05/2025,     16838-9-3,Cash Disbursement             ,USD,0.00,-20.71,AP,09/05/2025,               ,70000          ,     ,N903,145042153
AHF,202509_0070,7,70,0,70,100008,AP,09/05/2025,     16837-9-2,Cash Disbursement             ,USD,0.00,-95.85,AP,09/05/2025,               ,70000          ,     ,N902,145042152
AHF,202509_0070,8,70,0,70,100008,AP,09/05/2025,     16836-9-1,Cash Disbursement             ,USD,0.00,-42.90,AP,09/05/2025,               ,70000          ,     ,N901,145042151
AHF,202509_0070,9,70,0,70,100008,AP,09/02/2025,     12325-1-12,Cash Disbursement             ,USD,0.00,-26.25,AP,09/02/2025,               ,70000          ,     ,N1012,144869568
AHF,202509_0070,10,70,0,70,100008,AP,09/02/2025,     12324-1-11,Cash Disbursement             ,USD,0.00,-52.50,AP,09/02/2025,               ,70000          ,     ,N1011,144869567
AHF,202509_0070,11,70,0,70,100008,AP,09/02/2025,     12323-1-10,Cash Disbursement             ,USD,0.00,-19818.75,AP,09/02/2025,               ,70000          ,     ,N1010,144869566
AHF,202509_0070,12,70,0,70,100008,AP,09/02/2025,     12322-1-9,Cash Disbursement             ,USD,0.00,-8100.00,AP,09/02/2025,               ,70000          ,     ,N109,144869565
AHF,202509_0070,13,70,0,70,100008,AP,09/02/2025,     12321-1-8,Cash Disbursement             ,USD,0.00,-30000.00,AP,09/02/2025,               ,70000          ,     ,N108,144869564
AHF,202509_0070,14,70,0,70,100008,AP,09/02/2025,     12320-1-7,Cash Disbursement             ,USD,0.00,-207.00,AP,09/02/2025,               ,70000          ,     ,N107,144869563
AHF,202509_0070,15,70,0,70,100008,AP,09/02/2025,     12319-1-6,Cash Disbursement             ,USD,0.00,-808.14,AP,09/02/2025,               ,70000          ,     ,N106,144869562
AHF,202509_0070,16,70,0,70,100008,AP,09/02/2025,     12318-1-5,Cash Disbursement             ,USD,0.00,-305.56,AP,09/02/2025,               ,70000          ,     ,N105,144869561
AHF,202509_0070,17,70,0,70,100008,AP,09/02/2025,AP170-1-4,Summarized transaction        ,USD,0.00,-67.86,AP,09/02/2025,               ,70000          ,     ,N104,144869560
AHF,202509_0070,18,70,0,70,100008,AP,09/02/2025,AP170-1-3,Summarized transaction        ,USD,0.00,-191.00,AP,09/02/2025,               ,70000          ,     ,N103,144869559
AHF,202509_0070,19,70,0,70,100008,AP,09/02/2025,     12315-1-2,Cash Disbursement             ,USD,0.00,-627.54,AP,09/02/2025,               ,70000          ,     ,N102,144869558
AHF,202509_0070,20,70,0,70,100008,AP,09/02/2025,     12314-1-1,Cash Disbursement             ,USD,0.00,-617.49,AP,09/02/2025,               ,70000          ,     ,N101,144869557
AHF,202509_0070,21,70,0,70,100008,AP,09/09/2025,     12366-12-16,Cash Disbursement             ,USD,0.00,-60.00,AP,09/09/2025,               ,70000          ,     ,N12016,145069473
