FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202509_0036,1,36,0,36,100008,AP,9/4/2025,      6736-3-10,Cash Disbursement             ,USD,0,-616.64,AP,9/4/2025,               ,36010,     ,N3010,145011923,Global Ledger Transaction Interface created
AHF,202509_0036,2,36,0,36,100008,AP,9/4/2025,      6735-3-9,Cash Disbursement             ,USD,0,-167.14,AP,9/4/2025,               ,36010,     ,N309,145011922,Global Ledger Transaction Interface created
AHF,202509_0036,3,36,0,36,100008,AP,9/4/2025,      6734-3-8,Cash Disbursement             ,USD,0,-200,AP,9/4/2025,               ,36010,     ,N308,145011921,Global Ledger Transaction Interface created
AHF,202509_0036,4,36,0,36,100008,AP,9/4/2025,      6733-3-7,Cash Disbursement             ,USD,0,-527.35,AP,9/4/2025,               ,36010,     ,N307,145011920,Global Ledger Transaction Interface created
AHF,202509_0036,5,36,0,36,100008,AP,9/4/2025,AP170-3-6,Summarized transaction        ,USD,0,-444.43,AP,9/4/2025,               ,36010,     ,N306,145011919,Global Ledger Transaction Interface created
AHF,202509_0036,6,36,0,36,100008,AP,9/4/2025,AP170-3-5,Summarized transaction        ,USD,0,-318.38,AP,9/4/2025,               ,36010,     ,N305,145011918,Global Ledger Transaction Interface created
AHF,202509_0036,7,36,0,36,100008,AP,9/4/2025,      6730-3-4,Cash Disbursement             ,USD,0,-593.16,AP,9/4/2025,               ,36010,     ,N304,145011917,Global Ledger Transaction Interface created
AHF,202509_0036,8,36,0,36,100008,AP,9/4/2025,      6729-3-3,Cash Disbursement             ,USD,0,-70.32,AP,9/4/2025,               ,36010,     ,N303,145011916,Global Ledger Transaction Interface created
AHF,202509_0036,9,36,0,36,100008,AP,9/4/2025,      6728-3-2,Cash Disbursement             ,USD,0,-216,AP,9/4/2025,               ,36010,     ,N302,145011915,Global Ledger Transaction Interface created
AHF,202509_0036,10,36,0,36,100008,AP,9/4/2025,      6727-3-1,Cash Disbursement             ,USD,0,-325,AP,9/4/2025,               ,36010,     ,N301,145011914,Global Ledger Transaction Interface created
