FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202510_0036,1,36,0,36,100008,AP,10/7/2025,      6811-6-34,Cash Disbursement             ,USD,0,-45,AP,10/7/2025,               ,36010,     ,N6034,145679844,Global Ledger Transaction Interface created
AHF,202510_0036,2,36,0,36,100008,AP,10/7/2025,      6810-6-33,Cash Disbursement             ,USD,0,-45,AP,10/7/2025,               ,36010,     ,N6033,145679843,Global Ledger Transaction Interface created
AHF,202510_0036,3,36,0,36,100008,AP,10/7/2025,      6809-6-32,Cash Disbursement             ,USD,0,-38.94,AP,10/7/2025,               ,36010,     ,N6032,145679842,Global Ledger Transaction Interface created
AHF,202510_0036,4,36,0,36,100008,AP,10/7/2025,      6808-6-31,Cash Disbursement             ,USD,0,-45,AP,10/7/2025,               ,36010,     ,N6031,145679841,Global Ledger Transaction Interface created
AHF,202510_0036,5,36,0,36,100008,AP,10/7/2025,      6807-6-30,Cash Disbursement             ,USD,0,-45,AP,10/7/2025,               ,36010,     ,N6030,145679840,Global Ledger Transaction Interface created
AHF,202510_0036,6,36,0,36,100008,AP,10/7/2025,      6806-6-29,Cash Disbursement             ,USD,0,-45,AP,10/7/2025,               ,36010,     ,N6029,145679839,Global Ledger Transaction Interface created
AHF,202510_0036,7,36,0,36,100008,AP,10/7/2025,      6805-6-28,Cash Disbursement             ,USD,0,-45,AP,10/7/2025,               ,36010,     ,N6028,145679838,Global Ledger Transaction Interface created
AHF,202510_0036,8,36,0,36,100008,AP,10/7/2025,      6804-6-27,Cash Disbursement             ,USD,0,-45,AP,10/7/2025,               ,36010,     ,N6027,145679837,Global Ledger Transaction Interface created
AHF,202510_0036,9,36,0,36,100008,AP,10/7/2025,      6803-6-26,Cash Disbursement             ,USD,0,-45,AP,10/7/2025,               ,36010,     ,N6026,145679836,Global Ledger Transaction Interface created
AHF,202510_0036,10,36,0,36,100008,AP,10/7/2025,      6802-6-25,Cash Disbursement             ,USD,0,-45,AP,10/7/2025,               ,36010,     ,N6025,145679835,Global Ledger Transaction Interface created
