FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202502_0036,1,36,0,36,100008,JE,3/6/2025,-100107,1.31 Merch Fee-3882 ANCMG     ,USD,0,-243.44,GL,2/28/2025,               ,36010,     ,I10010601,141519363,Global Ledger Transaction Interface created
AHF,202502_0036,2,36,0,36,100008,JE,3/6/2025,-100108,1.31 Loyale Service Fee       ,USD,0,-1919.79,GL,2/28/2025,               ,36010,     ,I10010602,141519364,Global Ledger Transaction Interface created
AHF,202502_0036,3,36,0,36,100008,JE,3/6/2025,-100109,1.31 VPAY Service Charge      ,USD,0,-131.25,GL,2/28/2025,               ,36010,     ,I10010603,141519365,Global Ledger Transaction Interface created
AHF,202502_0036,4,36,0,36,100008,JE,3/6/2025,-100110,1.31 Merch Fee-5884 MEDCORP   ,USD,0,-24.76,GL,2/28/2025,               ,36010,     ,I10010604,141519366,Global Ledger Transaction Interface created
AHF,202502_0036,5,36,0,36,100008,JE,3/6/2025,-100111,1.31 Merch Fee-5882 AMG - Kevi,USD,0,-10.22,GL,2/28/2025,               ,36010,     ,I10010605,141519367,Global Ledger Transaction Interface created
AHF,202502_0036,6,36,0,36,100008,JE,3/6/2025,-100112,1.31 Merch Fee-6880 AMG - Mans,USD,0,-47.76,GL,2/28/2025,               ,36010,     ,I10010606,141519368,Global Ledger Transaction Interface created
AHF,202502_0036,7,36,0,36,100008,JE,3/6/2025,-100113,1.31 Merch Fee-7888 Fam Med of,USD,0,-8.07,GL,2/28/2025,               ,36010,     ,I10010607,141519369,Global Ledger Transaction Interface created
AHF,202502_0036,8,36,0,36,100008,JE,3/6/2025,-100114,1.31 Merch Fee-3886 AMG Fam Me,USD,0,-21.53,GL,2/28/2025,               ,36010,     ,I10010608,141519370,Global Ledger Transaction Interface created
AHF,202502_0036,9,36,0,36,100008,JE,3/10/2025,-700017,EE 2024 Q4 PTHPEE2023 DOS 2-3-,USD,0,250,GL,2/28/2025,               ,36010,     ,I70001601,141546089,Global Ledger Transaction Interface created
AHF,202502_0036,10,36,0,36,100008,JE,3/10/2025,-700018,AultCare CMF 2-2025           ,USD,0,330,GL,2/28/2025,               ,36010,     ,I70001602,141546090,Global Ledger Transaction Interface created
AHF,202502_0036,11,36,0,36,100008,JE,3/10/2025,-700019,AultCare CMF 2-2025           ,USD,0,926,GL,2/28/2025,               ,36010,     ,I70001603,141546091,Global Ledger Transaction Interface created
AHF,202502_0036,12,36,0,36,100008,JE,3/10/2025,-700020,AultCare CMF 2-2025           ,USD,0,1057,GL,2/28/2025,               ,36010,     ,I70001604,141546092,Global Ledger Transaction Interface created
AHF,202502_0036,13,36,0,36,100008,JE,3/10/2025,-700021,AultCare CMF 2-2025           ,USD,0,1388,GL,2/28/2025,               ,36010,     ,I70001605,141546093,Global Ledger Transaction Interface created
AHF,202502_0036,14,36,0,36,100008,JE,3/10/2025,-700022,AultCare CMF 2-2025           ,USD,0,2700,GL,2/28/2025,               ,36010,     ,I70001606,141546094,Global Ledger Transaction Interface created
