FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202506_0080,1,80,0,80,100008,NL,06/03/2025,AMBULATORY-3-18,Cash                          ,USD,0.00,3228.15,GL,06/02/2025,               ,80012          ,     ,N3018,143215365
AHF,202506_0080,2,80,0,80,100008,NL,06/03/2025,AMBULATORY-3-19,Cash                          ,USD,0.00,-55.00,GL,06/02/2025,               ,80012          ,     ,N3019,143215366
AHF,202506_0080,3,80,0,80,100008,NL,06/04/2025,AMBULATORY-6-12,Cash                          ,USD,0.00,3584.76,GL,06/03/2025,               ,80012          ,     ,N6012,143258915
AHF,202506_0080,4,80,0,80,100008,NL,06/04/2025,AMBULATORY-6-13,Cash                          ,USD,0.00,-343.84,GL,06/03/2025,               ,80012          ,     ,N6013,143258916
AHF,202506_0080,5,80,0,80,100008,NL,06/05/2025,AMBULATORY-9-11,Cash                          ,USD,0.00,1271.44,GL,06/04/2025,               ,80012          ,     ,N9011,143284232
AHF,202506_0080,6,80,0,80,100008,NL,06/05/2025,AMBULATORY-9-12,Cash                          ,USD,0.00,-40.00,GL,06/04/2025,               ,80012          ,     ,N9012,143284233
AHF,202506_0080,7,80,0,80,100008,NL,06/06/2025,AMBULATORY-11-14,Cash                          ,USD,0.00,2196.45,GL,06/05/2025,               ,80012          ,     ,N11014,143301793
AHF,202506_0080,8,80,0,80,100008,NL,06/06/2025,AMBULATORY-11-15,Cash                          ,USD,0.00,-43.73,GL,06/05/2025,               ,80012          ,     ,N11015,143301794
AHF,202506_0080,9,80,0,80,100008,NL,06/07/2025,AMBULATORY-14-13,Cash                          ,USD,0.00,780.64,GL,06/06/2025,               ,80012          ,     ,N14013,143323122
AHF,202506_0080,10,80,0,80,100008,NL,06/08/2025,AMBULATORY-15-1,Cash                          ,USD,0.00,103.69,GL,06/07/2025,               ,80012          ,     ,N1501,143323794
AHF,202506_0080,11,80,0,80,100008,JE,07/02/2025,-173-50,Payment Cerner Activity Reclas,USD,0.00,-64735.25,GL,06/30/2025,               ,80012          ,     ,N173050,143782643
AHF,202506_0080,12,80,0,80,100008,NL,07/01/2025,AMBULATORY-90-20,Cash                          ,USD,0.00,-99.67,GL,06/30/2025,               ,80012          ,     ,N90020,143597855
AHF,202506_0080,13,80,0,80,100008,NL,07/01/2025,AMBULATORY-90-19,Cash                          ,USD,0.00,7791.64,GL,06/30/2025,               ,80012          ,     ,N90019,143597854
AHF,202506_0080,14,80,0,80,100008,NL,06/30/2025,AMBULATORY-84-12,Cash                          ,USD,0.00,8.56,GL,06/29/2025,               ,80012          ,     ,N84012,143593042
AHF,202506_0080,15,80,0,80,100008,NL,06/29/2025,AMBULATORY-81-18,Cash                          ,USD,0.00,53.62,GL,06/28/2025,               ,80012          ,     ,N81018,143588472
AHF,202506_0080,16,80,0,80,100008,NL,06/28/2025,AMBULATORY-80-28,Cash                          ,USD,0.00,673.79,GL,06/27/2025,               ,80012          ,     ,N80028,143587671
