FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202502_0043,1,43,0,43,100072,AP,02/07/2025,      1226-1-1,Cash Disbursement             ,USD,0.00,-262.95,AP,02/07/2025,               ,43001          ,     ,N101,140898539
AHF,202502_0043,2,43,0,43,104000,CB,03/03/2025,GL40-100029-3,Auto offset from company 0010 ,USD,0.00,-178.41,GL,02/28/2025,               ,43001          ,     ,I10002903,141444955
AHF,202502_0043,3,43,0,43,104000,CB,03/05/2025,GL40-100075-2,Auto offset from company 0010 ,USD,0.00,-195.00,GL,02/28/2025,               ,43001          ,     ,I10007502,141484288
AHF,202502_0043,4,43,0,43,200000,AP,02/07/2025,      1226-1-2,Payment Accrual               ,USD,0.00,262.95,AP,02/07/2025,               ,43001          ,     ,N102,140898540
AHF,202502_0043,5,43,0,43,200000,AC,01/31/2025,AP175-2-1,Accounts Payable Accrual      ,USD,0.00,-245.51,AP,02/06/2025,               ,43001          ,     ,N201,140908646
AHF,202502_0043,6,43,0,43,701140,AD,01/31/2025,     26252-2-2,    36957RETRIEVEX HOLDINGS CO,USD,0.00,245.51,AP,02/06/2025,               ,43010          ,     ,N202,140908647
AHF,202502_0043,7,43,0,43,701450,JE,03/05/2025,-100075-1,AULTMAN SPEC KEY BANK FEES    ,USD,0.00,195.00,GL,02/28/2025,               ,43010          ,     ,I10007501,141484286
AHF,202502_0043,8,43,0,43,742030,JE,03/03/2025,-100029-1,Malpractice/Reinsurance Chg Ou,USD,0.00,25.92,GL,02/28/2025,               ,43010          ,     ,I10002901,141444952
AHF,202502_0043,9,43,0,43,743000,JE,03/03/2025,-100029-2,Malpractice/Reinsurance Chg Ou,USD,0.00,152.49,GL,02/28/2025,               ,43010          ,     ,I10002902,141444953

