FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202506_0090,1,90,0,90,100008,VP,06/12/2025,       218-202-1,Void Payment                  ,USD,0.00,1889.20,AP,06/12/2025,               ,90000          ,     ,N20201,143431857
AHF,202506_0090,2,90,0,90,100008,AP,06/12/2025,       222-203-1,Cash Disbursement             ,USD,0.00,-1889.20,AP,06/12/2025,               ,90000          ,     ,N20301,143431859
AHF,202506_0090,3,90,0,90,100008,JE,07/07/2025,-264-27,5.31 Merch Fee-2712 Aultman Fo,USD,0.00,-124.99,GL,06/30/2025,               ,90000          ,     ,N264027,143833663
AHF,202506_0090,4,90,0,90,100008,JE,07/08/2025,-293-131,RF Deposit 06/30 cc           ,USD,0.00,130.90,GL,06/30/2025,               ,90000          ,     ,N2930131,143854919
AHF,202506_0090,5,90,0,90,100008,JE,07/08/2025,-293-130,RF Deposit 06/30 cc           ,USD,0.00,900.00,GL,06/30/2025,               ,90000          ,     ,N2930130,143854918
AHF,202506_0090,6,90,0,90,100008,JE,07/08/2025,-293-129,RF Deposit 06/30 cc           ,USD,0.00,4250.00,GL,06/30/2025,               ,90000          ,     ,N2930129,143854917
AHF,202506_0090,7,90,0,90,100008,JE,07/08/2025,-293-128,RF Deposit 06/30 cc           ,USD,0.00,350.00,GL,06/30/2025,               ,90000          ,     ,N2930128,143854916
AHF,202506_0090,8,90,0,90,100008,JE,07/08/2025,-293-127,RF Deposit 06/30 cc           ,USD,0.00,870.00,GL,06/30/2025,               ,90000          ,     ,N2930127,143854915
AHF,202506_0090,9,90,0,90,100008,JE,07/08/2025,-293-126,RF Deposit 06/30 cc           ,USD,0.00,550.00,GL,06/30/2025,               ,90000          ,     ,N2930126,143854914
AHF,202506_0090,10,90,0,90,100008,JE,07/08/2025,-293-125,RF Deposit 06/30 cc           ,USD,0.00,1975.00,GL,06/30/2025,               ,90000          ,     ,N2930125,143854913
AHF,202506_0090,11,90,0,90,100008,JE,06/30/2025,-13-23,CC Payment -TAF               ,USD,0.00,-1027.77,GL,06/30/2025,               ,90000          ,     ,I13023,143594476
AHF,202506_0090,12,90,0,90,100008,AP,06/27/2025,      1279-527-2,Cash Disbursement             ,USD,0.00,-660.00,AP,06/27/2025,               ,90000          ,     ,N52702,143581452
AHF,202506_0090,13,90,0,90,100008,AP,06/27/2025,      1278-527-1,Cash Disbursement             ,USD,0.00,-11724.81,AP,06/27/2025,               ,90000          ,     ,N52701,143581451
AHF,202506_0090,14,90,0,90,100008,VP,06/26/2025,AP190-495-1,Summarized transaction        ,USD,0.00,12384.81,AP,06/26/2025,               ,90000          ,     ,N49501,143574725
AHF,202506_0090,15,90,0,90,100008,AP,06/19/2025,       224-323-1,Cash Disbursement             ,USD,0.00,-525.84,AP,06/19/2025,               ,90000          ,     ,N32301,143532495
AHF,202506_0090,16,90,0,90,100008,AP,06/17/2025,       223-284-1,Cash Disbursement             ,USD,0.00,-8000.00,AP,06/17/2025,               ,90000          ,     ,N28401,143498446
AHF,202506_0090,17,90,0,90,100008,AP,06/12/2025,       221-183-1,Cash Disbursement             ,USD,0.00,-382.00,AP,06/12/2025,               ,90000          ,     ,N18301,143425551
AHF,202506_0090,18,90,0,90,100008,AP,06/06/2025,AP170-95-1,Summarized transaction        ,USD,0.00,-12384.81,AP,06/06/2025,               ,90000          ,     ,N9501,143304951
AHF,202506_0090,19,90,0,90,100008,AP,06/06/2025,      1075-103-1,Cash Disbursement             ,USD,0.00,-550.00,AP,06/06/2025,               ,91000          ,     ,N10301,143308180
AHF,202506_0090,20,90,0,90,100008,AP,06/13/2025,      1076-244-1,Cash Disbursement             ,USD,0.00,-23311.67,AP,06/13/2025,               ,91000          ,     ,N24401,143478646
AHF,202506_0090,21,90,0,90,100008,AP,06/19/2025,AP170-322-1,Summarized transaction        ,USD,0.00,-10338.05,AP,06/19/2025,               ,91000          ,     ,N32201,143532047
AHF,202506_0090,22,90,0,90,100008,AP,06/26/2025,      1046-470-1,Cash Disbursement             ,USD,0.00,-575.63,AP,06/26/2025,               ,91000          ,     ,N47001,143570772
AHF,202506_0090,23,90,0,90,100008,JE,07/09/2025,-161-3,Angel Auction Bank Fees       ,USD,0.00,-11700.15,GL,06/30/2025,               ,91000          ,     ,I16103,143878660
AHF,202506_0090,24,90,0,90,105110,ZB,06/01/2025,GL190-1-168,Auto Offset From Zone 10      ,USD,0.00,-421.69,AP,06/01/2025,               ,91000          ,     ,I10168,143345415
AHF,202506_0090,25,90,0,90,105110,ZB,06/06/2025,GL190-1-9113,Auto Offset From Zone 10      ,USD,0.00,763.66,PR,06/06/2025,               ,91000          ,     ,I109113,143404069
AHF,202506_0090,26,90,0,90,105110,ZB,12/19/2024,GL190-113-304,Auto Offset From Zone 10      ,USD,0.00,-1128.86,AP,06/06/2025,               ,91000          ,     ,N1130304,143381109
AHF,202506_0090,27,90,0,90,105110,ZB,06/09/2025,GL190-39-352,Auto Offset From Zone 10      ,USD,0.00,-781.27,AP,06/17/2025,               ,91000          ,     ,I390352,143524620
AHF,202506_0090,28,90,0,90,105110,ZB,06/30/2025,GL190-13-74,Auto Offset From Zone 10      ,USD,0.00,-856.39,GL,06/30/2025,               ,91000          ,     ,I13074,143597564
AHF,202506_0090,29,90,0,90,105110,ZB,07/01/2025,GL190-98-140,Auto Offset From Zone 10      ,USD,0.00,4300.00,GL,06/30/2025,               ,91000          ,     ,N980140,143627211
AHF,202506_0090,30,90,0,90,105110,ZB,07/08/2025,GL190-293-134,Auto Offset From Zone 10      ,USD,0.00,250.00,GL,06/30/2025,               ,91000          ,     ,N2930134,143855898
AHF,202506_0090,31,90,0,90,105110,ZB,06/20/2025,GL190-4-8368,Auto Offset From Zone 10      ,USD,0.00,763.66,PR,06/20/2025,               ,91000          ,     ,I408368,143526342
AHF,202506_0090,32,90,0,90,105110,ZB,07/09/2025,GL190-148-16,Auto Offset From Zone 10      ,USD,0.00,-384.62,GL,06/30/2025,               ,90000          ,     ,I148016,143866390
AHF,202506_0090,33,90,0,90,105110,ZB,07/09/2025,GL190-138-19,Auto Offset From Zone 10      ,USD,0.00,-240.00,GL,06/30/2025,               ,90000          ,     ,I138019,143861240
AHF,202506_0090,34,90,0,90,105110,ZB,07/08/2025,GL190-293-136,Auto Offset From Zone 10      ,USD,0.00,-8895.00,GL,06/30/2025,               ,90000          ,     ,N2930136,143855900
AHF,202506_0090,35,90,0,90,105110,ZB,07/08/2025,GL190-126-39,Auto Offset From Zone 10      ,USD,0.00,1407.36,GL,06/30/2025,               ,90000          ,     ,I126039,143854320
AHF,202506_0090,36,90,0,90,105110,ZB,07/01/2025,GL190-37-108,Auto Offset From Zone 10      ,USD,0.00,-310.00,GL,06/30/2025,               ,90000          ,     ,I370108,143786505
AHF,202506_0090,37,90,0,90,105110,ZB,07/01/2025,GL190-98-138,Auto Offset From Zone 10      ,USD,0.00,2450.00,GL,06/30/2025,               ,90000          ,     ,N980138,143627209
AHF,202506_0090,38,90,0,90,105110,ZB,07/07/2025,GL190-99-253,Auto Offset From Zone 10      ,USD,0.00,-917.26,GL,06/30/2025,               ,90000          ,     ,I990253,143828085
AHF,202506_0090,39,90,0,90,105110,ZB,07/07/2025,GL190-96-197,Auto Offset From Zone 10      ,USD,0.00,-113.34,GL,06/30/2025,               ,90000          ,     ,I960197,143827008
AHF,202506_0090,40,90,0,90,105110,ZB,07/03/2025,GL190-82-37,Auto Offset From Zone 10      ,USD,0.00,-2012.91,GL,06/30/2025,               ,90000          ,     ,I82037,143806262
AHF,202506_0090,41,90,0,90,105110,ZB,07/03/2025,GL190-72-66,Auto Offset From Zone 10      ,USD,0.00,54.00,GL,06/30/2025,               ,90000          ,     ,I72066,143798866
AHF,202506_0090,42,90,0,90,105110,ZB,07/02/2025,GL190-44-61,Auto Offset From Zone 10      ,USD,0.00,-169.66,GL,06/30/2025,               ,90000          ,     ,I44061,143771641
AHF,202506_0090,43,90,0,90,105110,ZB,07/07/2025,GL190-264-34,Auto Offset From Zone 10      ,USD,0.00,-170.57,GL,06/30/2025,               ,90000          ,     ,N264034,143835938
AHF,202506_0090,44,90,0,90,105110,ZB,07/01/2025,GL190-26-142,Auto Offset From Zone 10      ,USD,0.00,-432.76,GL,06/30/2025,               ,90000          ,     ,I260142,143626564
AHF,202506_0090,45,90,0,90,105110,ZB,05/31/2025,GL190-36-118,Auto Offset From Zone 10      ,USD,0.00,-0.75,AP,06/10/2025,               ,90000          ,     ,I360118,143499793
AHF,202506_0090,46,90,0,90,105110,ZB,06/04/2025,GL190-74-1227,Auto Offset From Zone 10      ,USD,0.00,1359.01,GL,06/01/2025,               ,90000          ,     ,R7401227,143473014
AHF,202506_0090,47,90,0,90,105110,ZB,06/05/2025,GL190-117-3,Auto Offset To Zone 10        ,USD,0.00,525.84,AP,06/06/2025,               ,90000          ,     ,N11703,143382122
AHF,202506_0090,48,90,0,90,105110,ZB,05/27/2025,GL190-8-309,Auto Offset From Zone 10      ,USD,0.00,-66.25,AP,06/03/2025,               ,90000          ,     ,I80309,143349493
AHF,202506_0090,49,90,0,90,105110,ZB,05/01/2025,GL190-5-334,Auto Offset From Zone 10      ,USD,0.00,-139.11,AP,06/02/2025,               ,90000          ,     ,I50334,143347965
AHF,202506_0090,50,90,0,90,105110,ZB,06/01/2025,GL190-1-166,Auto Offset From Zone 10      ,USD,0.00,-118.63,AP,06/01/2025,               ,90000          ,     ,I10166,143345413
AHF,202506_0090,51,90,0,90,105110,ZB,06/06/2025,GL190-1-9111,Auto Offset From Zone 10      ,USD,0.00,-21860.60,PR,06/06/2025,               ,90000          ,     ,I109111,143404067
AHF,202506_0090,52,90,0,90,105110,ZB,06/04/2025,GL190-2-538,Auto Offset From Zone 10      ,USD,0.00,-7434.76,GL,06/30/2025,               ,90000          ,     ,I20538,143393865
AHF,202506_0090,53,90,0,90,105110,ZB,06/06/2025,GL190-9-194,Auto Offset From Zone 10      ,USD,0.00,-53.47,AP,06/06/2025,               ,90000          ,     ,I90194,143350005
AHF,202506_0090,54,90,0,90,105110,ZB,06/04/2025,GL190-18-392,Auto Offset From Zone 10      ,USD,0.00,-281.74,AP,06/09/2025,               ,90000          ,     ,I180392,143355615
AHF,202506_0090,55,90,0,90,105110,ZB,05/31/2025,GL190-6-1229,Auto Offset From Zone 10      ,USD,0.00,-1359.01,PR,06/01/2025,               ,90000          ,     ,R601229,143475887
AHF,202506_0090,56,90,0,90,105110,ZB,06/04/2025,GL190-73-1227,Auto Offset From Zone 10      ,USD,0.00,1359.01,GL,06/01/2025,               ,90000          ,     ,R7301227,143472695
AHF,202506_0090,57,90,0,90,105110,ZB,06/20/2025,GL190-4-8366,Auto Offset From Zone 10      ,USD,0.00,-21803.65,PR,06/20/2025,               ,90000          ,     ,I408366,143526340
AHF,202506_0090,58,90,0,90,105110,ZB,06/17/2025,GL190-7-567,Auto Offset From Zone 10      ,USD,0.00,-7426.53,GL,06/30/2025,               ,90000          ,     ,I70567,143525942
AHF,202506_0090,59,90,0,90,105110,ZB,06/20/2025,GL190-40-184,Auto Offset From Zone 10      ,USD,0.00,-53.47,AP,06/20/2025,               ,90000          ,     ,I400184,143524754
AHF,202506_0090,60,90,0,90,105110,ZB,12/28/2024,GL190-358-298,Auto Offset From Zone 10      ,USD,0.00,-23.20,AP,06/19/2025,               ,90000          ,     ,N3580298,143539896
AHF,202506_0090,61,90,0,90,105110,ZB,06/20/2025,GL190-8-875,Auto Offset From Zone 10      ,USD,0.00,-29.53,GL,06/30/2025,               ,90000          ,     ,I80875,143548140
AHF,202506_0090,62,90,0,90,105110,ZB,06/30/2025,GL190-1-2030,Auto Offset From Zone 10      ,USD,0.00,-379.48,PO,06/30/2025,               ,90000          ,     ,I102030,143627997
