FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID,Column1
AHF,202506_0057,1,57,0,57,103842,JE,45722,-43,Aultra 052025 Rebate Accr     ,USD,0,-59691.36,GL,45663,               ,57000,     ,A4003,143443838,Global Ledger Transaction Interface created
AHF,202506_0057,2,57,0,57,103842,JE,45664,-40,Aultra 062025 Rebate Accr     ,USD,0,53802.65,GL,06/30/2025,               ,57000,     ,N3901,143734767,Global Ledger Transaction Interface created
AHF,202506_0057,3,57,0,57,103842,JE,45664,-43,Aultra 062025 Rebate Accr     ,USD,0,48422.38,GL,06/30/2025,               ,57000,     ,N4003,143735014,Global Ledger Transaction Interface created
AHF,202506_0057,4,57,0,57,103842,JE,45664,-43,Optum Deposits Q1 2025        ,USD,0,-161768.3,GL,06/30/2025,               ,57000,     ,N4102,143755811,Global Ledger Transaction Interface created
AHF,202506_0057,5,57,0,57,103842,JE,07/16/2025,-74,Aultra 062025 Rebate Accr     ,USD,0,69724.33,GL,06/30/2025,               ,57000,     ,N7301,144148490,Global Ledger Transaction Interface created
AHF,202506_0057,6,57,0,57,103842,JE,07/16/2025,-77,Aultra 062025 Rebate Accr     ,USD,0,62751.9,GL,06/30/2025,               ,57000,     ,N7403,144148529,Global Ledger Transaction Interface created
AHF,202506_0057,7,57,0,57,103842,JE,07/16/2025,-76,Aultra 062025 Rebate Accr     ,USD,0,-53802.65,GL,06/30/2025,               ,57000,     ,N7501,144148579,Global Ledger Transaction Interface created
AHF,202506_0057,8,57,0,57,103842,JE,07/16/2025,-96,Aultra 062025 Rebate Accr     ,USD,0,-48422.38,GL,06/30/2025,               ,57000,     ,N75021,144148599,Global Ledger Transaction Interface created
AHF,202506_0057,9,57,0,57,103985,AD,45722,    281785-15-31,    35877ROUNDSTONE MANAGEMENT,USD,0,338.26,AP,45783,               ,57000,     ,N15031,143301043,Global Ledger Transaction Interface created
AHF,202506_0057,10,57,0,57,103985,AD,45722,    281836-34-6,999382460UNIVERSITY PRIMARY CA,USD,0,320.8,AP,45814,               ,57000,     ,N3406,143340904,Global Ledger Transaction Interface created
AHF,202506_0057,11,57,0,57,103985,AD,45722,    281837-34-7,999382461UNITED PLATE GLASS CO,USD,0,431.7,AP,45814,               ,57000,     ,N3407,143340905,Global Ledger Transaction Interface created
AHF,202506_0057,12,57,0,57,105150,ZB,45722,GL190-100001-32,Auto Offset From Zone 50      ,USD,0,-65.43,GL,45814,               ,57000,     ,I100001032,143408002,Global Ledger Transaction Interface created
AHF,202506_0057,13,57,0,57,105150,ZB,45814,GL190-100001-116,Auto Offset From Zone 50      ,USD,0,-7499.32,PR,45814,               ,57000,     ,I1000010116,143408246,Global Ledger Transaction Interface created
AHF,202506_0057,14,57,0,57,105150,ZB,45753,GL190-100002-114,Auto Offset From Zone 50      ,USD,0,-2051.06,GL,06/30/2025,               ,57000,     ,I1000020114,143408124,Global Ledger Transaction Interface created
AHF,202506_0057,15,57,0,57,105150,ZB,45814,GL190-100009-13,Auto Offset From Zone 50      ,USD,0,-5,AP,45814,               ,57000,     ,I100009013,143407880,Global Ledger Transaction Interface created
AHF,202506_0057,16,57,0,57,105150,ZB,06/13/2025,GL190-244-12,Auto Offset From Zone 50      ,USD,0,576.8,RJ,06/30/2025,               ,57000,     ,N244012,143446312,Global Ledger Transaction Interface created
AHF,202506_0057,17,57,0,57,105150,ZB,05/31/2025,GL190-100036-17,Auto Offset From Zone 50      ,USD,0,-130.9,AP,45936,               ,57000,     ,I100036017,143500186,Global Ledger Transaction Interface created
AHF,202506_0057,18,57,0,57,105150,ZB,05/26/2025,GL190-100003-430,Auto Offset From Zone 50      ,USD,0,214.35,PR,06/14/2025,               ,57000,     ,I1000030430,143527135,Global Ledger Transaction Interface created
AHF,202506_0057,19,57,0,57,105150,ZB,06/20/2025,GL190-100004-118,Auto Offset From Zone 50      ,USD,0,-7397.73,PR,06/20/2025,               ,57000,     ,I1000040118,143527197,Global Ledger Transaction Interface created
AHF,202506_0057,20,57,0,57,105150,ZB,06/17/2025,GL190-100006-35,Auto Offset From Zone 50      ,USD,0,-85.27,GL,06/20/2025,               ,57000,     ,I100006035,143526949,Global Ledger Transaction Interface created
AHF,202506_0057,21,57,0,57,105150,ZB,06/17/2025,GL190-100007-120,Auto Offset From Zone 50      ,USD,0,-1981.25,GL,06/30/2025,               ,57000,     ,I1000070120,143527011,Global Ledger Transaction Interface created
AHF,202506_0057,22,57,0,57,105150,ZB,06/20/2025,GL190-100040-13,Auto Offset From Zone 50      ,USD,0,-5,AP,06/20/2025,               ,57000,     ,I100040013,143526887,Global Ledger Transaction Interface created
AHF,202506_0057,23,57,0,57,105150,ZB,06/19/2025,GL190-12-6,Auto Offset From Zone 50      ,USD,0,80423.33,GL,06/30/2025,               ,57000,     ,N1206,143534973,Global Ledger Transaction Interface created
AHF,202506_0057,24,57,0,57,105150,ZB,06/20/2025,GL190-100008-44,Auto Offset From Zone 50      ,USD,0,-29.53,GL,06/30/2025,               ,57000,     ,I100008044,143548231,Global Ledger Transaction Interface created
AHF,202506_0057,25,57,0,57,105150,ZB,06/24/2025,GL190-1-36,Auto Offset From Zone 50      ,USD,0,621,GL,06/30/2025,               ,57000,     ,I1036,143563923,Global Ledger Transaction Interface created
AHF,202506_0057,26,57,0,57,105150,ZB,06/24/2025,GL45-22-4,Auto offset from zone 50      ,USD,0,-95240,GL,06/30/2025,               ,57000,     ,N2204,143561697,Global Ledger Transaction Interface created
