FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202512_0070,1,70,0,70,100008,AP,12/05/2025,     17141-9-13,Cash Disbursement             ,USD,0.00,-878.53,AP,12/05/2025,               ,70000          ,     ,N9013,146914137
AHF,202512_0070,2,70,0,70,100008,AP,12/05/2025,     17140-9-12,Cash Disbursement             ,USD,0.00,-99.04,AP,12/05/2025,               ,70000          ,     ,N9012,146914136
AHF,202512_0070,3,70,0,70,100008,AP,12/05/2025,     17139-9-11,Cash Disbursement             ,USD,0.00,-1073.18,AP,12/05/2025,               ,70000          ,     ,N9011,146914135
AHF,202512_0070,4,70,0,70,100008,AP,12/05/2025,AP170-9-10,Summarized transaction        ,USD,0.00,-165.98,AP,12/05/2025,               ,70000          ,     ,N9010,146914134
AHF,202512_0070,5,70,0,70,100008,AP,12/05/2025,     17137-9-9,Cash Disbursement             ,USD,0.00,-109.27,AP,12/05/2025,               ,70000          ,     ,N909,146914133
AHF,202512_0070,6,70,0,70,100008,AP,12/05/2025,     17136-9-8,Cash Disbursement             ,USD,0.00,-8.02,AP,12/05/2025,               ,70000          ,     ,N908,146914132
AHF,202512_0070,7,70,0,70,100008,AP,12/05/2025,AP170-9-7,Summarized transaction        ,USD,0.00,-417.54,AP,12/05/2025,               ,70000          ,     ,N907,146914131
AHF,202512_0070,8,70,0,70,100008,AP,12/05/2025,AP170-9-6,Summarized transaction        ,USD,0.00,-613.56,AP,12/05/2025,               ,70000          ,     ,N906,146914130
AHF,202512_0070,9,70,0,70,100008,AP,12/05/2025,     17133-9-5,Cash Disbursement             ,USD,0.00,-1165.00,AP,12/05/2025,               ,70000          ,     ,N905,146914129
AHF,202512_0070,10,70,0,70,100008,AP,12/04/2025,     12917-6-20,Cash Disbursement             ,USD,0.00,-505.77,AP,12/04/2025,               ,70000          ,     ,N6020,146879213
AHF,202512_0070,11,70,0,70,100008,AP,12/04/2025,     12916-6-19,Cash Disbursement             ,USD,0.00,-63.80,AP,12/04/2025,               ,70000          ,     ,N6019,146879212
AHF,202512_0070,12,70,0,70,100008,AP,12/04/2025,     12915-6-18,Cash Disbursement             ,USD,0.00,-340.80,AP,12/04/2025,               ,70000          ,     ,N6018,146879211
AHF,202512_0070,13,70,0,70,100008,AP,12/04/2025,     12914-6-17,Cash Disbursement             ,USD,0.00,-586.12,AP,12/04/2025,               ,70000          ,     ,N6017,146879210
AHF,202512_0070,14,70,0,70,100008,AP,12/04/2025,     12913-6-16,Cash Disbursement             ,USD,0.00,-312.35,AP,12/04/2025,               ,70000          ,     ,N6016,146879209
AHF,202512_0070,15,70,0,70,100008,AP,12/04/2025,     12912-6-15,Cash Disbursement             ,USD,0.00,-40.19,AP,12/04/2025,               ,70000          ,     ,N6015,146879208
AHF,202512_0070,16,70,0,70,100008,AP,12/04/2025,     12911-6-14,Cash Disbursement             ,USD,0.00,-2485.13,AP,12/04/2025,               ,70000          ,     ,N6014,146879207
AHF,202512_0070,17,70,0,70,100008,AP,12/04/2025,     12910-6-13,Cash Disbursement             ,USD,0.00,-223.56,AP,12/04/2025,               ,70000          ,     ,N6013,146879206
AHF,202512_0070,18,70,0,70,100008,AP,12/04/2025,AP170-6-12,Summarized transaction        ,USD,0.00,-816.33,AP,12/04/2025,               ,70000          ,     ,N6012,146879205
AHF,202512_0070,19,70,0,70,100008,AP,12/04/2025,     12908-6-11,Cash Disbursement             ,USD,0.00,-47.50,AP,12/04/2025,               ,70000          ,     ,N6011,146879204
AHF,202512_0070,20,70,0,70,100008,AP,12/04/2025,     12907-6-10,Cash Disbursement             ,USD,0.00,-38.75,AP,12/04/2025,               ,70000          ,     ,N6010,146879203
AHF,202512_0070,21,70,0,70,100008,AP,12/04/2025,     12906-6-9,Cash Disbursement             ,USD,0.00,-320.82,AP,12/04/2025,               ,70000          ,     ,N609,146879202
AHF,202512_0070,22,70,0,70,100008,AP,12/02/2025,     12896-2-14,Cash Disbursement             ,USD,0.00,-378.95,AP,12/02/2025,               ,70000          ,     ,N2014,146801866
AHF,202512_0070,23,70,0,70,100008,AP,12/02/2025,     12895-2-13,Cash Disbursement             ,USD,0.00,-24300.00,AP,12/02/2025,               ,70000          ,     ,N2013,146801865
AHF,202512_0070,24,70,0,70,100008,AP,12/02/2025,     12894-2-12,Cash Disbursement             ,USD,0.00,-53.75,AP,12/02/2025,               ,70000          ,     ,N2012,146801864
AHF,202512_0070,25,70,0,70,100008,AP,12/02/2025,     12893-2-11,Cash Disbursement             ,USD,0.00,-2160.06,AP,12/02/2025,               ,70000          ,     ,N2011,146801863
AHF,202512_0070,26,70,0,70,100008,AP,12/02/2025,     12892-2-10,Cash Disbursement             ,USD,0.00,-30000.00,AP,12/02/2025,               ,70000          ,     ,N2010,146801862
AHF,202512_0070,27,70,0,70,100008,AP,12/02/2025,AP170-2-9,Summarized transaction        ,USD,0.00,-288.62,AP,12/02/2025,               ,70000          ,     ,N209,146801861
AHF,202512_0070,28,70,0,70,100008,AP,12/02/2025,     12890-2-8,Cash Disbursement             ,USD,0.00,-989.00,AP,12/02/2025,               ,70000          ,     ,N208,146801860
AHF,202512_0070,29,70,0,70,100008,AP,12/02/2025,AP170-2-7,Summarized transaction        ,USD,0.00,-349.12,AP,12/02/2025,               ,70000          ,     ,N207,146801859
AHF,202512_0070,30,70,0,70,100008,AP,12/02/2025,     12888-2-6,Cash Disbursement             ,USD,0.00,-160.00,AP,12/02/2025,               ,70000          ,     ,N206,146801858
AHF,202512_0070,31,70,0,70,100008,AP,12/02/2025,     12887-2-5,Cash Disbursement             ,USD,0.00,-100.00,AP,12/02/2025,               ,70000          ,     ,N205,146801857
AHF,202512_0070,32,70,0,70,100008,AP,12/02/2025,     12886-2-4,Cash Disbursement             ,USD,0.00,-421.38,AP,12/02/2025,               ,70000          ,     ,N204,146801856
AHF,202512_0070,33,70,0,70,100008,AP,12/02/2025,     12885-2-3,Cash Disbursement             ,USD,0.00,-1643.60,AP,12/02/2025,               ,70000          ,     ,N203,146801855
AHF,202512_0070,34,70,0,70,100008,AP,12/02/2025,AP170-2-2,Summarized transaction        ,USD,0.00,-14106.93,AP,12/02/2025,               ,70000          ,     ,N202,146801854
AHF,202512_0070,35,70,0,70,100008,AP,12/02/2025,AP170-2-1,Summarized transaction        ,USD,0.00,-1430.50,AP,12/02/2025,               ,70000          ,     ,N201,146801853
AHF,202512_0070,36,70,0,70,100008,AP,12/09/2025,     12936-12-18,Cash Disbursement             ,USD,0.00,-1600.00,AP,12/09/2025,               ,70000          ,     ,N12018,146944404
AHF,202512_0070,37,70,0,70,100008,AP,12/09/2025,     12935-12-17,Cash Disbursement             ,USD,0.00,-22.50,AP,12/09/2025,               ,70000          ,     ,N12017,146944403
AHF,202512_0070,38,70,0,70,100008,AP,12/09/2025,     12934-12-16,Cash Disbursement             ,USD,0.00,-493.31,AP,12/09/2025,               ,70000          ,     ,N12016,146944402
AHF,202512_0070,39,70,0,70,100008,AP,12/09/2025,AP170-12-15,Summarized transaction        ,USD,0.00,-482.84,AP,12/09/2025,               ,70000          ,     ,N12015,146944401
AHF,202512_0070,40,70,0,70,100008,AP,12/09/2025,     12932-12-14,Cash Disbursement             ,USD,0.00,-220.63,AP,12/09/2025,               ,70000          ,     ,N12014,146944400
AHF,202512_0070,41,70,0,70,100008,AP,12/09/2025,     12931-12-13,Cash Disbursement             ,USD,0.00,-936.33,AP,12/09/2025,               ,70000          ,     ,N12013,146944399
AHF,202512_0070,42,70,0,70,100008,AP,12/09/2025,     12930-12-12,Cash Disbursement             ,USD,0.00,-180.00,AP,12/09/2025,               ,70000          ,     ,N12012,146944398
AHF,202512_0070,43,70,0,70,100008,AP,12/09/2025,     12929-12-11,Cash Disbursement             ,USD,0.00,-19.56,AP,12/09/2025,               ,70000          ,     ,N12011,146944397
AHF,202512_0070,44,70,0,70,100008,AP,12/09/2025,     12928-12-10,Cash Disbursement             ,USD,0.00,-53.75,AP,12/09/2025,               ,70000          ,     ,N12010,146944396
AHF,202512_0070,45,70,0,70,100008,AP,12/09/2025,     12927-12-9,Cash Disbursement             ,USD,0.00,-78.57,AP,12/09/2025,               ,70000          ,     ,N1209,146944395
AHF,202512_0070,46,70,0,70,100008,AP,12/09/2025,     12926-12-8,Cash Disbursement             ,USD,0.00,-180.00,AP,12/09/2025,               ,70000          ,     ,N1208,146944394
AHF,202512_0070,47,70,0,70,100008,AP,12/09/2025,     12925-12-7,Cash Disbursement             ,USD,0.00,-764.08,AP,12/09/2025,               ,70000          ,     ,N1207,146944393
AHF,202512_0070,48,70,0,70,100008,AP,12/09/2025,     12924-12-6,Cash Disbursement             ,USD,0.00,-238.71,AP,12/09/2025,               ,70000          ,     ,N1206,146944392
AHF,202512_0070,49,70,0,70,100008,AP,12/09/2025,     12923-12-5,Cash Disbursement             ,USD,0.00,-180.00,AP,12/09/2025,               ,70000          ,     ,N1205,146944391
AHF,202512_0070,50,70,0,70,100008,AP,12/09/2025,     12922-12-4,Cash Disbursement             ,USD,0.00,-180.00,AP,12/09/2025,               ,70000          ,     ,N1204,146944390
AHF,202512_0070,51,70,0,70,100008,AP,12/09/2025,     12921-12-3,Cash Disbursement             ,USD,0.00,-558.80,AP,12/09/2025,               ,70000          ,     ,N1203,146944389
AHF,202512_0070,52,70,0,70,100008,AP,12/09/2025,AP170-12-2,Summarized transaction        ,USD,0.00,-2301.91,AP,12/09/2025,               ,70000          ,     ,N1202,146944388
AHF,202512_0070,53,70,0,70,100008,AP,12/09/2025,     12919-12-1,Cash Disbursement             ,USD,0.00,-2906.32,AP,12/09/2025,               ,70000          ,     ,N1201,146944387
AHF,202512_0070,54,70,0,70,100008,AP,12/05/2025,     17132-9-4,Cash Disbursement             ,USD,0.00,-262.00,AP,12/05/2025,               ,70000          ,     ,N904,146914128
AHF,202512_0070,55,70,0,70,100008,AP,12/05/2025,     17131-9-3,Cash Disbursement             ,USD,0.00,-60.00,AP,12/05/2025,               ,70000          ,     ,N903,146914127
AHF,202512_0070,56,70,0,70,100008,AP,12/05/2025,     17130-9-2,Cash Disbursement             ,USD,0.00,-20.00,AP,12/05/2025,               ,70000          ,     ,N902,146914126
AHF,202512_0070,57,70,0,70,100008,AP,12/05/2025,     17129-9-1,Cash Disbursement             ,USD,0.00,-72.37,AP,12/05/2025,               ,70000          ,     ,N901,146914125
AHF,202512_0070,58,70,0,70,100008,AP,12/04/2025,     12905-6-8,Cash Disbursement             ,USD,0.00,-86.97,AP,12/04/2025,               ,70000          ,     ,N608,146879201
AHF,202512_0070,59,70,0,70,100008,AP,12/04/2025,AP170-6-7,Summarized transaction        ,USD,0.00,-72.17,AP,12/04/2025,               ,70000          ,     ,N607,146879200
AHF,202512_0070,60,70,0,70,100008,AP,12/04/2025,     12903-6-6,Cash Disbursement             ,USD,0.00,-7043.40,AP,12/04/2025,               ,70000          ,     ,N606,146879199
AHF,202512_0070,61,70,0,70,100008,AP,12/04/2025,     12902-6-5,Cash Disbursement             ,USD,0.00,-263.71,AP,12/04/2025,               ,70000          ,     ,N605,146879198
AHF,202512_0070,62,70,0,70,100008,AP,12/04/2025,AP170-6-4,Summarized transaction        ,USD,0.00,-367.41,AP,12/04/2025,               ,70000          ,     ,N604,146879197
AHF,202512_0070,63,70,0,70,100008,AP,12/04/2025,AP170-6-3,Summarized transaction        ,USD,0.00,-3246.94,AP,12/04/2025,               ,70000          ,     ,N603,146879196
AHF,202512_0070,64,70,0,70,100008,AP,12/04/2025,     12899-6-2,Cash Disbursement             ,USD,0.00,-95.85,AP,12/04/2025,               ,70000          ,     ,N602,146879195
AHF,202512_0070,65,70,0,70,100008,AP,12/04/2025,AP170-6-1,Summarized transaction        ,USD,0.00,-44.94,AP,12/04/2025,               ,70000          ,     ,N601,146879194
AHF,202512_0070,66,70,0,70,100008,AP,12/12/2025,     17225-25-8,Cash Disbursement             ,USD,0.00,-233.90,AP,12/12/2025,               ,70000          ,     ,N2508,147111914
AHF,202512_0070,67,70,0,70,100008,AP,12/12/2025,     17224-25-7,Cash Disbursement             ,USD,0.00,-18.75,AP,12/12/2025,               ,70000          ,     ,N2507,147111913
AHF,202512_0070,68,70,0,70,100008,AP,12/12/2025,AP170-25-6,Summarized transaction        ,USD,0.00,-138.76,AP,12/12/2025,               ,70000          ,     ,N2506,147111912
AHF,202512_0070,69,70,0,70,100008,AP,12/12/2025,AP170-25-5,Summarized transaction        ,USD,0.00,-1395.47,AP,12/12/2025,               ,70000          ,     ,N2505,147111911
AHF,202512_0070,70,70,0,70,100008,AP,12/12/2025,AP170-25-4,Summarized transaction        ,USD,0.00,-120.55,AP,12/12/2025,               ,70000          ,     ,N2504,147111910
AHF,202512_0070,71,70,0,70,100008,AP,12/12/2025,     17220-25-3,Cash Disbursement             ,USD,0.00,-146.63,AP,12/12/2025,               ,70000          ,     ,N2503,147111909
AHF,202512_0070,72,70,0,70,100008,AP,12/12/2025,     17219-25-2,Cash Disbursement             ,USD,0.00,-715.29,AP,12/12/2025,               ,70000          ,     ,N2502,147111908
AHF,202512_0070,73,70,0,70,100008,AP,12/12/2025,     17218-25-1,Cash Disbursement             ,USD,0.00,-35.90,AP,12/12/2025,               ,70000          ,     ,N2501,147111907
AHF,202512_0070,74,70,0,70,100008,VP,12/11/2025,     15159-22-1,Void Payment                  ,USD,0.00,46.49,AP,12/11/2025,               ,70000          ,     ,N2201,146975321
AHF,202512_0070,75,70,0,70,100008,VP,12/11/2025,AP190-20-1,Summarized transaction        ,USD,0.00,11321.39,AP,12/11/2025,               ,70000          ,     ,N2001,146975315
AHF,202512_0070,76,70,0,70,100008,VP,12/11/2025,     15269-19-1,Void Payment                  ,USD,0.00,55.05,AP,12/11/2025,               ,70000          ,     ,N1901,146975313
AHF,202512_0070,77,70,0,70,100008,AP,12/11/2025,     12968-17-31,Cash Disbursement             ,USD,0.00,-135.63,AP,12/11/2025,               ,70000          ,     ,N17031,146972072
AHF,202512_0070,78,70,0,70,100008,AP,12/11/2025,     12967-17-30,Cash Disbursement             ,USD,0.00,-7.04,AP,12/11/2025,               ,70000          ,     ,N17030,146972071
AHF,202512_0070,79,70,0,70,100008,AP,12/11/2025,AP170-17-29,Summarized transaction        ,USD,0.00,-76.88,AP,12/11/2025,               ,70000          ,     ,N17029,146972070
