FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202507_0070,1,70,0,70,100008,AP,07/11/2025,     16514-19-26,Cash Disbursement             ,USD,0.00,-6.00,AP,07/11/2025,               ,70000          ,     ,N19026,143887904
AHF,202507_0070,2,70,0,70,100008,AP,07/11/2025,     16513-19-25,Cash Disbursement             ,USD,0.00,-130.27,AP,07/11/2025,               ,70000          ,     ,N19025,143887903
AHF,202507_0070,3,70,0,70,100008,AP,07/11/2025,     16512-19-24,Cash Disbursement             ,USD,0.00,-8.87,AP,07/11/2025,               ,70000          ,     ,N19024,143887902
AHF,202507_0070,4,70,0,70,100008,AP,07/11/2025,     16511-19-23,Cash Disbursement             ,USD,0.00,-6.63,AP,07/11/2025,               ,70000          ,     ,N19023,143887901
AHF,202507_0070,5,70,0,70,100008,AP,07/11/2025,     16510-19-22,Cash Disbursement             ,USD,0.00,-35.00,AP,07/11/2025,               ,70000          ,     ,N19022,143887900
AHF,202507_0070,6,70,0,70,100008,AP,07/11/2025,     16509-19-21,Cash Disbursement             ,USD,0.00,-540.00,AP,07/11/2025,               ,70000          ,     ,N19021,143887899
AHF,202507_0070,7,70,0,70,100008,AP,07/11/2025,     16508-19-20,Cash Disbursement             ,USD,0.00,-145.00,AP,07/11/2025,               ,70000          ,     ,N19020,143887898
AHF,202507_0070,8,70,0,70,100008,AP,07/11/2025,     16507-19-19,Cash Disbursement             ,USD,0.00,-10.00,AP,07/11/2025,               ,70000          ,     ,N19019,143887897
AHF,202507_0070,9,70,0,70,100008,AP,07/11/2025,     16506-19-18,Cash Disbursement             ,USD,0.00,-25.00,AP,07/11/2025,               ,70000          ,     ,N19018,143887896
AHF,202507_0070,10,70,0,70,100008,AP,07/11/2025,     16505-19-17,Cash Disbursement             ,USD,0.00,-30.00,AP,07/11/2025,               ,70000          ,     ,N19017,143887895
AHF,202507_0070,11,70,0,70,100008,AP,07/11/2025,     16504-19-16,Cash Disbursement             ,USD,0.00,-25.00,AP,07/11/2025,               ,70000          ,     ,N19016,143887894
AHF,202507_0070,12,70,0,70,100008,AP,07/11/2025,     16503-19-15,Cash Disbursement             ,USD,0.00,-20.00,AP,07/11/2025,               ,70000          ,     ,N19015,143887893
AHF,202507_0070,13,70,0,70,100008,AP,07/11/2025,     16502-19-14,Cash Disbursement             ,USD,0.00,-15.00,AP,07/11/2025,               ,70000          ,     ,N19014,143887892
AHF,202507_0070,14,70,0,70,100008,AP,07/11/2025,     16501-19-13,Cash Disbursement             ,USD,0.00,-11.81,AP,07/11/2025,               ,70000          ,     ,N19013,143887891
